Key,Text,Tooltip,English,Source,OverrideByKey,MappedByPattern,MappedByText,Vanilla,Leiwai,Procrastinator,PikaMan,Mtu,File
unit_description_short_texts_text_hv_unit_elite_heavy_bow_archers,重装部队，携带张力很强的铁弓。,True,Heavily-armoured troops carrying iron bows that requires very strong tension. ,MappedByText,,,重装部队，携带张力很强的铁弓。,,,这些重装弓兵不仅身披铁甲，且携带张力极强的长弓。,,,hv_TEXT_unit_desc.loc.tsv
unit_description_short_texts_text_hv_unit_elite_ji_infantry,未完成,True,work in process,MappedByText,,,未完成,,,未完成,,,hv_TEXT_unit_desc.loc.tsv
unit_description_short_texts_text_hv_unit_elite_rep_crossbowmen,未完成,True,work in process,MappedByText,,,未完成,,,未完成,,,hv_TEXT_unit_desc.loc.tsv
unit_description_short_texts_text_hv_unit_elite_spearmen,未完成,True,work in process,MappedByText,,,未完成,,,未完成,,,hv_TEXT_unit_desc.loc.tsv
unit_description_short_texts_text_hv_unit_elite_sword_cavalry,未完成,True,work in process,MappedByText,,,未完成,,,未完成,,,hv_TEXT_unit_desc.loc.tsv
unit_description_short_texts_text_hv_unit_elite_swordsmen,未完成,True,work in process,MappedByText,,,未完成,,,未完成,,,hv_TEXT_unit_desc.loc.tsv
unit_description_short_texts_text_hv_unit_enforcer_archer_cavalry,佩戴剑弓，这些纪律严明的骑手执行他们主公的意志。,True,"Armed with bow and sword, these disciplined riders enforce the will of their warlord.",MappedByText,,,佩戴剑弓，这些纪律严明的骑手执行他们主公的意志。,,,远近皆通，这些佩戴着剑与短弓的骑兵执令如山。,,,hv_TEXT_unit_desc.loc.tsv
unit_description_short_texts_text_hv_unit_fellows_of_the_oath,未完成,True,work in process,MappedByText,,,未完成,,,未完成,第二阶 - 地方材官,,hv_TEXT_unit_desc.loc.tsv
unit_description_short_texts_text_hv_unit_goshawk_cavalry,未完成,True,work in process,MappedByText,,,未完成,,,未完成,第二阶 - 地方材官,,hv_TEXT_unit_desc.loc.tsv
unit_description_short_texts_text_hv_unit_han_captain,未完成,True,work in process,MappedByText,,,未完成,,,未完成,,,hv_TEXT_unit_desc.loc.tsv
unit_description_short_texts_text_hv_unit_han_volunteer_rep_crossbowmen,未完成,True,work in process,MappedByText,,,未完成,,,未完成,,,hv_TEXT_unit_desc.loc.tsv
unit_description_short_texts_text_hv_unit_han_volunteer_spearmen,未完成,True,work in process,MappedByText,,,未完成,,,未完成,,,hv_TEXT_unit_desc.loc.tsv
unit_description_short_texts_text_hv_unit_handmaid_guard,未完成,True,work in process,MappedByText,,,未完成,,,未完成,,,hv_TEXT_unit_desc.loc.tsv
unit_description_short_texts_text_hv_unit_hebei_spearmen,未完成,True,work in process,MappedByText,,,未完成,,,未完成,,,hv_TEXT_unit_desc.loc.tsv
unit_description_short_texts_text_hv_unit_hebei_sword_cavalry,未完成,True,work in process,MappedByText,,,未完成,,,未完成,,,hv_TEXT_unit_desc.loc.tsv
unit_description_short_texts_text_hv_unit_hidden_2h_spearmen,未完成,True,work in process,MappedByText,,,未完成,,,未完成,,,hv_TEXT_unit_desc.loc.tsv
unit_description_short_texts_text_hv_unit_hidden_assault_infantry,未完成,True,work in process,MappedByText,,,未完成,,,未完成,,,hv_TEXT_unit_desc.loc.tsv
unit_description_short_texts_text_hv_unit_hidden_snakes,未完成,True,work in process,MappedByText,,,未完成,,,未完成,,,hv_TEXT_unit_desc.loc.tsv
unit_description_short_texts_text_hv_unit_imperial_guards,未完成,True,work in process,MappedByText,,,未完成,,,未完成,,,hv_TEXT_unit_desc.loc.tsv
unit_description_short_texts_text_hv_unit_iron_fists_of_the_bandit_queen,这些身经百战的精英匪盗双手各执一斧，可在战线前方杀敌之出其不意,True,"These elite, battle-hardened bandits carry an axe in each hand, and advance ahead of the front lines to catch their foes unawares",Vanilla,,,,这些身经百战的精英匪盗双手各执一斧，可在战线前方杀敌之出其不意,,这些身经百战的精英匪盗双手各执一斧，可在战线前方杀敌之出其不意,,,hv_TEXT_unit_desc.loc.tsv
unit_description_short_texts_text_hv_unit_jade_dragons,未完成,True,work in process,MappedByText,,,未完成,,,未完成,第四阶 - 禁军,,hv_TEXT_unit_desc.loc.tsv
unit_description_short_texts_text_hv_unit_jei_fan_infantry,这些多能的步兵几乎可以解决吴军将领可能面临的任何问题。,True,These versatile infantry will solve nigh any problem their Wu commanders might face.,MappedByText,,,这些多能的步兵几乎可以解决吴军将领可能面临的任何问题。,,,这些多能的步兵几乎可以解决吴军将领可能面临的任何问题。,,,hv_TEXT_unit_desc.loc.tsv
unit_description_short_texts_text_hv_unit_jianan_archers,未完成,True,work in process,MappedByText,,,未完成,,,未完成,,,hv_TEXT_unit_desc.loc.tsv
unit_description_short_texts_text_hv_unit_jianan_crossbowmen,未完成,True,work in process,MappedByText,,,未完成,,,未完成,,,hv_TEXT_unit_desc.loc.tsv
unit_description_short_texts_text_hv_unit_jianan_crossbowmen_cavalry,未完成,True,work in process,MappedByText,,,未完成,,,未完成,,,hv_TEXT_unit_desc.loc.tsv
unit_description_short_texts_text_hv_unit_jianan_hand_ji_infantry,未完成,True,work in process,MappedByText,,,未完成,,,未完成,,,hv_TEXT_unit_desc.loc.tsv
unit_description_short_texts_text_hv_unit_jianan_rep_crossbowmen,未完成,True,work in process,MappedByText,,,未完成,,,未完成,,,hv_TEXT_unit_desc.loc.tsv
unit_description_short_texts_text_hv_unit_jingchou_buqu_2h_axemen,这些人所挥的大斧是楚国的荣耀，即使是持盾的敌人亦命不久矣。,True,"Echoing the glory of Chu, the great axes these men wield will make short work of their shielded foes.",MappedByText,,,这些人所挥的大斧是楚国的荣耀，即使是持盾的敌人亦命不久矣。,,,对于这些斧兵来说，荆楚之威是通过破裂的敌方战甲来树立的。,,,hv_TEXT_unit_desc.loc.tsv
unit_description_short_texts_text_hv_unit_jingchou_buqu_2h_spearmen,荆楚矛兵的忠勇对任何军阀来说都是一笔巨大的财产。,True,"Stalwart as the hills they were raised in, these Chu spearmen are an asset to any warlord.",MappedByText,,,荆楚矛兵的忠勇对任何军阀来说都是一笔巨大的财产。,,,荆楚矛兵的忠勇对任何军阀来说都是一笔巨大的财产。,,,hv_TEXT_unit_desc.loc.tsv
unit_description_short_texts_text_hv_unit_jingchou_buqu_archers,在崎岖的荆楚山丘中，荆州弓手的箭雨堪比天降死神。,True,"Raining death from afar, the archers of Jingchu have learned well the advantage that the bow brings in hilly terrain.",MappedByText,,,在崎岖的荆楚山丘中，荆州弓手的箭雨堪比天降死神。,,,在崎岖的荆楚山丘中，荆州弓手的箭雨堪比天降死神。,,,hv_TEXT_unit_desc.loc.tsv
unit_description_short_texts_text_hv_unit_jingchou_buqu_caltrop_infantry,在荆楚的山中，粗心的人可能会被一把蒺藜绊倒，然后被放它的人杀死。,True,"Amongst the hills of Jingchu, the unwary may find themselves tripped upon a caltrop, and slain by the man who laid it.",MappedByText,,,在荆楚的山中，粗心的人可能会被一把蒺藜绊倒，然后被放它的人杀死。,,,在荆楚之地作战，稍有疏忽就可能落入钩镰兵的致命陷阱中。,,,hv_TEXT_unit_desc.loc.tsv
unit_description_short_texts_text_hv_unit_juggernaut,未完成,True,work in process,MappedByText,,,未完成,,,未完成,,,hv_TEXT_unit_desc.loc.tsv
unit_description_short_texts_text_hv_unit_local_noble_buqu_archers,未完成,True,work in process,MappedByText,,,未完成,,,未完成,,,hv_TEXT_unit_desc.loc.tsv
unit_description_short_texts_text_hv_unit_local_noble_buqu_infantry,未完成,True,work in process,MappedByText,,,未完成,,,未完成,,,hv_TEXT_unit_desc.loc.tsv
unit_description_short_texts_text_hv_unit_local_noble_buqu_raider_cavalry,未完成,True,work in process,MappedByText,,,未完成,,,未完成,,,hv_TEXT_unit_desc.loc.tsv
unit_description_short_texts_text_hv_unit_local_noble_buqu_spearmen,未完成,True,work in process,MappedByText,,,未完成,,,未完成,,,hv_TEXT_unit_desc.loc.tsv
unit_description_short_texts_text_hv_unit_local_noble_elite_archers,未完成,True,work in process,MappedByText,,,未完成,,,未完成,,,hv_TEXT_unit_desc.loc.tsv
unit_description_short_texts_text_hv_unit_mercenary_archers,未完成,True,work in process,MappedByText,,,未完成,,,未完成,,,hv_TEXT_unit_desc.loc.tsv
unit_description_short_texts_text_hv_unit_mercenary_captain,未完成,True,work in process,MappedByText,,,未完成,,,未完成,第四阶 - 伯长,,hv_TEXT_unit_desc.loc.tsv
unit_description_short_texts_text_hv_unit_mercenary_cavalry,未完成,True,work in process,MappedByText,,,未完成,,,未完成,,,hv_TEXT_unit_desc.loc.tsv
unit_description_short_texts_text_hv_unit_mercenary_infantry,未完成,True,work in process,MappedByText,,,未完成,,,未完成,,,hv_TEXT_unit_desc.loc.tsv
unit_description_short_texts_text_hv_unit_militia_2h_axemen,未完成,True,work in process,MappedByText,,,未完成,,,未完成,,,hv_TEXT_unit_desc.loc.tsv
unit_description_short_texts_text_hv_unit_militia_archers,未完成,True,work in process,MappedByText,,,未完成,,,未完成,第一阶 - 义勇民兵,,hv_TEXT_unit_desc.loc.tsv
unit_description_short_texts_text_hv_unit_militia_black_mountain_outlaws,恶狼齐聚，黑山匪帮已经准备好去打下属于自己的江山了。,True,"The desperate and the disenfranchised gather at the base of Black Mountain, ready to expand their fortunes or die trying.",Procrastinator,,,,,,恶狼齐聚，黑山匪帮已经准备好去打下属于自己的江山了。,,,hv_TEXT_unit_desc.loc.tsv
unit_description_short_texts_text_hv_unit_militia_ji_infantry,未完成,True,work in process,MappedByText,,,未完成,,,未完成,,,hv_TEXT_unit_desc.loc.tsv
unit_description_short_texts_text_hv_unit_militia_sabre_infantry,未完成,True,work in process,MappedByText,,,未完成,,,未完成,,,hv_TEXT_unit_desc.loc.tsv
unit_description_short_texts_text_hv_unit_militia_scout_cavalry,民兵在百战后其技艺已经可以匹敌朝廷士兵。,True,"Having defended their home for long enough, even militia may grow to rival professional soldiers.",MappedByText,,,民兵在百战后其技艺已经可以匹敌朝廷士兵。,,,民兵在百战后其技艺已经可以匹敌朝廷士兵。,,,hv_TEXT_unit_desc.loc.tsv
unit_description_short_texts_text_hv_unit_militia_taishan_outlaws,狼牙棒在手，江山我有！,True,"With club in hand, the desperate shall make a fortune and name for themselves, or die trying.",Procrastinator,,,,,,狼牙棒在手，江山我有！,,,hv_TEXT_unit_desc.loc.tsv
unit_description_short_texts_text_hv_unit_militia_white_tiger_outlaws,在江东山林中，藏匿着与大汉不共戴天的亡命之徒。,True,"In the hills and mountains of the Southlands, the desperate will lay down their lives to escape the Han.",Procrastinator,,,,,,在江东山林中，藏匿着与大汉不共戴天的亡命之徒。,,,hv_TEXT_unit_desc.loc.tsv
unit_description_short_texts_text_hv_unit_multiple_bolt_crossbow,未完成,True,work in process,MappedByText,,,未完成,,,未完成,第二阶 - 地方材官,,hv_TEXT_unit_desc.loc.tsv
unit_description_short_texts_text_hv_unit_nanman_axe_defectors,未完成,True,work in process,MappedByText,,,未完成,,,未完成,,,hv_TEXT_unit_desc.loc.tsv
unit_description_short_texts_text_hv_unit_nanman_cavalry_defectors,未完成,True,work in process,MappedByText,,,未完成,,,未完成,,,hv_TEXT_unit_desc.loc.tsv
unit_description_short_texts_text_hv_unit_nanman_crossbow_defectors,未完成,True,work in process,MappedByText,,,未完成,,,未完成,,,hv_TEXT_unit_desc.loc.tsv
unit_description_short_texts_text_hv_unit_nanman_southern_foreign_rangers,未完成,True,work in process,MappedByText,,,未完成,,,未完成,,,hv_TEXT_unit_desc.loc.tsv
unit_description_short_texts_text_hv_unit_nanman_southern_foreign_warriors,未完成,True,work in process,MappedByText,,,未完成,,,未完成,,,hv_TEXT_unit_desc.loc.tsv
unit_description_short_texts_text_hv_unit_nanman_southern_shield_bearers,未完成,True,work in process,MappedByText,,,未完成,,,未完成,,,hv_TEXT_unit_desc.loc.tsv
unit_description_short_texts_text_hv_unit_nanman_spear_defectors,未完成,True,work in process,MappedByText,,,未完成,,,未完成,,,hv_TEXT_unit_desc.loc.tsv
unit_description_short_texts_text_hv_unit_nomad_gang_cavalry,很多军阀都想要有草原骑射手。但与其为人效命，有时候不如自己单干。,True,Steppe horse archers are in high demand by many warlords. But sometimes they make a better profit by working for themselves.,MappedByText,,,很多军阀都想要有草原骑射手。但与其为人效命，有时候不如自己单干。,,,很多军阀都想要招募这些善于骑射的游牧士兵。但与其为人效命，有时候不如自己单干。,,,hv_TEXT_unit_desc.loc.tsv
