Text,Count,Mapped by text,Mapped by pattern,File
{{tr:hv_unit_militia_sabre_infantry}},1,,{{tr:hv_unit_militia_sabre_infantry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_militia_sabre_infantry}} for recruitment: %+n,1,,{{tr:hv_unit_militia_sabre_infantry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_militia_scout_cavalry}},1,,{{tr:hv_unit_militia_scout_cavalry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_militia_scout_cavalry}} for recruitment: %+n,1,,{{tr:hv_unit_militia_scout_cavalry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_militia_taishan_outlaws}},1,,{{tr:hv_unit_militia_taishan_outlaws}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_militia_taishan_outlaws}} for recruitment: %+n,1,,{{tr:hv_unit_militia_taishan_outlaws}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_militia_white_tiger_outlaws}},1,,{{tr:hv_unit_militia_white_tiger_outlaws}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_militia_white_tiger_outlaws}} for recruitment: %+n,1,,{{tr:hv_unit_militia_white_tiger_outlaws}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_multiple_bolt_crossbow}},2,,{{tr:hv_unit_multiple_bolt_crossbow}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_multiple_bolt_crossbow}} for recruitment: %+n,1,,{{tr:hv_unit_multiple_bolt_crossbow}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_nanman_axe_defectors}},1,,{{tr:hv_unit_nanman_axe_defectors}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_nanman_axe_defectors}} for recruitment: %+n,1,,{{tr:hv_unit_nanman_axe_defectors}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_nanman_cavalry_defectors}},1,,{{tr:hv_unit_nanman_cavalry_defectors}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_nanman_cavalry_defectors}} for recruitment: %+n,1,,{{tr:hv_unit_nanman_cavalry_defectors}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_nanman_crossbow_defectors}},1,,{{tr:hv_unit_nanman_crossbow_defectors}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_nanman_crossbow_defectors}} for recruitment: %+n,1,,{{tr:hv_unit_nanman_crossbow_defectors}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_nanman_southern_foreign_rangers}},1,,{{tr:hv_unit_nanman_southern_foreign_rangers}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_nanman_southern_foreign_rangers}} for recruitment: %+n,1,,{{tr:hv_unit_nanman_southern_foreign_rangers}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_nanman_southern_foreign_warriors}},1,,{{tr:hv_unit_nanman_southern_foreign_warriors}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_nanman_southern_foreign_warriors}} for recruitment: %+n,1,,{{tr:hv_unit_nanman_southern_foreign_warriors}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_nanman_southern_shield_bearers}},1,,{{tr:hv_unit_nanman_southern_shield_bearers}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_nanman_southern_shield_bearers}} for recruitment: %+n,1,,{{tr:hv_unit_nanman_southern_shield_bearers}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_nanman_spear_defectors}},1,,{{tr:hv_unit_nanman_spear_defectors}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_nanman_spear_defectors}} for recruitment: %+n,1,,{{tr:hv_unit_nanman_spear_defectors}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_nomad_gang_cavalry}},1,,{{tr:hv_unit_nomad_gang_cavalry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_nomad_gang_cavalry}} for recruitment: %+n,1,,{{tr:hv_unit_nomad_gang_cavalry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_northern_mace_cavalry}},1,,{{tr:hv_unit_northern_mace_cavalry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_northern_mace_cavalry}} for recruitment: %+n,1,,{{tr:hv_unit_northern_mace_cavalry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_northern_spear_cavalry}},1,,{{tr:hv_unit_northern_spear_cavalry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_northern_spear_cavalry}} for recruitment: %+n,1,,{{tr:hv_unit_northern_spear_cavalry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_onyx_dragons}},1,,{{tr:hv_unit_onyx_dragons}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_onyx_dragons}} for recruitment: %+n,1,,{{tr:hv_unit_onyx_dragons}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_palace_guards}},1,,{{tr:hv_unit_palace_guards}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_pearl_dragons}},1,,{{tr:hv_unit_pearl_dragons}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_pearl_dragons}} for recruitment: %+n,1,,{{tr:hv_unit_pearl_dragons}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_porcupine_crossbowmen}},1,,{{tr:hv_unit_porcupine_crossbowmen}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_porcupine_crossbowmen}} for recruitment: %+n,1,,{{tr:hv_unit_porcupine_crossbowmen}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_protectors_of_heaven_might}},1,,{{tr:hv_unit_protectors_of_heaven_might}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_protectors_of_heaven_might}} for recruitment: %+n,1,,{{tr:hv_unit_protectors_of_heaven_might}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_protectors_of_heaven}},1,,{{tr:hv_unit_protectors_of_heaven}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_protectors_of_heaven}} for recruitment: %+n,1,,{{tr:hv_unit_protectors_of_heaven}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_qiang_archers}},1,,{{tr:hv_unit_qiang_archers}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_qiang_archers}} for recruitment: %+n,1,,{{tr:hv_unit_qiang_archers}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_qiang_axemen}},1,,{{tr:hv_unit_qiang_axemen}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_qiang_axemen}} for recruitment: %+n,1,,{{tr:hv_unit_qiang_axemen}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_qiang_elite_ranger_cavalry}},1,,{{tr:hv_unit_qiang_elite_ranger_cavalry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_qiang_elite_ranger_cavalry}} for recruitment: %+n,1,,{{tr:hv_unit_qiang_elite_ranger_cavalry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_qiang_elite_warrior_cavalry}},1,,{{tr:hv_unit_qiang_elite_warrior_cavalry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_qiang_elite_warrior_cavalry}} for recruitment: %+n,1,,{{tr:hv_unit_qiang_elite_warrior_cavalry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_qiang_javelineer}},1,,{{tr:hv_unit_qiang_javelineer}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_qiang_javelineer}} for recruitment: %+n,1,,{{tr:hv_unit_qiang_javelineer}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_qiang_ji_infantry}},1,,{{tr:hv_unit_qiang_ji_infantry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_qiang_ji_infantry}} for recruitment: %+n,1,,{{tr:hv_unit_qiang_ji_infantry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_qiang_spear_cavalry}},1,,{{tr:hv_unit_qiang_spear_cavalry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_qiang_spear_cavalry}} for recruitment: %+n,1,,{{tr:hv_unit_qiang_spear_cavalry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_qingzhou_2h_axe_infantry}},1,,{{tr:hv_unit_qingzhou_2h_axe_infantry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_qingzhou_2h_axe_infantry}} for recruitment: %+n,1,,{{tr:hv_unit_qingzhou_2h_axe_infantry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_qingzhou_hand_ji_infantry}},1,,{{tr:hv_unit_qingzhou_hand_ji_infantry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_qingzhou_hand_ji_infantry}} for recruitment: %+n,1,,{{tr:hv_unit_qingzhou_hand_ji_infantry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_qingzhou_raider_cavalry}},1,,{{tr:hv_unit_qingzhou_raider_cavalry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_qingzhou_raider_cavalry}} for recruitment: %+n,1,,{{tr:hv_unit_qingzhou_raider_cavalry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_rapid_tigers}},1,,{{tr:hv_unit_rapid_tigers}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_rapid_tigers}} for recruitment: %+n,1,,{{tr:hv_unit_rapid_tigers}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_shanyue_javelineer}},1,,{{tr:hv_unit_shanyue_javelineer}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_shanyue_javelineer}} for recruitment: %+n,1,,{{tr:hv_unit_shanyue_javelineer}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_shanyue_remnants}},1,,{{tr:hv_unit_shanyue_remnants}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_shanyue_remnants}} for recruitment: %+n,1,,{{tr:hv_unit_shanyue_remnants}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_shanyue_warriors}},1,,{{tr:hv_unit_shanyue_warriors}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_shanyue_warriors}} for recruitment: %+n,1,,{{tr:hv_unit_shanyue_warriors}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_sogd_barded_cavalry}},1,,{{tr:hv_unit_sogd_barded_cavalry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_sogd_barded_cavalry}} for recruitment: %+n,1,,{{tr:hv_unit_sogd_barded_cavalry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_sogd_warriors}},1,,{{tr:hv_unit_sogd_warriors}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_sogd_warriors}} for recruitment: %+n,1,,{{tr:hv_unit_sogd_warriors}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_spice_guard}},1,,{{tr:hv_unit_spice_guard}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_spice_guard}} for recruitment: %+n,1,,{{tr:hv_unit_spice_guard}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_stray_artisans}},1,,{{tr:hv_unit_stray_artisans}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_stray_artisans}} for recruitment: %+n,1,,{{tr:hv_unit_stray_artisans}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_swallow_cavalry}},1,,{{tr:hv_unit_swallow_cavalry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_swallow_cavalry}} for recruitment: %+n,1,,{{tr:hv_unit_swallow_cavalry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_sword_guards_of_the_eight_talents}},1,,{{tr:hv_unit_sword_guards_of_the_eight_talents}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_taishan_phantoms}},1,,{{tr:hv_unit_taishan_phantoms}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_taishan_phantoms}} for recruitment: %+n,1,,{{tr:hv_unit_taishan_phantoms}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_taishan_poison_wind}},1,,{{tr:hv_unit_taishan_poison_wind}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_taishan_poison_wind}} for recruitment: %+n,1,,{{tr:hv_unit_taishan_poison_wind}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_tiger_and_leopard_barded_cavalry}},1,,{{tr:hv_unit_tiger_and_leopard_barded_cavalry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_tiger_and_leopard_barded_cavalry}} for recruitment: %+n,1,,{{tr:hv_unit_tiger_and_leopard_barded_cavalry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_tiger_and_leopard_cavalry}},1,,{{tr:hv_unit_tiger_and_leopard_cavalry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_tiger_and_leopard_cavalry}} for recruitment: %+n,1,,{{tr:hv_unit_tiger_and_leopard_cavalry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_trebuchet}},2,,{{tr:hv_unit_trebuchet}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_trebuchet}} for recruitment: %+n,1,,{{tr:hv_unit_trebuchet}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_warrior_monks}},1,,{{tr:hv_unit_warrior_monks}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_warrior_monks}} for recruitment: %+n,1,,{{tr:hv_unit_warrior_monks}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_white_feathers}},1,,{{tr:hv_unit_white_feathers}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_white_feathers}} for recruitment: %+n,1,,{{tr:hv_unit_white_feathers}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_white_horse_fellows}},1,,{{tr:hv_unit_white_horse_fellows}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_white_horse_fellows}} for recruitment: %+n,1,,{{tr:hv_unit_white_horse_fellows}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_white_tiger_bandits}},1,,{{tr:hv_unit_white_tiger_bandits}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_white_tiger_bandits}} for recruitment: %+n,1,,{{tr:hv_unit_white_tiger_bandits}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_white_tiger_guardsmen}},1,,{{tr:hv_unit_white_tiger_guardsmen}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_white_tiger_guardsmen}} for recruitment: %+n,1,,{{tr:hv_unit_white_tiger_guardsmen}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_white_tiger_warriors}},1,,{{tr:hv_unit_white_tiger_warriors}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_white_tiger_warriors}} for recruitment: %+n,1,,{{tr:hv_unit_white_tiger_warriors}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_white_tiger_warriors}} for recruitment: +1,1,,{{tr:hv_unit_white_tiger_warriors}}部署量：+1,text/_hvo/hv_TEXT_events.loc
{{tr:hv_unit_wuhuan_barded_cavalry}},1,,{{tr:hv_unit_wuhuan_barded_cavalry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_wuhuan_barded_cavalry}} for recruitment: %+n,1,,{{tr:hv_unit_wuhuan_barded_cavalry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_wuhuan_cavalry}},1,,{{tr:hv_unit_wuhuan_cavalry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_wuhuan_cavalry}} for recruitment: %+n,1,,{{tr:hv_unit_wuhuan_cavalry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_xian_chen_ying}},1,,{{tr:hv_unit_xian_chen_ying}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_xian_chen_ying}} for recruitment: %+n,1,,{{tr:hv_unit_xian_chen_ying}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_xianbei_archer_cavalry}},1,,{{tr:hv_unit_xianbei_archer_cavalry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_xianbei_archer_cavalry}} for recruitment: %+n,1,,{{tr:hv_unit_xianbei_archer_cavalry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_xiliang_buqu_archer_cavalry}},1,,{{tr:hv_unit_xiliang_buqu_archer_cavalry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_xiliang_buqu_archer_cavalry}} for recruitment: %+n,1,,{{tr:hv_unit_xiliang_buqu_archer_cavalry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_xiliang_buqu_crossbowmen}},1,,{{tr:hv_unit_xiliang_buqu_crossbowmen}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_xiliang_buqu_crossbowmen}} for recruitment: %+n,1,,{{tr:hv_unit_xiliang_buqu_crossbowmen}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_xiliang_buqu_hand_ji_infantry}},1,,{{tr:hv_unit_xiliang_buqu_hand_ji_infantry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_xiliang_buqu_hand_ji_infantry}} for recruitment: %+n,1,,{{tr:hv_unit_xiliang_buqu_hand_ji_infantry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_xiliang_buqu_ji_infantry}},1,,{{tr:hv_unit_xiliang_buqu_ji_infantry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_xiliang_buqu_ji_infantry}} for recruitment: %+n,1,,{{tr:hv_unit_xiliang_buqu_ji_infantry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_xiliang_buqu_rep_crossbowmen}},1,,{{tr:hv_unit_xiliang_buqu_rep_crossbowmen}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_xiliang_buqu_rep_crossbowmen}} for recruitment: %+n,1,,{{tr:hv_unit_xiliang_buqu_rep_crossbowmen}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_xiliang_buqu_sabre_cavalry}},1,,{{tr:hv_unit_xiliang_buqu_sabre_cavalry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_xiliang_buqu_sabre_cavalry}} for recruitment: %+n,1,,{{tr:hv_unit_xiliang_buqu_sabre_cavalry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_xiliang_buqu_spear_cavalry}},1,,{{tr:hv_unit_xiliang_buqu_spear_cavalry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_xiliang_buqu_spear_cavalry}} for recruitment: %+n,1,,{{tr:hv_unit_xiliang_buqu_spear_cavalry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_xiliang_buqu_spearmen}},1,,{{tr:hv_unit_xiliang_buqu_spearmen}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_xiliang_buqu_spearmen}} for recruitment: %+n,1,,{{tr:hv_unit_xiliang_buqu_spearmen}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_xiliang_elite_2h_swordsmen}},1,,{{tr:hv_unit_xiliang_elite_2h_swordsmen}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_xiliang_elite_2h_swordsmen}} for recruitment: %+n,1,,{{tr:hv_unit_xiliang_elite_2h_swordsmen}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_xiliang_elite_barded_2h_spear_cavalry}},1,,{{tr:hv_unit_xiliang_elite_barded_2h_spear_cavalry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_xiliang_elite_barded_2h_spear_cavalry}} for recruitment: %+n,1,,{{tr:hv_unit_xiliang_elite_barded_2h_spear_cavalry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_xiliang_elite_crossbowmen}},1,,{{tr:hv_unit_xiliang_elite_crossbowmen}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_xiliang_elite_crossbowmen}} for recruitment: %+n,1,,{{tr:hv_unit_xiliang_elite_crossbowmen}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_xiliang_elite_enforcers}},1,,{{tr:hv_unit_xiliang_elite_enforcers}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_xiliang_elite_enforcers}} for recruitment: %+n,1,,{{tr:hv_unit_xiliang_elite_enforcers}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_xiliang_elite_ji_cavalry}},1,,{{tr:hv_unit_xiliang_elite_ji_cavalry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_xiliang_elite_ji_cavalry}} for recruitment: %+n,1,,{{tr:hv_unit_xiliang_elite_ji_cavalry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_xiliang_elite_mace_cavalry}},1,,{{tr:hv_unit_xiliang_elite_mace_cavalry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_xiliang_elite_mace_cavalry}} for recruitment: %+n,1,,{{tr:hv_unit_xiliang_elite_mace_cavalry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_xiliang_elite_spearmen}},1,,{{tr:hv_unit_xiliang_elite_spearmen}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_xiliang_elite_spearmen}} for recruitment: %+n,1,,{{tr:hv_unit_xiliang_elite_spearmen}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_xiongnu_archer_cavalry}},1,,{{tr:hv_unit_xiongnu_archer_cavalry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_xiongnu_archer_cavalry}} for recruitment: %+n,1,,{{tr:hv_unit_xiongnu_archer_cavalry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_xiongnu_barded_cavalry}},1,,{{tr:hv_unit_xiongnu_barded_cavalry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_xiongnu_barded_cavalry}} for recruitment: %+n,1,,{{tr:hv_unit_xiongnu_barded_cavalry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_xiongnu_javelineer}},1,,{{tr:hv_unit_xiongnu_javelineer}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_xiongnu_javelineer}} for recruitment: %+n,1,,{{tr:hv_unit_xiongnu_javelineer}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_yellow_dragons}},1,,{{tr:hv_unit_yellow_dragons}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_yellow_dragons}} for recruitment: %+n,1,,{{tr:hv_unit_yellow_dragons}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_ytr_archery_masters}},1,,{{tr:hv_unit_ytr_archery_masters}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_ytr_arm_of_the_supreme_peace}},1,,{{tr:hv_unit_ytr_arm_of_the_supreme_peace}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_ytr_bringers_of_righteousness}},1,,{{tr:hv_unit_ytr_bringers_of_righteousness}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_ytr_bringers_of_righteousness}} for recruitment: %+n,1,,{{tr:hv_unit_ytr_bringers_of_righteousness}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_ytr_captain}},1,,{{tr:hv_unit_ytr_captain}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_ytr_chanters}},1,,{{tr:hv_unit_ytr_chanters}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_ytr_chosen_of_the_eight_immortals}},1,,{{tr:hv_unit_ytr_chosen_of_the_eight_immortals}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_ytr_exemplars_of_the_tao}},1,,{{tr:hv_unit_ytr_exemplars_of_the_tao}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_ytr_gallants_of_the_people}},1,,{{tr:hv_unit_ytr_gallants_of_the_people}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_ytr_guardians_of_the_land}},1,,{{tr:hv_unit_ytr_guardians_of_the_land}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_ytr_horseback_huntsmen}},1,,{{tr:hv_unit_ytr_horseback_huntsmen}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_ytr_huanglao_s_paragons}},1,,{{tr:hv_unit_ytr_huanglao_s_paragons}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_ytr_jaizi_raiders}},1,,{{tr:hv_unit_ytr_jaizi_raiders}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_ytr_men_of_the_forest}},1,,{{tr:hv_unit_ytr_men_of_the_forest}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_ytr_messengers_of_heaven}},1,,{{tr:hv_unit_ytr_messengers_of_heaven}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_ytr_militia_of_virtue}},1,,{{tr:hv_unit_ytr_militia_of_virtue}},text/_hvo/hv_TEXT_unit_name.loc
