Text,Mapped,Count,Override (manual),Override (pattern),C1,Unit type,Unit name,Unit key,Old,File,Duplicated,zhtw
White Tiger Strays,白虎流浪兵,0,,白虎流浪兵,白虎,,流浪兵,Strays,,,False,True
White Tiger Tamers,白虎驯兽师,0,,白虎驯兽师,白虎,,驯兽师,Tamers,,,False,True
White Wave Horsemen,白波骑兵,0,,白波骑兵,白波,,骑兵,Horsemen,,,False,True
White Wave Veterans,白波宿卫,0,,白波宿卫,白波,,宿卫,Veterans,,,False,True
Whitewater,,0,,,,,,,,,False,True
Wildfire Raider,,0,,,,,,,,,False,True
Win a battle where one of your generals personally kills 300 or more soldiers,赢得一场您的一名将领亲自杀敌三百人的战斗,0,赢得一场您的一名将领亲自杀敌三百人的战斗,,,,,,,,False,True
Win before [[b]][[{{CcoBattleDuel:FormatTime(TargetTimeRemaining)}}]][[/b]],在[[b]]{{CcoBattleDuel:FormatTime（TargetTimeRemaining）}}[[/b]]内获胜,0,在[[b]]{{CcoBattleDuel:FormatTime（TargetTimeRemaining）}}[[/b]]内获胜,,,,,,,,False,True
Wind of North,,0,,,,,,,,,False,True
Wind of the North,北风,0,北风,,,,,,,,False,True
Wisdom of the River,,0,,,,,,,,,False,True
Wisdom of the Waterfall,,0,,,,,,,,,False,True
"With a mighty cleave, Zhang Fei rends his foes' defences.",,0,,,,,,,,,False,True
"With a mighty sweep, Lü Bu strikes all around him.",,0,,,,,,,,,False,True
"With a shout, this man spurs on their horse. The warrior can plough into enemies with such force that scores of men go flying.",此人高呼一声，策马飞奔。他冲入敌阵的劲道之强，足以将大批士兵一举震飞。,0,此人高呼一声，策马飞奔。他冲入敌阵的劲道之强，足以将大批士兵一举震飞。,,,,,,,,False,True
"With a single blow, Guan Yu rends his enemy asunder!",,0,,,,,,,,,False,True
"With a single shot, The shooter brings death.",此射手只消一击便能取人性命。,0,此射手只消一击便能取人性命。,,,,,,,,False,True
"With calm, steely resolve, attacks are better deflected.",,0,,,,,,,,,False,True
"With club in hand, the desperate shall make a fortune and name for themselves, or die trying.",,0,,,,,,,,,False,True
With each volley their shots become ever more powerful and accurate.,,0,,,,,,,,,False,True
"With Hand-ji and shield, these Xiliang warriors will bring death to the enemy.",佩戴盾与手戟，这些西凉勇士为敌人带来杀身之祸。,0,佩戴盾与手戟，这些西凉勇士为敌人带来杀身之祸。,,,,,,,,False,True
"With her graceful beauty, she stuns all around her.",她运用美色，迷得周围所有人动弹不得。,0,她运用美色，迷得周围所有人动弹不得。,,,,,,,,False,True
"With no knowledge of what cannot be done, you will accomplish great things.",,0,,,,,,,,,False,True
"With skin of earth, arrows rebound, harmless.",,0,,,,,,,,,False,True
"With sword and shield, these Xiliang horsemen will strike fear into the foe.",佩戴剑盾，这些西凉骑兵令敌军不寒而栗。,0,佩戴剑盾，这些西凉骑兵令敌军不寒而栗。,,,,,,,,False,True
"With the many wars that ravage China, militias everywhere have sprung up to defend their home and livelihood from bandits, yellow turbans, and invading warlords. Tempered by hard-won experience, these men have become adepts at war by survival.  Equally skilled in melee as with the bow, they over time bought horses to level the playing field with the more professional troops they often face. Many of these veterans now flock to the banners of the warlords, providing a rapid response force fit for a variety of situations.",,0,,,,,,,,,False,True
With these numbers you can accomplish great things.,兵多将广，可成大事。,0,兵多将广，可成大事。,,,,,,,,False,True
Wolf,,0,,,,,,,,,False,True
work in process,未完成,0,未完成,,,,,,,,False,True
work in process \\n\\n (Please submit your ideas through the trom channel of MTU discord.),未完成\\n\\n（请于MTU的Discord里TROM频道提出建议）,0,未完成\\n\\n（请于MTU的Discord里TROM频道提出建议）,,,,,,,,False,True
Wuhuan Cavalry,乌桓骑兵,0,,乌桓骑兵,乌桓,骑兵,骑兵,Cavalry,,,False,True
Wuhuan horsemanship is unparalleled.,乌桓马术天下无双。,0,乌桓马术天下无双。,,,,,,,,False,True
Wuhuan Lancer Cataphracts,乌桓长枪铁骑,0,,乌桓长枪铁骑,乌桓,,长枪铁骑,Lancer Cataphracts,,,False,True
Wuhuan Riding Skill,乌桓骑术,0,乌桓骑术,,,,,,,,False,True
Wuhuan Tribal Camp,,0,,,,,,,,,False,True
Wuhuan Tribal Herd,,0,,,,,,,,,False,True
Wuhuan Tribe,,0,,,,,,,,,False,True
wuhuan_01_long_description,,0,,,,,,,,,False,True
wuhuan_01_short_description,,0,,,,,,,,,False,True
wuhuan_02_long_description,,0,,,,,,,,,False,True
wuhuan_02_short_description,,0,,,,,,,,,False,True
Xiahou Dun,,0,,,,,,,,,False,True
"Xiahou Dun fights best in the thick of it, but may lose his composure.",,0,,,,,,,,,False,True
Xiahou Yuan,,0,,,,,,,,,False,True
Xian Chen Ying,陷阵营,0,陷阵营,,,,,Chen Ying,,,False,True
Xianbei Mounted Archers,鲜卑弓骑兵,0,,鲜卑弓骑兵,鲜卑,,弓骑兵,Mounted Archers,,,False,True
Xiezhi Roar,,0,,,,,,,,,False,True
Xiliang Buqu Crossbowmen,西涼部曲弩兵,0,,西涼部曲弩兵,西涼部曲,,弩兵,Crossbowmen,,,False,True
Xiliang Buqu Hand-Ji Infantry,西涼部曲手戟兵,0,,西涼部曲手戟兵,西涼部曲,手戟步兵,手戟兵,Hand-Ji Infantry,,,False,True
Xiliang Buqu Ji Infantry,西涼部曲戟步兵,0,,西涼部曲戟步兵,西涼部曲,持戟步兵,戟步兵,Ji Infantry,,,False,True
Xiliang Buqu Lancer Cavalry,西涼部曲戟骑兵,0,,西涼部曲戟骑兵,西涼部曲,,戟骑兵,Lancer Cavalry,,,False,True
Xiliang Buqu Mounted Archers,西涼部曲弓骑兵,0,,西涼部曲弓骑兵,西涼部曲,,弓骑兵,Mounted Archers,,,False,True
Xiliang Buqu Repeating Crossbowmen,西涼部曲连弩手,0,,西涼部曲连弩手,西涼部曲,,连弩手,Repeating Crossbowmen,,,False,True
Xiliang Buqu Sabre Cavalry,西涼部曲刀骑兵,0,,西涼部曲刀骑兵,西涼部曲,,刀骑兵,Sabre Cavalry,,,False,True
Xiliang Buqu Spearmen,西涼部曲矛兵,0,,西涼部曲矛兵,西涼部曲,,矛兵,Spearmen,,,False,True
Xiliang Elite Assault Cavalry,西凉精锐突击骑兵,0,,西凉精锐突击骑兵,西凉精锐,,突击骑兵,Assault Cavalry,,,False,True
Xiliang Elite Crossbowmen,西凉精锐弩兵,0,,西凉精锐弩兵,西凉精锐,,弩兵,Crossbowmen,,,False,True
Xiliang Elite Ji Cavalry,西凉精锐戟骑兵,0,,西凉精锐戟骑兵,西凉精锐,持戟骑兵,戟骑兵,Ji Cavalry,,,False,True
Xiliang Elite Lancer Cataphracts,西凉精锐长枪铁骑,0,,西凉精锐长枪铁骑,西凉精锐,,长枪铁骑,Lancer Cataphracts,,,False,True
Xiliang Elite Spearmen,西凉精锐矛兵,0,,西凉精锐矛兵,西凉精锐,,矛兵,Spearmen,,,False,True
Xiliang Elite Zhanmajian Infantry,西凉精锐斩马劲卒,0,,西凉精锐斩马劲卒,西凉精锐,,斩马劲卒,Zhanmajian Infantry,,,False,True
Xiongnu Javelineer,匈奴投枪手,0,,匈奴投枪手,匈奴,,投枪手,Javelineer,,,False,True
Xiongnu Lancer Cataphracts,匈奴长枪铁骑,0,,匈奴长枪铁骑,匈奴,,长枪铁骑,Lancer Cataphracts,,,False,True
Xiongnu Mounted Archers,匈奴弓骑兵,0,,匈奴弓骑兵,匈奴,,弓骑兵,Mounted Archers,,,False,True
Xiongnu Tribal Camp,,0,,,,,,,,,False,True
Xiongnu Tribal Herd,,0,,,,,,,,,False,True
Xiongnu Tribe,,0,,,,,,,,,False,True
xiongnu_01_long_description,,0,,,,,,,,,False,True
xiongnu_01_short_description,,0,,,,,,,,,False,True
xiongnu_02_long_description,,0,,,,,,,,,False,True
xiongnu_02_short_description,,0,,,,,,,,,False,True
Xu Chu,,0,,,,,,,,,False,True
Xu Huang,,0,,,,,,,,,False,True
Xun You,,0,,,,,,,,,False,True
Xun Yu,,0,,,,,,,,,False,True
Xun Yu has the power to influence the emperor. No one doubts his reputation.,,0,,,,,,,,,False,True
Yan Baihu,,0,,,,,,,,,False,True
Yan Baihu can recruit generic [[b]]Han units[[/b]] with Bandit Network.,严白虎可通过匪盗网招募普通[[b]]汉兵种单位[[/b]]。,0,严白虎可通过匪盗网招募普通[[b]]汉兵种单位[[/b]]。,,,,,,,,False,True
Yan Baihu may now recruit {{tr:hv_unit_white_tiger_warriors}}.,严白虎现可招募{{tr:hv_unit_white_tiger_warriors}}。,0,严白虎现可招募{{tr:hv_unit_white_tiger_warriors}}。,,,,,,,,False,True
Yan Liang,,0,,,,,,,,,False,True
Yan Yu,,0,,,,,,,,,False,True
Yaoguai Hunters,,0,,,,,猎手,Hunters,,,False,True
Ye Overwatch Vanguards,邺城守望先锋,0,邺城守望先锋,,,,,Overwatch Vanguards,,,False,True
Ye Shock Vanguards,邺城突击先锋,0,邺城突击先锋,,,,,Shock Vanguards,,,False,True
Years of fighting have solidified the faith these soldiers have in each other.,军团的成员皆长年共处的伙伴，对彼此充满了信念。,0,军团的成员皆长年共处的伙伴，对彼此充满了信念。,,,,,,,,False,True
Years of fighting the steppe tribes have shaped these Xiliang spear-riders into a deadly force.,草原部落多年的战斗已将这些西凉骑兵塑造成了一支致命的力量。 ,0,草原部落多年的战斗已将这些西凉骑兵塑造成了一支致命的力量。 ,,,,,,,,False,True
Yellow Dragons,,0,,,,,,Dragons,,,False,True
Yellow Sky Heralds,,0,,,,,,Sky Heralds,,,False,True
Yellow Turban Archers,黄巾军弓手,0,,黄巾军弓手,黄巾军,,弓手,Archers,,,False,True
Yellow Turban Cult,黄巾教派,0,黄巾教派,,,,,,,,False,True
Yellow Turban Hall,黄巾朝堂,0,黄巾朝堂,,,,,,,,False,True
Yellow Turban Horsemen,黄巾军骑兵,0,,黄巾军骑兵,黄巾军,,骑兵,Horsemen,,,False,True
Yellow Turban Lodge,黄巾旅站,0,黄巾旅站,,,,,,,,False,True
Yellow Turban Spearmen,黄巾军矛兵,0,,黄巾军矛兵,黄巾军,,矛兵,Spearmen,,,False,True
Yellow Turban Synod,黄巾教殿,0,黄巾教殿,,,,,,,,False,True
Yellow Turban Warband,黄巾军,0,黄巾军,,,,,,,,False,True
Yellow Turban Warriors,黄巾军勇士,0,,黄巾军勇士,黄巾军,,勇士,Warriors,,,False,True
Yellow Turbans Captain,黄巾军伯长,0,,黄巾军伯长,黄巾军,伯长,伯长,Captain,,,False,True
You accepted them for your cause. ,,0,,,,,,,,,False,True
You agree with your men and prepare to descend.,你同意下人的意见，准备下山。,0,你同意下人的意见，准备下山。,,,,,,,,False,True
You allow them to join your cause. ,收纳他们加入旗下。,0,收纳他们加入旗下。,,,,,,,,False,True
You are rather taken with a fine steed.,您被一匹好马吸引住了。,0,您被一匹好马吸引住了。,,,,,,,,False,True
You are rather taken with a peculiar sword.,您被一柄怪剑吸引住了。,0,您被一柄怪剑吸引住了。,,,,,,,,False,True
You are royal. Act like it.,,0,,,,,,,,,False,True
You are the only one who can bring lasting peace to China. Everyone must obey your will.,,0,,,,,,,,,False,True
You can't go back empty-handed.,不能空手而归。,0,不能空手而归。,,,,,,,,False,True
You can't specify yourself. ,,0,,,,,,,,,False,True
You can't target yourself. ,不能指向自己。,0,不能指向自己。,,,,,,,,False,True
You decide not to avail yourself of their wares.,你决定不买他们的货品。,0,你决定不买他们的货品。,,,,,,,,False,True
You do not have the prerequisite: %S.,您没有所需的：%S。,0,您没有所需的：%S。,,,,,,,,False,True
You do not have the required follower or accesory: %S.,您没有所需的随从或饰品：%S。,0,您没有所需的随从或饰品：%S。,,,,,,,,False,True
You do not make deals with barbarians.,不与蛮夷交易。,0,不与蛮夷交易。,,,,,,,,False,True
"You give up the hunt and return. However, for reasons unknown, the monster attacks stopped.",您放弃了狩猎，回去了。然而不知为何，怪兽从此不再攻击。,0,您放弃了狩猎，回去了。然而不知为何，怪兽从此不再攻击。,,,,,,,,False,True
You have acquired a tally that grants its bearer the authority to command Danyang troops.,您获得一张可指挥丹阳部队的兵符。,0,您获得一张可指挥丹阳部队的兵符。,,,,,,,,False,True
You have acquired a tally that grants its bearer the authority to command Jingchu troops.,您获得一张可指挥荆楚部队的兵符。,0,您获得一张可指挥荆楚部队的兵符。,,,,,,,,False,True
You have barely any influence.,没有多少影响力。,0,没有多少影响力。,,,,,,,,False,True
You hire a Sogdian mercenary group.,您雇佣了一队粟特佣兵。,0,您雇佣了一队粟特佣兵。,,,,,,,,False,True
"You may now recruit {{tr:hv_unit_qingzhou_hand_ji_infantry}}, {{tr:hv_unit_qingzhou_2h_axe_infantry}}, {{tr:hv_unit_qingzhou_raider_cavalry}}.",您现在可以招募：{{tr:hv_unit_qingzhou_hand_ji_infantry}}， {{tr:hv_unit_qingzhou_2h_axe_infantry}}， {{tr:hv_unit_qingzhou_raider_cavalry}},0,,您现在可以招募：{{tr:hv_unit_qingzhou_hand_ji_infantry}}， {{tr:hv_unit_qingzhou_2h_axe_infantry}}， {{tr:hv_unit_qingzhou_raider_cavalry}},,,,{{tr:hv_unit_qingzhou_hand_ji_infantry}}， {{tr:hv_unit_qingzhou_2h_axe_infantry}}， {{tr:hv_unit_qingzhou_raider_cavalry}},,,False,True
You may now recruit {{tr:hv_unit_warrior_monks}},您现在可以招募：{{tr:hv_unit_warrior_monks}},0,,您现在可以招募：{{tr:hv_unit_warrior_monks}},,,,{{tr:hv_unit_warrior_monks}},,,False,True
You may now recruit {{tr:hv_unit_white_tiger_warriors}},您现在可以招募：{{tr:hv_unit_white_tiger_warriors}},0,,您现在可以招募：{{tr:hv_unit_white_tiger_warriors}},,,,{{tr:hv_unit_white_tiger_warriors}},,,False,True
You may now recruit {{tr:hv_unit_yuan_rong_crossbowmen}}.,您现在可以招募：{{tr:hv_unit_yuan_rong_crossbowmen}},0,,您现在可以招募：{{tr:hv_unit_yuan_rong_crossbowmen}},,,,{{tr:hv_unit_yuan_rong_crossbowmen}},,,False,True
You may now recruit Danyang units,您现在可以招募：丹阳部队,0,,您现在可以招募：丹阳部队,,丹阳,,Danyang,,,False,True
You may now recruit Ironfist Cavalry,您现在可以招募：铁拳骑兵,0,,您现在可以招募：铁拳骑兵,,铁拳骑兵,,Ironfist Cavalry,,,False,True
You may now recruit Jingchu units,您现在可以招募：荆楚部队,0,,您现在可以招募：荆楚部队,,荆楚,,Jingchu,,,False,True
You may now recruit Xiliang units,您现在可以招募：西凉部队,0,,您现在可以招募：西凉部队,,西凉,,Xiliang,,,False,True
You rule your domain with military efficiency.,以军队的效率治理领地。,0,以军队的效率治理领地。,,,,,,,,False,True
You Shi,游师骑兵,0,游师骑兵,,,,,,,,False,True
Young Blood,血气方刚,0,血气方刚,,,,,,,,False,True
Your attendant will assemble volunteers for military service.,您的随从将去募集兵员。,0,您的随从将去募集兵员。,,,,,,,,False,True
Your attendant will help to expand the settlement. ,您的随从将协助扩张此城镇。,0,您的随从将协助扩张此城镇。,,,,,,,,False,True
"Your attendant will manage court affairs, streamlining bureaucracy.",您的随从将管理宫廷事务，精简政务。,0,您的随从将管理宫廷事务，精简政务。,,,,,,,,False,True
"Your attendant will personally manage all construction projects within the commandery, ensuring that any building endeavours are carried out with maximum efficiency.",,0,,,,,,,,,False,True
Your attendant will replenish the regional army.,您的随从将为此地军队补员。,0,您的随从将为此地军队补员。,,,,,,,,False,True
Your attendant will seek recruits for the local garrison.,您的随从将为此地驻军寻找新兵。,0,您的随从将为此地驻军寻找新兵。,,,,,,,,False,True
"Your attendant will sell the horses you've bred, for a fine sum.",您的随从会将您所养的马匹以高价卖出。,0,您的随从会将您所养的马匹以高价卖出。,,,,,,,,False,True
Your attendant will stimulate local markets by selling reserve surplus.,,0,,,,,,,,,False,True
Your attendant will support your army in enemy territory.,您的随从将在敌方领土支持您的军队。,0,您的随从将在敌方领土支持您的军队。,,,,,,,,False,True
Your followers are few.,跟随您的人寥寥无几。,0,跟随您的人寥寥无几。,,,,,,,,False,True
"Your messengers report a remarkable story. A trader spotted a Chinese woman living amongst the Xiongnu and identified her as Cai Yan, the daughter of the grand scholar Cai Yong. It seems she was forced to marry a chieftain of the Xiongnu. Perhaps someone could convince this chieftain to free Cai Yan. One of your scouts has already left to investigate...",,0,,,,,,,,,False,True
