Key,Text,Tooltip,English,Override by key,Mapped by text,Vanilla,Exact,Eng-short,Source,Short Key,File
ui_unit_groupings_onscreen_3k_main_unit_polearm_infantry_metalt2,持戟步兵（部曲）,False,Ji Infantry (Buqu),,持戟步兵（部曲）,,,,Mapped by text,ui_unit_groupings_onscreen_3k_main_unit_polearm_infantry,hv_TEXT_unit_ui_group_t2_VM.loc
ui_unit_groupings_onscreen_3k_main_unit_glaive_infantry_woodt2,大刀步兵（部曲）,False,Glaive Infantry (Buqu),,大刀步兵（部曲）,,,,Mapped by text,ui_unit_groupings_onscreen_3k_main_unit_glaive_infantry,hv_TEXT_unit_ui_group_t2_VM.loc
ui_unit_groupings_onscreen_3k_dlc06_unit_elephant_watert2,象兵（部曲）,False,Elephants (Buqu),,象兵（部曲）,,,,Mapped by text,ui_unit_groupings_onscreen_3k_dlc06_unit_elephant,hv_TEXT_unit_ui_group_t2_VM.loc
ui_unit_groupings_onscreen_3k_main_unit_crossbow_repeating_infantry_watert2,持弩步兵（部曲）,False,Crossbow Infantry (Buqu),,持弩步兵（部曲）,,,,Mapped by text,ui_unit_groupings_onscreen_3k_main_unit_crossbow_repeating_infantry,hv_TEXT_unit_ui_group_t2_VM.loc
ui_unit_groupings_onscreen_3k_main_unit_axe_infantry_metalt2,持斧步兵（部曲）,False,Hafted Weapon Infantry (Buqu),,持斧步兵（部曲）,,,,Mapped by text,ui_unit_groupings_onscreen_3k_main_unit_axe_infantry,hv_TEXT_unit_ui_group_t2_VM.loc
ui_unit_groupings_onscreen_3k_dlc06_unit_javelin_throwers_watert2,擲鋋兵（部曲）,False,Javelin Throwers (Buqu),,擲鋋兵（部曲）,,,,Mapped by text,ui_unit_groupings_onscreen_3k_dlc06_unit_javelin_throwers,hv_TEXT_unit_ui_group_t2_VM.loc
ui_unit_groupings_onscreen_3k_dlc06_unit_slingers_watert2,投石兵（部曲）,False,Slingers (Buqu),,投石兵（部曲）,,,,Mapped by text,ui_unit_groupings_onscreen_3k_dlc06_unit_slingers,hv_TEXT_unit_ui_group_t2_VM.loc
ui_unit_groupings_onscreen_3k_main_unit_artillery_watert2,遠程砲兵（部曲）,False,Artillery (Buqu),,遠程砲兵（部曲）,,,,Mapped by text,ui_unit_groupings_onscreen_3k_main_unit_artillery,hv_TEXT_unit_ui_group_t2_VM.loc
ui_unit_groupings_onscreen_3k_dlc06_unit_blowpipes_watert2,吹箭兵（部曲）,False,Blowpipes (Buqu),,吹箭兵（部曲）,,,,Mapped by text,ui_unit_groupings_onscreen_3k_dlc06_unit_blowpipes,hv_TEXT_unit_ui_group_t2_VM.loc
ui_unit_groupings_onscreen_3k_dlc06_unit_animal_handlers_metalt2,馴獸師（部曲）,False,Animal Handlers (Buqu),,馴獸師（部曲）,,,,Mapped by text,ui_unit_groupings_onscreen_3k_dlc06_unit_animal_handlers,hv_TEXT_unit_ui_group_t2_VM.loc
ui_unit_groupings_onscreen_3k_main_unit_sword_cavalry_eartht2,持劍騎兵（部曲）,False,Sword Cavalry (Buqu),,持劍騎兵（部曲）,,,,Mapped by text,ui_unit_groupings_onscreen_3k_main_unit_sword_cavalry,hv_TEXT_unit_ui_group_t2_VM.loc
ui_unit_groupings_onscreen_3k_main_unit_sword_infantry_metalt2,持劍步兵（部曲）,False,Sword Infantry (Buqu),,持劍步兵（部曲）,,,,Mapped by text,ui_unit_groupings_onscreen_3k_main_unit_sword_infantry,hv_TEXT_unit_ui_group_t2_VM.loc
ui_unit_groupings_onscreen_3k_main_unit_spear_infantry_woodt2,持槍步兵（部曲）,False,Spear Infantry (Buqu),,持槍步兵（部曲）,,,,Mapped by text,ui_unit_groupings_onscreen_3k_main_unit_spear_infantry,hv_TEXT_unit_ui_group_t2_VM.loc
ui_unit_groupings_onscreen_3k_main_unit_crossbow_cavalry_watert2,持弩騎兵（部曲）,False,Crossbow Cavalry (Buqu),,持弩騎兵（部曲）,,,,Mapped by text,ui_unit_groupings_onscreen_3k_main_unit_crossbow_cavalry,hv_TEXT_unit_ui_group_t2_VM.loc
ui_unit_groupings_onscreen_3k_dlc04_unit_machine_crossbow_watert2,弩炮（部曲）,False,Crossbow Artillery (Buqu),,弩炮（部曲）,,,,Mapped by text,ui_unit_groupings_onscreen_3k_dlc04_unit_machine_crossbow,hv_TEXT_unit_ui_group_t2_VM.loc
ui_unit_groupings_onscreen_3k_main_unit_glavie_bow_infantry_woodt2,複合武器步兵（部曲）,False,Combined Weapons Infantry (Buqu),,複合武器步兵（部曲）,,,,Mapped by text,ui_unit_groupings_onscreen_3k_main_unit_glavie_bow_infantry,hv_TEXT_unit_ui_group_t2_VM.loc
ui_unit_groupings_onscreen_3k_main_unit_ranged_infantry_watert2,持弓步兵（部曲）,False,Bow Infantry (Buqu),,持弓步兵（部曲）,,,,Mapped by text,ui_unit_groupings_onscreen_3k_main_unit_ranged_infantry,hv_TEXT_unit_ui_group_t2_VM.loc
ui_unit_groupings_onscreen_3k_main_unit_polearm_infantry_woodt2,持戟步兵（部曲）,False,Ji Infantry (Buqu),,持戟步兵（部曲）,,,,Mapped by text,ui_unit_groupings_onscreen_3k_main_unit_polearm_infantry,hv_TEXT_unit_ui_group_t2_VM.loc
ui_unit_groupings_onscreen_3k_main_unit_spear_cavalry_firet2,持槍騎兵（部曲）,False,Spear Cavalry (Buqu),,持槍騎兵（部曲）,,,,Mapped by text,ui_unit_groupings_onscreen_3k_main_unit_spear_cavalry,hv_TEXT_unit_ui_group_t2_VM.loc
ui_unit_groupings_onscreen_3k_main_unit_ranged_cavalry_watert2,持弓騎兵（部曲）,False,Bow Cavalry (Buqu),,持弓騎兵（部曲）,,,,Mapped by text,ui_unit_groupings_onscreen_3k_main_unit_ranged_cavalry,hv_TEXT_unit_ui_group_t2_VM.loc
ui_unit_groupings_onscreen_3k_dlc06_unit_elephant_firet2,象兵（部曲）,False,Elephants (Buqu),,象兵（部曲）,,,,Mapped by text,ui_unit_groupings_onscreen_3k_dlc06_unit_elephant,hv_TEXT_unit_ui_group_t2_VM.loc
ui_unit_groupings_onscreen_3k_dlc06_unit_animal_handlers_watert2,馴獸師（部曲）,False,Animal Handlers (Buqu),,馴獸師（部曲）,,,,Mapped by text,ui_unit_groupings_onscreen_3k_dlc06_unit_animal_handlers,hv_TEXT_unit_ui_group_t2_VM.loc
,,False,,,,,,,Missing,#VALUE!,hv_TEXT_unit_ui_group_t2_VM.loc
ui_unit_groupings_tooltip_3k_dlc04_unit_machine_crossbow_watert2,超遠距，穿甲傷害高，射擊速率非常慢,True,"Very Long Range, High Armour-Piercing Damage, Very Slow Reload",,超遠距，穿甲傷害高，射擊速率非常慢,,,,Mapped by text,ui_unit_groupings_tooltip_3k_dlc04_unit_machine_crossbow,hv_TEXT_unit_ui_group_t2_VM.loc
ui_unit_groupings_tooltip_3k_dlc06_unit_animal_handlers_metalt2,使用怒獸,True,Using Furious Beast,,使用怒獸,,,,Mapped by text,ui_unit_groupings_tooltip_3k_dlc06_unit_animal_handlers,hv_TEXT_unit_ui_group_t2_VM.loc
ui_unit_groupings_tooltip_3k_dlc06_unit_animal_handlers_watert2,使用怒獸,True,Using Furious Beast,,使用怒獸,,,,Mapped by text,ui_unit_groupings_tooltip_3k_dlc06_unit_animal_handlers,hv_TEXT_unit_ui_group_t2_VM.loc
ui_unit_groupings_tooltip_3k_dlc06_unit_blowpipes_watert2,近距，穿甲傷害低，射擊速率快,True,"Short Range, Low Armour-Piercing Damage, Fast Reload",,近距，穿甲傷害低，射擊速率快,,,,Mapped by text,ui_unit_groupings_tooltip_3k_dlc06_unit_blowpipes,hv_TEXT_unit_ui_group_t2_VM.loc
ui_unit_groupings_tooltip_3k_dlc06_unit_elephant_firet2,强力衝鋒,True,Powerful Charge,,强力衝鋒,,,,Mapped by text,ui_unit_groupings_tooltip_3k_dlc06_unit_elephant,hv_TEXT_unit_ui_group_t2_VM.loc
ui_unit_groupings_tooltip_3k_dlc06_unit_elephant_watert2,强力衝鋒,True,Powerful Charge,,强力衝鋒,,,,Mapped by text,ui_unit_groupings_tooltip_3k_dlc06_unit_elephant,hv_TEXT_unit_ui_group_t2_VM.loc
ui_unit_groupings_tooltip_3k_dlc06_unit_javelin_throwers_watert2,近距，穿甲傷害高，射擊速率一般,True,"Short Range, High Armour-Piercing Damage, Average Reload",,近距，穿甲傷害高，射擊速率一般,,,,Mapped by text,ui_unit_groupings_tooltip_3k_dlc06_unit_javelin_throwers,hv_TEXT_unit_ui_group_t2_VM.loc
ui_unit_groupings_tooltip_3k_dlc06_unit_juggernaut_blackt2,近距，火焰傷害強，射擊速率一般,True,"Short Range, Powerful Flame Damage, Average Reload",,近距，火焰傷害強，射擊速率一般,,,,Mapped by text,ui_unit_groupings_tooltip_3k_dlc06_unit_juggernaut,hv_TEXT_unit_ui_group_t2_VM.loc
ui_unit_groupings_tooltip_3k_dlc06_unit_slingers_watert2,一般距離，穿甲傷害低，射擊速率快,True,"Average Range, Low Armour-Piercing Damage, Fast Reload",,一般距離，穿甲傷害低，射擊速率快,,,,Mapped by text,ui_unit_groupings_tooltip_3k_dlc06_unit_slingers,hv_TEXT_unit_ui_group_t2_VM.loc
ui_unit_groupings_tooltip_3k_main_unit_artillery_watert2,超遠距，穿甲傷害高，射擊速率非常慢,True,"Very Long Range, High Armour-Piercing Damage, Very Slow Reload",,超遠距，穿甲傷害高，射擊速率非常慢,,,,Mapped by text,ui_unit_groupings_tooltip_3k_main_unit_artillery,hv_TEXT_unit_ui_group_t2_VM.loc
ui_unit_groupings_tooltip_3k_main_unit_axe_cavalry_eartht2,側擊，衝擊，追擊,True,"Flank, Charge, Chase",,側擊，衝擊，追擊,,,,Mapped by text,ui_unit_groupings_tooltip_3k_main_unit_axe_cavalry,hv_TEXT_unit_ui_group_t2_VM.loc
ui_unit_groupings_tooltip_3k_main_unit_axe_infantry_metalt2,命中率一般，穿甲傷害高,True,"Average Hit Rate, High Armour-Piercing Damage",,命中率一般，穿甲傷害高,,,,Mapped by text,ui_unit_groupings_tooltip_3k_main_unit_axe_infantry,hv_TEXT_unit_ui_group_t2_VM.loc
ui_unit_groupings_tooltip_3k_main_unit_crossbow_cavalry_watert2,散兵，追擊,True,"Skirmish, Chase",,散兵，追擊,,,,Mapped by text,ui_unit_groupings_tooltip_3k_main_unit_crossbow_cavalry,hv_TEXT_unit_ui_group_t2_VM.loc
ui_unit_groupings_tooltip_3k_main_unit_crossbow_infantry_watert2,遠距，穿甲傷害高，射擊速率慢,True,"Long Range, High Armour-Piercing Damage, Slow Reload",,遠距，穿甲傷害高，射擊速率慢,,,,Mapped by text,ui_unit_groupings_tooltip_3k_main_unit_crossbow_infantry,hv_TEXT_unit_ui_group_t2_VM.loc
ui_unit_groupings_tooltip_3k_main_unit_crossbow_repeating_infantry_watert2,近距，穿甲傷害低，壓制，射擊速率慢,True,"Short Range, Low Armour-Piercing Damage, Supress, Slow Reload",,近距，穿甲傷害低，壓制，射擊速率慢,,,,Mapped by text,ui_unit_groupings_tooltip_3k_main_unit_crossbow_repeating_infantry,hv_TEXT_unit_ui_group_t2_VM.loc
ui_unit_groupings_tooltip_3k_main_unit_glaive_infantry_metalt2,命中率一般，多重角色,True,"Average Hit Rate, Multi-Role",,命中率一般，多重角色,,,,Mapped by text,ui_unit_groupings_tooltip_3k_main_unit_glaive_infantry,hv_TEXT_unit_ui_group_t2_VM.loc
ui_unit_groupings_tooltip_3k_main_unit_glaive_infantry_woodt2,命中率一般，多重角色,True,"Average Hit Rate, Multi-Role",,命中率一般，多重角色,,,,Mapped by text,ui_unit_groupings_tooltip_3k_main_unit_glaive_infantry,hv_TEXT_unit_ui_group_t2_VM.loc
ui_unit_groupings_tooltip_3k_main_unit_glavie_bow_infantry_woodt2,命中率一般，多重角色,True,"Average Hit Rate, Multi-Role",,命中率一般，多重角色,,,,Mapped by text,ui_unit_groupings_tooltip_3k_main_unit_glavie_bow_infantry,hv_TEXT_unit_ui_group_t2_VM.loc
ui_unit_groupings_tooltip_3k_main_unit_polearm_cavalry_firet2,反騎兵，穿甲傷害一般,True,"Anti-Cavalry, Average Armour-Piercing Damage",,反騎兵，穿甲傷害一般,,,,Mapped by text,ui_unit_groupings_tooltip_3k_main_unit_polearm_cavalry,hv_TEXT_unit_ui_group_t2_VM.loc
ui_unit_groupings_tooltip_3k_main_unit_polearm_infantry_metalt2,反騎兵，穿甲傷害一般,True,"Anti-Cavalry, Average Armour-Piercing Damage",,反騎兵，穿甲傷害一般,,,,Mapped by text,ui_unit_groupings_tooltip_3k_main_unit_polearm_infantry,hv_TEXT_unit_ui_group_t2_VM.loc
ui_unit_groupings_tooltip_3k_main_unit_polearm_infantry_woodt2,反騎兵，穿甲傷害一般,True,"Anti-Cavalry, Average Armour-Piercing Damage",,反騎兵，穿甲傷害一般,,,,Mapped by text,ui_unit_groupings_tooltip_3k_main_unit_polearm_infantry,hv_TEXT_unit_ui_group_t2_VM.loc
ui_unit_groupings_tooltip_3k_main_unit_ranged_cavalry_watert2,散兵，追擊,True,"Skirmish, Chase",,散兵，追擊,,,,Mapped by text,ui_unit_groupings_tooltip_3k_main_unit_ranged_cavalry,hv_TEXT_unit_ui_group_t2_VM.loc
ui_unit_groupings_tooltip_3k_main_unit_ranged_infantry_watert2,遠距，穿甲傷害低，射擊速率快,True,"Long Range, Low Armour-Piercing Damage, Fast Reload",,遠距，穿甲傷害低，射擊速率快,,,,Mapped by text,ui_unit_groupings_tooltip_3k_main_unit_ranged_infantry,hv_TEXT_unit_ui_group_t2_VM.loc
ui_unit_groupings_tooltip_3k_main_unit_spear_cavalry_firet2,側擊，衝擊，追擊,True,"Flank, Charge, Chase",,側擊，衝擊，追擊,,,,Mapped by text,ui_unit_groupings_tooltip_3k_main_unit_spear_cavalry,hv_TEXT_unit_ui_group_t2_VM.loc
ui_unit_groupings_tooltip_3k_main_unit_spear_infantry_woodt2,反騎兵，穿甲傷害低,True,"Anti-Cavalry, Low Armour-Piercing Damage",,反騎兵，穿甲傷害低,,,,Mapped by text,ui_unit_groupings_tooltip_3k_main_unit_spear_infantry,hv_TEXT_unit_ui_group_t2_VM.loc
ui_unit_groupings_tooltip_3k_main_unit_sword_cavalry_eartht2,側擊，衝擊，追擊,True,"Flank, Charge, Chase",,側擊，衝擊，追擊,,,,Mapped by text,ui_unit_groupings_tooltip_3k_main_unit_sword_cavalry,hv_TEXT_unit_ui_group_t2_VM.loc
ui_unit_groupings_tooltip_3k_main_unit_sword_infantry_metalt2,命中率一般，穿甲傷害一般,True,"Average Hit Rate, Average Armour-Piercing Damage",,命中率一般，穿甲傷害一般,,,,Mapped by text,ui_unit_groupings_tooltip_3k_main_unit_sword_infantry,hv_TEXT_unit_ui_group_t2_VM.loc
ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_blunt_blackt3,持斧步兵（精銳）,True,Hafted Weapon Infantry (Elite),,持斧步兵（精銳）,,,,Mapped by text,ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_blunt,hv_TEXT_unit_ui_group_t3.loc
ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_blunt_firet3,持斧步兵（精銳）,True,Hafted Weapon Infantry (Elite),,持斧步兵（精銳）,,,,Mapped by text,ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_blunt,hv_TEXT_unit_ui_group_t3.loc
ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_blunt_firewoodt3,持斧步兵（精銳）,True,Hafted Weapon Infantry (Elite),,持斧步兵（精銳）,,,,Mapped by text,ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_blunt,hv_TEXT_unit_ui_group_t3.loc
ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_blunt_metalt3,持斧步兵（精銳）,True,Hafted Weapon Infantry (Elite),,持斧步兵（精銳）,,,,Mapped by text,ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_blunt,hv_TEXT_unit_ui_group_t3.loc
ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_blunt_woodwatert3,持斧步兵（精銳）,True,Hafted Weapon Infantry (Elite),,持斧步兵（精銳）,,,,Mapped by text,ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_blunt,hv_TEXT_unit_ui_group_t3.loc
ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_halberd_firewoodt3,持戟步兵（精銳）,True,Halberd Infantry (Elite),,持戟步兵（精銳）,,,,Mapped by text,ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_halberd,hv_TEXT_unit_ui_group_t3.loc
ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_spear_blackt3,長槍步兵（精銳）,True,Long Spear Infantry (Elite),,長槍步兵（精銳）,,,,Mapped by text,ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_spear,hv_TEXT_unit_ui_group_t3.loc
ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_spear_woodt3,長槍步兵（精銳）,True,Long Spear Infantry (Elite),,長槍步兵（精銳）,,,,Mapped by text,ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_spear,hv_TEXT_unit_ui_group_t3.loc
ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_staff_blackt3,持杖步兵（精銳）,True,Staff Infantry (Elite),,持杖步兵（精銳）,,,,Mapped by text,ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_staff,hv_TEXT_unit_ui_group_t3.loc
ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_staff_firewoodt3,持杖步兵（精銳）,True,Staff Infantry (Elite),,持杖步兵（精銳）,,,,Mapped by text,ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_staff,hv_TEXT_unit_ui_group_t3.loc
ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_staff_woodt3,持杖步兵（精銳）,True,Staff Infantry (Elite),,持杖步兵（精銳）,,,,Mapped by text,ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_staff,hv_TEXT_unit_ui_group_t3.loc
ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_sword_blackt3,長劍步兵（精銳）,True,Long Sword Infantry (Elite),,長劍步兵（精銳）,,,,Mapped by text,ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_sword,hv_TEXT_unit_ui_group_t3.loc
ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_sword_firewoodt3,長劍步兵（精銳）,True,Long Sword Infantry (Elite),,長劍步兵（精銳）,,,,Mapped by text,ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_sword,hv_TEXT_unit_ui_group_t3.loc
ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_sword_metalt3,長劍步兵（精銳）,True,Long Sword Infantry (Elite),,長劍步兵（精銳）,,,,Mapped by text,ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_sword,hv_TEXT_unit_ui_group_t3.loc
ui_unit_groupings_onscreen_hv_unit_ui_grouping_animal_handlers_firet3,馴獸師（精銳）,True,Animal Handlers (Elite),,馴獸師（精銳）,,,,Mapped by text,ui_unit_groupings_onscreen_hv_unit_ui_grouping_animal_handlers,hv_TEXT_unit_ui_group_t3.loc
ui_unit_groupings_onscreen_hv_unit_ui_grouping_animal_handlers_firewatert3,馴獸師（精銳）,True,Animal Handlers (Elite),,馴獸師（精銳）,,,,Mapped by text,ui_unit_groupings_onscreen_hv_unit_ui_grouping_animal_handlers,hv_TEXT_unit_ui_group_t3.loc
ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_cavalry_blackt3,持斧騎兵（精銳）,True,Hafted Weapon Cavalry (Elite),,持斧騎兵（精銳）,,,,Mapped by text,ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_cavalry,hv_TEXT_unit_ui_group_t3.loc
ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_cavalry_firewoodt3,持斧騎兵（精銳）,True,Hafted Weapon Cavalry (Elite),,持斧騎兵（精銳）,,,,Mapped by text,ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_cavalry,hv_TEXT_unit_ui_group_t3.loc
ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_cavalry_metaleartht3,持斧騎兵（精銳）,True,Hafted Weapon Cavalry (Elite),,持斧騎兵（精銳）,,,,Mapped by text,ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_cavalry,hv_TEXT_unit_ui_group_t3.loc
ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_cavalry_woodwatert3,持斧騎兵（精銳）,True,Hafted Weapon Cavalry (Elite),,持斧騎兵（精銳）,,,,Mapped by text,ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_cavalry,hv_TEXT_unit_ui_group_t3.loc
ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_infantry_blackt3,持斧步兵（精銳）,True,Hafted Weapon Infantry (Elite),,持斧步兵（精銳）,,,,Mapped by text,ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_infantry,hv_TEXT_unit_ui_group_t3.loc
ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_infantry_eartht3,持斧步兵（精銳）,True,Hafted Weapon Infantry (Elite),,持斧步兵（精銳）,,,,Mapped by text,ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_infantry,hv_TEXT_unit_ui_group_t3.loc
ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_infantry_firet3,持斧步兵（精銳）,True,Hafted Weapon Infantry (Elite),,持斧步兵（精銳）,,,,Mapped by text,ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_infantry,hv_TEXT_unit_ui_group_t3.loc
ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_infantry_firewoodt3,持斧步兵（精銳）,True,Hafted Weapon Infantry (Elite),,持斧步兵（精銳）,,,,Mapped by text,ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_infantry,hv_TEXT_unit_ui_group_t3.loc
ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_infantry_metaleartht3,持斧步兵（精銳）,True,Hafted Weapon Infantry (Elite),,持斧步兵（精銳）,,,,Mapped by text,ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_infantry,hv_TEXT_unit_ui_group_t3.loc
ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_infantry_metalwatert3,持斧步兵（精銳）,True,Hafted Weapon Infantry (Elite),,持斧步兵（精銳）,,,,Mapped by text,ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_infantry,hv_TEXT_unit_ui_group_t3.loc
ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_infantry_woodwatert3,持斧步兵（精銳）,True,Hafted Weapon Infantry (Elite),,持斧步兵（精銳）,,,,Mapped by text,ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_infantry,hv_TEXT_unit_ui_group_t3.loc
ui_unit_groupings_onscreen_hv_unit_ui_grouping_combined_blunt_blackt3,複合武器步兵（精銳）,True,Combined Weapons Infantry (Elite),,複合武器步兵（精銳）,,,,Mapped by text,ui_unit_groupings_onscreen_hv_unit_ui_grouping_combined_blunt,hv_TEXT_unit_ui_group_t3.loc
ui_unit_groupings_onscreen_hv_unit_ui_grouping_combined_blunt_firewoodt3,複合武器步兵（精銳）,True,Combined Weapons Infantry (Elite),,複合武器步兵（精銳）,,,,Mapped by text,ui_unit_groupings_onscreen_hv_unit_ui_grouping_combined_blunt,hv_TEXT_unit_ui_group_t3.loc
ui_unit_groupings_onscreen_hv_unit_ui_grouping_combined_blunt_metalt3,複合武器步兵（精銳）,True,Combined Weapons Infantry (Elite),,複合武器步兵（精銳）,,,,Mapped by text,ui_unit_groupings_onscreen_hv_unit_ui_grouping_combined_blunt,hv_TEXT_unit_ui_group_t3.loc
