,Short Key,Key,Text,Tooltip,File
4346,,ui_text_replacements_localised_text_hv_unit_onyx_dragons,Onyx Dragons,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4347,,ui_text_replacements_localised_text_hv_unit_jade_dragons,Jade Dragons,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4348,,ui_text_replacements_localised_text_hv_unit_goshawk_cavalry,Goshawk Cavalry,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4349,,ui_text_replacements_localised_text_hv_unit_qiang_axemen,Qiang Axemen,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4350,,ui_text_replacements_localised_text_hv_unit_qiang_archers,Qiang Archers,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4351,,ui_text_replacements_localised_text_hv_unit_qiang_ji_infantry,Qiang Ji Infantry,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4352,,ui_text_replacements_localised_text_hv_unit_qiang_spear_cavalry,Qiang Lancer Cavalry,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4353,,ui_text_replacements_localised_text_hv_unit_qiang_elite_warrior_cavalry,Qiang Mounted Warriors,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4354,,ui_text_replacements_localised_text_hv_unit_qiang_elite_ranger_cavalry,Qiang Mounted Rangers,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4355,,ui_text_replacements_localised_text_hv_unit_wuhuan_cavalry,Wuhuan Cavalry,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4356,,ui_text_replacements_localised_text_hv_unit_wuhuan_barded_cavalry,Wuhuan Lancer Cataphracts,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4357,,ui_text_replacements_localised_text_hv_unit_xiongnu_archer_cavalry,Xiongnu Mounted Archers,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4358,,ui_text_replacements_localised_text_hv_unit_xiongnu_barded_cavalry,Xiongnu Lancer Cataphracts,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4359,,ui_text_replacements_localised_text_hv_unit_sogd_warriors,Sogd Warriors,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4360,,ui_text_replacements_localised_text_hv_unit_sogd_barded_cavalry,Sogd Lancer Cataphracts,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4361,,ui_text_replacements_localised_text_hv_unit_shanyue_warriors,Shanyue Warriors,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4362,,ui_text_replacements_localised_text_hv_unit_shanyue_remnants,Yue Remnants,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4363,,ui_text_replacements_localised_text_hv_unit_local_noble_buqu_infantry,House Servant Axemen,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4364,,ui_text_replacements_localised_text_hv_unit_local_noble_buqu_archers,House Servant Archers,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4365,,ui_text_replacements_localised_text_hv_unit_local_noble_buqu_spearmen,House Servant Long Spearmen,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4366,,ui_text_replacements_localised_text_hv_unit_local_noble_buqu_raider_cavalry,House Servant Riders,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4367,,ui_text_replacements_localised_text_hv_unit_local_noble_elite_archers,Local Noble Archers,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4368,,ui_text_replacements_localised_text_hv_unit_trebuchet,Trebuchet,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4369,,ui_text_replacements_localised_text_hv_unit_multiple_bolt_crossbow,Multiple Bolt Crossbow,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4370,,ui_text_replacements_localised_text_hv_unit_han_captain,Captain,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4371,,ui_text_replacements_localised_text_hv_unit_ytr_captain,Yellow Turbans Captain,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4372,,ui_text_replacements_localised_text_hv_unit_bandits_captain,Bandits Captain,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4373,,ui_text_replacements_localised_text_hv_unit_yuan_captain,Captain of Yuan House,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4374,,ui_text_replacements_localised_text_hv_unit_jianan_crossbowmen_cavalry,Jianan Vigilante Crossbowmen Cavalry,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4375,,ui_text_replacements_localised_text_hv_unit_qingzhou_raider_cavalry,Qingzhou Raider Cavalry,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4376,,ui_text_replacements_localised_text_hv_unit_palace_guards,Palace Guards,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4377,,ui_text_replacements_localised_text_hv_unit_dan_yang_spearmen,Danyang Spearmen,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4378,,ui_text_replacements_localised_text_hv_unit_dan_yang_archers,Danyang Archers,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4379,,ui_text_replacements_localised_text_hv_unit_mercenary_captain,Mercenary Captain,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4380,,ui_text_replacements_localised_text_hv_unit_jianan_crossbowmen,Jianan Vigilante Crossbowmen,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4381,,ui_text_replacements_localised_text_hv_unit_jianan_rep_crossbowmen,Jianan Vigilante Repeating Crossbowmen,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4382,,ui_text_replacements_localised_text_hv_unit_black_mountain_bandits_javelineer,Black Mountain Bandits Spearmen,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4383,,ui_text_replacements_localised_text_hv_unit_qiang_javelineer,Qiang Javelineer,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4384,,ui_text_replacements_localised_text_hv_unit_xiongnu_javelineer,Xiongnu Javelineer,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4385,,ui_text_replacements_localised_text_hv_unit_shanyue_javelineer,Shanyue Javelineer,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4386,,ui_text_replacements_localised_text_hv_unit_bomb_thrower,Bomb Slingers,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4387,,ui_text_replacements_localised_text_hv_unit_spice_guard,Spice Guard,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4388,,ui_text_replacements_localised_text_hv_unit_warrior_monks,Warrior Monks,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4389,,ui_text_replacements_localised_text_hv_unit_juggernaut,Juggernaut,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4390,,ui_text_replacements_localised_text_hv_unit_white_tiger_warriors,White Tiger Tamers,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4391,,ui_text_replacements_localised_text_hv_unit_mercenary_cavalry,Mercenary Cavalry,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4392,,ui_text_replacements_localised_text_hv_unit_mercenary_infantry,Mercenary Axemen,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4393,,ui_text_replacements_localised_text_hv_unit_mercenary_archers,Mercenary Archers,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4394,,ui_text_replacements_localised_text_hv_unit_hidden_snakes,Hidden Snakes,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4395,,ui_text_replacements_localised_text_hv_unit_rapid_tigers,Rapid Tiger Infantry,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4396,,ui_text_replacements_localised_text_hv_unit_hebei_spearmen,Hebei Spearmen,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4397,,ui_text_replacements_localised_text_hv_unit_hebei_sword_cavalry,Hebei Sword Cavalry,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4398,,ui_text_replacements_localised_text_hv_unit_xianbei_archer_cavalry,Xianbei Mounted Archers,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4399,,ui_text_replacements_localised_text_hv_unit_militia_2h_axemen,Militia Long Axemen,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4400,,ui_text_replacements_localised_text_hv_unit_hidden_2h_spearmen,Hidden Spear Assaults,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4401,,ui_text_replacements_localised_text_hv_unit_nanman_axe_defectors,Nanman Axe Defectors,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4402,,ui_text_replacements_localised_text_hv_unit_nanman_spear_defectors,Nanman Long Spear Defectors,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4403,,ui_text_replacements_localised_text_hv_unit_nanman_crossbow_defectors,Nanman Crossbow Defectors,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4404,,ui_text_replacements_localised_text_hv_unit_nanman_cavalry_defectors,Nanman Cavalry Defectors,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4405,,ui_text_replacements_localised_text_hv_unit_nanman_southern_foreign_rangers,Southern Foreign Rangers,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4406,,ui_text_replacements_localised_text_hv_unit_nanman_southern_foreign_warriors,Southern Foreign Warriors,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4407,,ui_text_replacements_localised_text_hv_unit_nanman_southern_shield_bearers,Southern Foreign Shield Bearers,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4408,,ui_text_replacements_localised_text_hv_unit_bandits_fanatics,Fanatics,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4409,,ui_text_replacements_localised_text_hv_unit_bandits_heroic_outlaws,Heroic Outlaws,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4410,,ui_text_replacements_localised_text_hv_unit_bandits_drifting_warmongers,Drifting Warmongers,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4411,,ui_text_replacements_localised_text_hv_unit_bandits_children_of_the_forest,Children of the forest,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4412,,ui_text_replacements_localised_text_3k_dlc07_unit_earth_northern_sabre_cavalry,Northern Sabre Cavalry,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4413,,ui_text_replacements_localised_text_3k_dlc07_unit_fire_northern_lancer_cavalry,Northern Lancer Cavalry,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4414,,ui_text_replacements_localised_text_3k_dlc07_unit_metal_northern_sabre_infantry,Northern Sabre Infantry,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4415,,ui_text_replacements_localised_text_3k_dlc07_unit_water_northern_mounted_archers,Northern Mounted Archers,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4416,,ui_text_replacements_localised_text_3k_dlc07_unit_wood_northern_ji_infantry,Northern Ji Infantry,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4417,,ui_text_replacements_localised_text_3k_dlc07_unit_wood_northern_spear_guards,Northern Spearmen,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4418,,ui_text_replacements_localised_text_3k_dlc07_unit_earth_northern_veteran_sabre_cavalry,Northern Veteran Cataphracts,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4419,,ui_text_replacements_localised_text_3k_dlc07_unit_fire_northern_veteran_lancers,Northern Veteran Lancer Cataphracts,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4420,,ui_text_replacements_localised_text_3k_dlc07_unit_metal_northern_veteran_sabre_infantry,Northern Veteran Sabre Infantry,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4421,,ui_text_replacements_localised_text_3k_dlc07_unit_wood_northern_veteran_ji_infantry,Northern Veteran Ji Infantry,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4422,,ui_text_replacements_localised_text_3k_dlc07_unit_wood_northern_veteran_spears,Northern Veteran Spears,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4423,,ui_text_replacements_localised_text_3k_dlc07_unit_earth_tiger_cubs,Tiger Cubs,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4424,,ui_text_replacements_localised_text_3k_dlc07_unit_water_dongzhoubing_marksmen,Dongzhoubing Marksmen,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4425,,ui_text_replacements_localised_text_3k_dlc07_unit_wood_dongzhoubing_defenders,Dongzhoubing Defenders,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4426,,ui_text_replacements_localised_text_hv_unit_enforcer_archer_cavalry,Enforcer Troop Rangers,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4427,,ui_text_replacements_localised_text_hv_unit_yuan_vanguards,Ye Shock Vanguards,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4428,,ui_text_replacements_localised_text_hv_unit_yuan_rearguards,Ye Overwatch Vanguards,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4429,,ui_text_replacements_localised_text_hv_unit_guanxibing_spearmen,Guanxibing Spearmen,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4430,,ui_text_replacements_localised_text_hv_unit_guanxibing_swordsmen,Guanxibing Swordsmen,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4431,,ui_text_replacements_localised_text_hv_unit_sword_guards_of_the_eight_talents,Sword Guards of the Eight Talents,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4432,,ui_text_replacements_localised_text_hv_unit_ji_guards_of_the_eight_talents,Ji Guards of the Eight Talents,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4433,,ui_text_replacements_localised_text_hv_unit_chen_spear_defenders,Chen Spear Defenders,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4434,,ui_text_replacements_localised_text_hv_unit_chen_crossbow_defenders,Chen Crossbow Defenders,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4435,,ui_text_replacements_localised_text_hv_unit_chen_rep_crossbow_defenders,Chen Repeating Crossbow Defenders,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4436,,ui_text_replacements_localised_text_3k_dlc07_hv_unit_northern_elite_2h_sword_infantry,Northern Veteran Zhanmajian Infantry,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4437,,ui_text_replacements_localised_text_hv_unit_imperial_guards,Imperial Sword Guards,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4438,,ui_text_replacements_localised_text_hv_unit_bandits_elite_fire_fiends,Fire Fiends,True,text/_hvo/hv_TEXT_unit_text_replacements.loc
4439,,ui_unit_bullet_point_enums_onscreen_name_strength_lime,Toxic gas,True,text/_hvo/hv_TEXT_unit_ui_bullet.loc
4440,,ui_unit_bullet_point_enums_tooltip_strength_lime,This unit's arrows spew clouds of deadly gas on impact.,True,text/_hvo/hv_TEXT_unit_ui_bullet.loc
4441,,ui_unit_bullet_point_enums_onscreen_name_strength_bomb,Gunpowder,True,text/_hvo/hv_TEXT_unit_ui_bullet.loc
4442,,ui_unit_bullet_point_enums_tooltip_strength_bomb,Thunderous sounds and exploding flames agitate the enemy.,True,text/_hvo/hv_TEXT_unit_ui_bullet.loc
4443,,ui_unit_bullet_point_enums_onscreen_name_weakness_low_range,Poor range,True,text/_hvo/hv_TEXT_unit_ui_bullet.loc
4444,,ui_unit_bullet_point_enums_tooltip_weakness_low_range,This unit can't shoot very far.,True,text/_hvo/hv_TEXT_unit_ui_bullet.loc
4445,,ui_unit_bullet_point_enums_onscreen_name_strength_taunt,Taunt enemy,True,text/_hvo/hv_TEXT_unit_ui_bullet.loc
4446,,ui_unit_bullet_point_enums_tooltip_strength_taunt,This unit can provoke enemies.,True,text/_hvo/hv_TEXT_unit_ui_bullet.loc
4447,,ui_unit_bullet_point_enums_onscreen_name_weakness_rampage,Rampage,True,text/_hvo/hv_TEXT_unit_ui_bullet.loc
4448,,ui_unit_bullet_point_enums_tooltip_weakness_rampage,These soldiers obey only their own passions. They may charge without orders and act erratically on the battlefield!,True,text/_hvo/hv_TEXT_unit_ui_bullet.loc
4449,,ui_unit_bullet_point_enums_onscreen_name_strength_shield_break,Good against shields,True,text/_hvo/hv_TEXT_unit_ui_bullet.loc
4450,,ui_unit_bullet_point_enums_tooltip_strength_shield_break,This unit causes extra damage against shielded enemies.,True,text/_hvo/hv_TEXT_unit_ui_bullet.loc
4451,,ui_unit_bullet_point_enums_onscreen_name_strength_partisan,Fire whilst moving,True,text/_hvo/hv_TEXT_unit_ui_bullet.loc
4452,,ui_unit_bullet_point_enums_tooltip_strength_partisan,This unit can fire on the move.,True,text/_hvo/hv_TEXT_unit_ui_bullet.loc
4453,,ui_unit_bullet_point_enums_onscreen_name_strength_armour_break,Good against armour,True,text/_hvo/hv_TEXT_unit_ui_bullet.loc
4454,,ui_unit_bullet_point_enums_tooltip_strength_armour_break,This unit's weapon allows it to pierce even the strongest enemy armour.,True,text/_hvo/hv_TEXT_unit_ui_bullet.loc
4455,,ui_unit_bullet_point_enums_onscreen_name_strength_heavy_bow,Heavy bow,True,text/_hvo/hv_TEXT_unit_ui_bullet.loc
4456,,ui_unit_bullet_point_enums_tooltip_strength_heavy_bow,Their heavy metal bows are short-ranged but can pierce through enemies.,True,text/_hvo/hv_TEXT_unit_ui_bullet.loc
4457,,ui_unit_bullet_point_enums_onscreen_name_strength_whistling_arrow,Whistling arrows,True,text/_hvo/hv_TEXT_unit_ui_bullet.loc
4458,,ui_unit_bullet_point_enums_tooltip_strength_whistling_arrow,This unit fires whistling arrows that demoralise enemies along their trajectory.,True,text/_hvo/hv_TEXT_unit_ui_bullet.loc
4459,,ui_unit_bullet_point_enums_onscreen_name_strength_kamikaze,Suicide bomb!,True,text/_hvo/hv_TEXT_unit_ui_bullet.loc
4460,,ui_unit_bullet_point_enums_tooltip_strength_kamikaze,These fanatics will blow themselves up when they're in a losing battle.,True,text/_hvo/hv_TEXT_unit_ui_bullet.loc
4461,,ui_unit_bullet_point_enums_onscreen_name_strength_rosin_arrow,Rosin arrows,True,text/_hvo/hv_TEXT_unit_ui_bullet.loc
4462,,ui_unit_bullet_point_enums_tooltip_strength_rosin_arrow,"This unit's sticky rosin arrows cling to their targets, making them vulnerable to flames.",True,text/_hvo/hv_TEXT_unit_ui_bullet.loc
4463,,ui_unit_groupings_tooltip_3k_dlc06_hero_nanman,"Lead the Fight, Encourage, Support",True,text/_hvo/hv_TEXT_unit_ui_group_VM.loc
4464,,ui_unit_groupings_tooltip_3k_ytr_hero_healer,"Lead the Fight, Encourage, Support",True,text/_hvo/hv_TEXT_unit_ui_group_VM.loc
4465,,ui_unit_groupings_tooltip_3k_ytr_hero_scholar,"Lead the Fight, Encourage, Support",True,text/_hvo/hv_TEXT_unit_ui_group_VM.loc
4466,,ui_unit_groupings_tooltip_3k_ytr_hero_veteran,"Lead the Fight, Encourage, Support",True,text/_hvo/hv_TEXT_unit_ui_group_VM.loc
4467,,ui_unit_groupings_tooltip_3k_main_hero_earth,"Lead the Fight, Encourage, Support",True,text/_hvo/hv_TEXT_unit_ui_group_VM.loc
4468,,ui_unit_groupings_tooltip_3k_main_hero_fire,"Lead the Fight, Encourage, Support",True,text/_hvo/hv_TEXT_unit_ui_group_VM.loc
4469,,ui_unit_groupings_tooltip_3k_main_hero_metal,"Lead the Fight, Encourage, Support",True,text/_hvo/hv_TEXT_unit_ui_group_VM.loc
4470,,ui_unit_groupings_tooltip_3k_main_hero_strategist_water,"Lead the Fight, Encourage, Support",True,text/_hvo/hv_TEXT_unit_ui_group_VM.loc
4471,,ui_unit_groupings_tooltip_3k_main_hero_wood,"Lead the Fight, Encourage, Support",True,text/_hvo/hv_TEXT_unit_ui_group_VM.loc
4472,#VALUE!,,,False,text/_hvo/hv_TEXT_unit_ui_group_VM.loc
4473,,ui_unit_group_parents_onscreen_name_hv_parent_group_melee_black,Common Melee Infantry,True,text/_hvo/hv_TEXT_unit_ui_group_VM.loc
4474,,ui_unit_group_parents_onscreen_name_hv_parent_group_spear_black,Common Polearm Infantry,True,text/_hvo/hv_TEXT_unit_ui_group_VM.loc
4475,,ui_unit_group_parents_onscreen_name_hv_parent_group_range_black,Common Ranged Infantry,True,text/_hvo/hv_TEXT_unit_ui_group_VM.loc
4476,,ui_unit_group_parents_onscreen_name_hv_parent_group_cavalry_black,Common Cavalry,True,text/_hvo/hv_TEXT_unit_ui_group_VM.loc
4477,#VALUE!,,,False,text/_hvo/hv_TEXT_unit_ui_group_VM.loc
4478,,ui_unit_groupings_onscreen_3k_main_unit_axe_infantry_metal,Hafted Weapon Infantry (Captain),False,text/_hvo/hv_TEXT_unit_ui_group_VM.loc
4479,,ui_unit_groupings_onscreen_3k_main_unit_polearm_cavalry_fire,Ji Cavalry (Captain),False,text/_hvo/hv_TEXT_unit_ui_group_VM.loc
4480,,ui_unit_groupings_onscreen_3k_main_unit_polearm_infantry_wood,Ji Infantry (Captain),False,text/_hvo/hv_TEXT_unit_ui_group_VM.loc
4481,,ui_unit_groupings_onscreen_3k_main_unit_ranged_infantry_water,Bow Infantry (Captain),False,text/_hvo/hv_TEXT_unit_ui_group_VM.loc
4482,,ui_unit_groupings_onscreen_3k_main_unit_spear_infantry_wood,Spear Infantry (Captain),False,text/_hvo/hv_TEXT_unit_ui_group_VM.loc
4483,,ui_unit_groupings_onscreen_3k_main_unit_sword_cavalry_earth,Sword Cavalry (Captain),False,text/_hvo/hv_TEXT_unit_ui_group_VM.loc
4484,,ui_unit_groupings_onscreen_3k_main_unit_sword_infantry_metal,Sword Infantry (Captain),False,text/_hvo/hv_TEXT_unit_ui_group_VM.loc
