Key,Text,Tooltip,English,Source,OverrideByKey,MappedByPattern,MappedByText,Iascus,Vanilla,Leiwai,Procrastinator,PikaMan,Mtu,File
ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_infantry_firewoodt1,持槍步兵（義勇）,True,Spear Infantry (Militia),MappedByPattern,,持槍步兵（義勇）,,持槍步兵（義勇）,,,持矛步兵（民兵）,,,hv_TEXT_unit_ui_group_t1.loc.tsv
ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_infantry_firewoodt2,持槍步兵（部曲）,True,Spear Infantry (Buqu),MappedByPattern,,持槍步兵（部曲）,,持槍步兵（部曲）,,,持矛步兵（正卒）,,,hv_TEXT_unit_ui_group_t2.loc.tsv
ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_infantry_firewoodt2ytr,持槍步兵（部曲）,True,Spear Infantry (Buqu),MappedByPattern,,持槍步兵（部曲）,,,,,,,,hv_TEXT_unit_ui_group_ytr.loc.tsv
ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_infantry_firewoodt3,持槍步兵（精銳）,True,Spear Infantry (Elite),MappedByPattern,,持槍步兵（精銳）,,持槍步兵（精銳）,,,持矛步兵（精銳）,,,hv_TEXT_unit_ui_group_t3.loc.tsv
ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_infantry_metaleartht1,持槍步兵（義勇）,True,Spear Infantry (Militia),MappedByPattern,,持槍步兵（義勇）,,持槍步兵（義勇）,,,持矛步兵（民兵）,,,hv_TEXT_unit_ui_group_t1.loc.tsv
ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_infantry_metaleartht2,持槍步兵（部曲）,True,Spear Infantry (Buqu),MappedByPattern,,持槍步兵（部曲）,,持槍步兵（部曲）,,,持矛步兵（正卒）,,,hv_TEXT_unit_ui_group_t2.loc.tsv
ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_infantry_metaleartht3,持槍步兵（精銳）,True,Spear Infantry (Elite),MappedByPattern,,持槍步兵（精銳）,,持槍步兵（精銳）,,,持矛步兵（精銳）,,,hv_TEXT_unit_ui_group_t3.loc.tsv
ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_infantry_woodeartht1,持槍步兵（義勇）,True,Spear Infantry (Militia),MappedByPattern,,持槍步兵（義勇）,,持槍步兵（義勇）,,,持矛步兵（民兵）,,,hv_TEXT_unit_ui_group_t1.loc.tsv
ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_infantry_woodeartht2,持槍步兵（部曲）,True,Spear Infantry (Buqu),MappedByPattern,,持槍步兵（部曲）,,持槍步兵（部曲）,,,持矛步兵（正卒）,,,hv_TEXT_unit_ui_group_t2.loc.tsv
ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_infantry_woodeartht3,持槍步兵（精銳）,True,Spear Infantry (Elite),MappedByPattern,,持槍步兵（精銳）,,持槍步兵（精銳）,,,持矛步兵（精銳）,,,hv_TEXT_unit_ui_group_t3.loc.tsv
ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_infantry_woodwatert1,持槍步兵（義勇）,True,Spear Infantry (Militia),MappedByPattern,,持槍步兵（義勇）,,持槍步兵（義勇）,,,持矛步兵（民兵）,,,hv_TEXT_unit_ui_group_t1.loc.tsv
ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_infantry_woodwatert1ytr,持槍步兵（義勇）,True,Spear Infantry (Militia),MappedByPattern,,持槍步兵（義勇）,,,,,,,,hv_TEXT_unit_ui_group_ytr.loc.tsv
ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_infantry_woodwatert2,持槍步兵（部曲）,True,Spear Infantry (Buqu),MappedByPattern,,持槍步兵（部曲）,,持槍步兵（部曲）,,,持矛步兵（正卒）,,,hv_TEXT_unit_ui_group_t2.loc.tsv
ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_infantry_woodwatert2ytr,持槍步兵（部曲）,True,Spear Infantry (Buqu),MappedByPattern,,持槍步兵（部曲）,,,,,,,,hv_TEXT_unit_ui_group_ytr.loc.tsv
ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_infantry_woodwatert3,持槍步兵（精銳）,True,Spear Infantry (Elite),MappedByPattern,,持槍步兵（精銳）,,持槍步兵（精銳）,,,持矛步兵（精銳）,,,hv_TEXT_unit_ui_group_t3.loc.tsv
ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_infantry_woodwatert3ytr,持槍步兵（精銳）,True,Spear Infantry (Elite),MappedByPattern,,持槍步兵（精銳）,,,,,,,,hv_TEXT_unit_ui_group_ytr.loc.tsv
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_cavalry_blackt1,持劍騎兵（義勇）,True,Sword Cavalry (Militia),MappedByPattern,,持劍騎兵（義勇）,,持劍騎兵（義勇）,,,持劍騎兵（民兵）,,,hv_TEXT_unit_ui_group_t1.loc.tsv
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_cavalry_blackt2,持劍騎兵（部曲）,True,Sword Cavalry (Buqu),MappedByPattern,,持劍騎兵（部曲）,,持劍騎兵（部曲）,,,持劍騎兵（正卒）,,,hv_TEXT_unit_ui_group_t2.loc.tsv
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_cavalry_blackt3,持劍騎兵（精銳）,True,Sword Cavalry (Elite),MappedByPattern,,持劍騎兵（精銳）,,持劍騎兵（精銳）,,,持劍騎兵（精銳）,,,hv_TEXT_unit_ui_group_t3.loc.tsv
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_cavalry_earthfiret1,持劍騎兵（義勇）,True,Sword Cavalry (Militia),MappedByPattern,,持劍騎兵（義勇）,,持劍騎兵（義勇）,,,持劍騎兵（民兵）,,,hv_TEXT_unit_ui_group_t1.loc.tsv
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_cavalry_earthfiret2,持劍騎兵（部曲）,True,Sword Cavalry (Buqu),MappedByPattern,,持劍騎兵（部曲）,,持劍騎兵（部曲）,,,持劍騎兵（正卒）,,,hv_TEXT_unit_ui_group_t2.loc.tsv
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_cavalry_earthfiret3,持劍騎兵（精銳）,True,Sword Cavalry (Elite),MappedByPattern,,持劍騎兵（精銳）,,持劍騎兵（精銳）,,,持劍騎兵（精銳）,,,hv_TEXT_unit_ui_group_t3.loc.tsv
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_cavalry_earthwatert1,持劍騎兵（義勇）,False,Sword Cavalry (Militia),MappedByPattern,,持劍騎兵（義勇）,,持劍騎兵（義勇）,,,持劍騎兵（民兵）,,,hv_TEXT_unit_ui_group_t1.loc.tsv
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_cavalry_earthwatert2,持劍騎兵（部曲）,False,Sword Cavalry (Buqu),MappedByPattern,,持劍騎兵（部曲）,,持劍騎兵（部曲）,,,持劍騎兵（正卒）,,,hv_TEXT_unit_ui_group_t2.loc.tsv
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_cavalry_earthwatert3,持劍騎兵（精銳）,False,Sword Cavalry (Elite),MappedByPattern,,持劍騎兵（精銳）,,持劍騎兵（精銳）,,,持劍騎兵（精銳）,,,hv_TEXT_unit_ui_group_t3.loc.tsv
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_cavalry_firemetalt1,持劍騎兵（義勇）,True,Sword Cavalry (Militia),MappedByPattern,,持劍騎兵（義勇）,,持劍騎兵（義勇）,,,持劍騎兵（民兵）,,,hv_TEXT_unit_ui_group_t1.loc.tsv
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_cavalry_firemetalt2,持劍騎兵（部曲）,True,Sword Cavalry (Buqu),MappedByPattern,,持劍騎兵（部曲）,,持劍騎兵（部曲）,,,持劍騎兵（正卒）,,,hv_TEXT_unit_ui_group_t2.loc.tsv
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_cavalry_firemetalt3,持劍騎兵（精銳）,True,Sword Cavalry (Elite),MappedByPattern,,持劍騎兵（精銳）,,持劍騎兵（精銳）,,,持劍騎兵（精銳）,,,hv_TEXT_unit_ui_group_t3.loc.tsv
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_cavalry_firewoodt1,持劍騎兵（義勇）,True,Sword Cavalry (Militia),MappedByPattern,,持劍騎兵（義勇）,,持劍騎兵（義勇）,,,持劍騎兵（民兵）,,,hv_TEXT_unit_ui_group_t1.loc.tsv
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_cavalry_firewoodt2,持劍騎兵（部曲）,True,Sword Cavalry (Buqu),MappedByPattern,,持劍騎兵（部曲）,,持劍騎兵（部曲）,,,持劍騎兵（正卒）,,,hv_TEXT_unit_ui_group_t2.loc.tsv
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_cavalry_firewoodt3,持劍騎兵（精銳）,True,Sword Cavalry (Elite),MappedByPattern,,持劍騎兵（精銳）,,持劍騎兵（精銳）,,,持劍騎兵（精銳）,,,hv_TEXT_unit_ui_group_t3.loc.tsv
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_cavalry_metaleartht1,持劍騎兵（義勇）,True,Sword Cavalry (Militia),MappedByPattern,,持劍騎兵（義勇）,,持劍騎兵（義勇）,,,持劍騎兵（民兵）,,,hv_TEXT_unit_ui_group_t1.loc.tsv
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_cavalry_metaleartht2,持劍騎兵（部曲）,True,Sword Cavalry (Buqu),MappedByPattern,,持劍騎兵（部曲）,,持劍騎兵（部曲）,,,持劍騎兵（正卒）,,,hv_TEXT_unit_ui_group_t2.loc.tsv
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_cavalry_metaleartht3,持劍騎兵（精銳）,True,Sword Cavalry (Elite),MappedByPattern,,持劍騎兵（精銳）,,持劍騎兵（精銳）,,,持劍騎兵（精銳）,,,hv_TEXT_unit_ui_group_t3.loc.tsv
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_cavalry_woodwatert1,持劍騎兵（義勇）,True,Sword Cavalry (Militia),MappedByPattern,,持劍騎兵（義勇）,,持劍騎兵（義勇）,,,持劍騎兵（民兵）,,,hv_TEXT_unit_ui_group_t1.loc.tsv
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_cavalry_woodwatert2,持劍騎兵（部曲）,True,Sword Cavalry (Buqu),MappedByPattern,,持劍騎兵（部曲）,,持劍騎兵（部曲）,,,持劍騎兵（正卒）,,,hv_TEXT_unit_ui_group_t2.loc.tsv
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_cavalry_woodwatert3,持劍騎兵（精銳）,True,Sword Cavalry (Elite),MappedByPattern,,持劍騎兵（精銳）,,持劍騎兵（精銳）,,,持劍騎兵（精銳）,,,hv_TEXT_unit_ui_group_t3.loc.tsv
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_cavalry_woodwatert3ytr,持劍騎兵（精銳）,False,Sword Cavalry (Elite),MappedByPattern,,持劍騎兵（精銳）,,,,,,,,hv_TEXT_unit_ui_group_ytr.loc.tsv
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_infantry_blackt1,持劍步兵（義勇）,True,Sword Infantry (Militia),MappedByPattern,,持劍步兵（義勇）,,持劍步兵（義勇）,,,持劍步兵（民兵）,,,hv_TEXT_unit_ui_group_t1.loc.tsv
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_infantry_blackt2,持劍步兵（部曲）,True,Sword Infantry (Buqu),MappedByPattern,,持劍步兵（部曲）,,持劍步兵（部曲）,,,持劍步兵（正卒）,,,hv_TEXT_unit_ui_group_t2.loc.tsv
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_infantry_blackt3,持劍步兵（精銳）,True,Sword Infantry (Elite),MappedByPattern,,持劍步兵（精銳）,,持劍步兵（精銳）,,,持劍步兵（精銳）,,,hv_TEXT_unit_ui_group_t3.loc.tsv
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_infantry_eartht1,持劍步兵（義勇）,True,Sword Infantry (Militia),MappedByPattern,,持劍步兵（義勇）,,持劍步兵（義勇）,,,持劍步兵（民兵）,,,hv_TEXT_unit_ui_group_t1.loc.tsv
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_infantry_eartht2,持劍步兵（部曲）,True,Sword Infantry (Buqu),MappedByPattern,,持劍步兵（部曲）,,持劍步兵（部曲）,,,持劍步兵（正卒）,,,hv_TEXT_unit_ui_group_t2.loc.tsv
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_infantry_eartht3,持劍步兵（精銳）,True,Sword Infantry (Elite),MappedByPattern,,持劍步兵（精銳）,,持劍步兵（精銳）,,,持劍步兵（精銳）,,,hv_TEXT_unit_ui_group_t3.loc.tsv
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_infantry_firemetalt1,持劍步兵（義勇）,True,Sword Infantry (Militia),MappedByPattern,,持劍步兵（義勇）,,,,,,,,hv_TEXT_unit_ui_group_t1.loc.tsv
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_infantry_firemetalt2,持劍步兵（部曲）,True,Sword Infantry (Buqu),MappedByPattern,,持劍步兵（部曲）,,,,,,,,hv_TEXT_unit_ui_group_t2.loc.tsv
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_infantry_firemetalt3,持劍步兵（精銳）,True,Sword Infantry (Elite),MappedByPattern,,持劍步兵（精銳）,,,,,,,,hv_TEXT_unit_ui_group_t3.loc.tsv
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_infantry_firewoodt1,持劍步兵（義勇）,True,Sword Infantry (Militia),MappedByPattern,,持劍步兵（義勇）,,持劍步兵（義勇）,,,持劍步兵（民兵）,,,hv_TEXT_unit_ui_group_t1.loc.tsv
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_infantry_firewoodt2,持劍步兵（部曲）,True,Sword Infantry (Buqu),MappedByPattern,,持劍步兵（部曲）,,持劍步兵（部曲）,,,持劍步兵（正卒）,,,hv_TEXT_unit_ui_group_t2.loc.tsv
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_infantry_firewoodt3,持劍步兵（精銳）,True,Sword Infantry (Elite),MappedByPattern,,持劍步兵（精銳）,,持劍步兵（精銳）,,,持劍步兵（精銳）,,,hv_TEXT_unit_ui_group_t3.loc.tsv
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_infantry_firewoodt3ytr,持劍步兵（精銳）,False,Sword Infantry (Elite),MappedByPattern,,持劍步兵（精銳）,,持劍步兵（精銳）,,,持劍步兵（精銳）,,,hv_TEXT_unit_ui_group_ytr.loc.tsv
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_infantry_metaleartht1,持劍步兵（義勇）,True,Sword Infantry (Militia),MappedByPattern,,持劍步兵（義勇）,,持劍步兵（義勇）,,,持劍步兵（民兵）,,,hv_TEXT_unit_ui_group_t1.loc.tsv
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_infantry_metaleartht2,持劍步兵（部曲）,True,Sword Infantry (Buqu),MappedByPattern,,持劍步兵（部曲）,,持劍步兵（部曲）,,,持劍步兵（正卒）,,,hv_TEXT_unit_ui_group_t2.loc.tsv
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_infantry_metaleartht2ytr,持劍步兵（部曲）,False,Sword Infantry (Buqu),MappedByPattern,,持劍步兵（部曲）,,持劍步兵（部曲）,,,持劍步兵（部曲）,,,hv_TEXT_unit_ui_group_ytr.loc.tsv
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_infantry_metaleartht3,持劍步兵（精銳）,True,Sword Infantry (Elite),MappedByPattern,,持劍步兵（精銳）,,持劍步兵（精銳）,,,持劍步兵（精銳）,,,hv_TEXT_unit_ui_group_t3.loc.tsv
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_infantry_woodwatert1,持劍步兵（義勇）,True,Sword Infantry (Militia),MappedByPattern,,持劍步兵（義勇）,,持劍步兵（義勇）,,,持劍步兵（民兵）,,,hv_TEXT_unit_ui_group_t1.loc.tsv
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_infantry_woodwatert2,持劍步兵（部曲）,True,Sword Infantry (Buqu),MappedByPattern,,持劍步兵（部曲）,,持劍步兵（部曲）,,,持劍步兵（正卒）,,,hv_TEXT_unit_ui_group_t2.loc.tsv
ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_infantry_woodwatert3,持劍步兵（精銳）,True,Sword Infantry (Elite),MappedByPattern,,持劍步兵（精銳）,,持劍步兵（精銳）,,,持劍步兵（精銳）,,,hv_TEXT_unit_ui_group_t3.loc.tsv
ui_unit_groupings_tooltip_3k_dlc04_unit_machine_crossbow_watert1,超遠距，穿甲傷害高，射擊速率非常慢,True,"Very Long Range, High Armour-Piercing Damage, Very Slow Reload",MappedByText,,,超遠距，穿甲傷害高，射擊速率非常慢,超遠距，穿甲傷害高，射擊速率非常慢,,,超遠距離，穿甲傷害高，射擊速率非常慢,,,hv_TEXT_unit_ui_group_t1_VM.loc.tsv
ui_unit_groupings_tooltip_3k_dlc04_unit_machine_crossbow_watert2,超遠距，穿甲傷害高，射擊速率非常慢,True,"Very Long Range, High Armour-Piercing Damage, Very Slow Reload",MappedByText,,,超遠距，穿甲傷害高，射擊速率非常慢,超遠距，穿甲傷害高，射擊速率非常慢,,,超遠距離，穿甲傷害高，射擊速率非常慢,,,hv_TEXT_unit_ui_group_t2_VM.loc.tsv
ui_unit_groupings_tooltip_3k_dlc04_unit_machine_crossbow_watert3,超遠距，穿甲傷害高，射擊速率非常慢,True,"Very Long Range, High Armour-Piercing Damage, Very Slow Reload",MappedByText,,,超遠距，穿甲傷害高，射擊速率非常慢,超遠距，穿甲傷害高，射擊速率非常慢,,,超遠距離，穿甲傷害高，射擊速率非常慢,,,hv_TEXT_unit_ui_group_t3_VM.loc.tsv
ui_unit_groupings_tooltip_3k_dlc06_hero_nanman,身先士卒，鼓舞軍心,True,"Lead the Fight, Encourage, Support",MappedByText,,,身先士卒，鼓舞軍心,身先士卒，鼓舞軍心,,,暴烈如火是南蠻人的特徵，正如同其伴隨的毀滅,,,hv_TEXT_unit_ui_group_VM.loc.tsv
ui_unit_groupings_tooltip_3k_dlc06_unit_animal_handlers_metalt1,使用怒獸,True,Using Furious Beast,MappedByText,,,使用怒獸,使用怒獸,,,使用猛獸,,,hv_TEXT_unit_ui_group_t1_VM.loc.tsv
ui_unit_groupings_tooltip_3k_dlc06_unit_animal_handlers_metalt2,使用怒獸,True,Using Furious Beast,MappedByText,,,使用怒獸,使用怒獸,,,使用猛獸,,,hv_TEXT_unit_ui_group_t2_VM.loc.tsv
ui_unit_groupings_tooltip_3k_dlc06_unit_animal_handlers_metalt3,使用怒獸,True,Using Furious Beast,MappedByText,,,使用怒獸,使用怒獸,,,使用猛獸,,,hv_TEXT_unit_ui_group_t3_VM.loc.tsv
ui_unit_groupings_tooltip_3k_dlc06_unit_animal_handlers_watert1,使用怒獸,True,Using Furious Beast,MappedByText,,,使用怒獸,使用怒獸,,,使用猛獸,,,hv_TEXT_unit_ui_group_t1_VM.loc.tsv
ui_unit_groupings_tooltip_3k_dlc06_unit_animal_handlers_watert2,使用怒獸,True,Using Furious Beast,MappedByText,,,使用怒獸,使用怒獸,,,使用猛獸,,,hv_TEXT_unit_ui_group_t2_VM.loc.tsv
ui_unit_groupings_tooltip_3k_dlc06_unit_animal_handlers_watert3,使用怒獸,True,Using Furious Beast,MappedByText,,,使用怒獸,使用怒獸,,,使用猛獸,,,hv_TEXT_unit_ui_group_t3_VM.loc.tsv
ui_unit_groupings_tooltip_3k_dlc06_unit_blowpipes_watert1,近距，穿甲傷害低，射擊速率快,True,"Short Range, Low Armour-Piercing Damage, Fast Reload",MappedByText,,,近距，穿甲傷害低，射擊速率快,近距，穿甲傷害低，射擊速率快,,,近距離，穿甲傷害低，射擊速率快,,,hv_TEXT_unit_ui_group_t1_VM.loc.tsv
ui_unit_groupings_tooltip_3k_dlc06_unit_blowpipes_watert2,近距，穿甲傷害低，射擊速率快,True,"Short Range, Low Armour-Piercing Damage, Fast Reload",MappedByText,,,近距，穿甲傷害低，射擊速率快,近距，穿甲傷害低，射擊速率快,,,近距離，穿甲傷害低，射擊速率快,,,hv_TEXT_unit_ui_group_t2_VM.loc.tsv
ui_unit_groupings_tooltip_3k_dlc06_unit_blowpipes_watert3,近距，穿甲傷害低，射擊速率快,True,"Short Range, Low Armour-Piercing Damage, Fast Reload",MappedByText,,,近距，穿甲傷害低，射擊速率快,近距，穿甲傷害低，射擊速率快,,,近距離，穿甲傷害低，射擊速率快,,,hv_TEXT_unit_ui_group_t3_VM.loc.tsv
ui_unit_groupings_tooltip_3k_dlc06_unit_elephant_firet1,强力衝鋒,True,Powerful Charge,MappedByText,,,强力衝鋒,强力衝鋒,,,強力衝鋒,,,hv_TEXT_unit_ui_group_t1_VM.loc.tsv
ui_unit_groupings_tooltip_3k_dlc06_unit_elephant_firet2,强力衝鋒,True,Powerful Charge,MappedByText,,,强力衝鋒,强力衝鋒,,,強力衝鋒,,,hv_TEXT_unit_ui_group_t2_VM.loc.tsv
ui_unit_groupings_tooltip_3k_dlc06_unit_elephant_firet3,强力衝鋒,True,Powerful Charge,MappedByText,,,强力衝鋒,强力衝鋒,,,強力衝鋒,,,hv_TEXT_unit_ui_group_t3_VM.loc.tsv
ui_unit_groupings_tooltip_3k_dlc06_unit_elephant_watert1,强力衝鋒,True,Powerful Charge,MappedByText,,,强力衝鋒,强力衝鋒,,,強力衝鋒,,,hv_TEXT_unit_ui_group_t1_VM.loc.tsv
ui_unit_groupings_tooltip_3k_dlc06_unit_elephant_watert2,强力衝鋒,True,Powerful Charge,MappedByText,,,强力衝鋒,强力衝鋒,,,強力衝鋒,,,hv_TEXT_unit_ui_group_t2_VM.loc.tsv
ui_unit_groupings_tooltip_3k_dlc06_unit_elephant_watert3,强力衝鋒,True,Powerful Charge,MappedByText,,,强力衝鋒,强力衝鋒,,,強力衝鋒,,,hv_TEXT_unit_ui_group_t3_VM.loc.tsv
ui_unit_groupings_tooltip_3k_dlc06_unit_javelin_throwers_watert1,近距，穿甲傷害高，射擊速率一般,True,"Short Range, High Armour-Piercing Damage, Average Reload",MappedByText,,,近距，穿甲傷害高，射擊速率一般,近距，穿甲傷害高，射擊速率一般,,,近距離，穿甲傷害高，射擊速率一般,,,hv_TEXT_unit_ui_group_t1_VM.loc.tsv
ui_unit_groupings_tooltip_3k_dlc06_unit_javelin_throwers_watert2,近距，穿甲傷害高，射擊速率一般,True,"Short Range, High Armour-Piercing Damage, Average Reload",MappedByText,,,近距，穿甲傷害高，射擊速率一般,近距，穿甲傷害高，射擊速率一般,,,近距離，穿甲傷害高，射擊速率一般,,,hv_TEXT_unit_ui_group_t2_VM.loc.tsv
ui_unit_groupings_tooltip_3k_dlc06_unit_javelin_throwers_watert3,近距，穿甲傷害高，射擊速率一般,True,"Short Range, High Armour-Piercing Damage, Average Reload",MappedByText,,,近距，穿甲傷害高，射擊速率一般,近距，穿甲傷害高，射擊速率一般,,,近距離，穿甲傷害高，射擊速率一般,,,hv_TEXT_unit_ui_group_t3_VM.loc.tsv
ui_unit_groupings_tooltip_3k_dlc06_unit_juggernaut_blackt1,近距，火焰傷害強，射擊速率一般,True,"Short Range, Powerful Flame Damage, Average Reload",MappedByText,,,近距，火焰傷害強，射擊速率一般,近距，火焰傷害強，射擊速率一般,,,,,,hv_TEXT_unit_ui_group_t1_VM.loc.tsv
ui_unit_groupings_tooltip_3k_dlc06_unit_juggernaut_blackt2,近距，火焰傷害強，射擊速率一般,True,"Short Range, Powerful Flame Damage, Average Reload",MappedByText,,,近距，火焰傷害強，射擊速率一般,近距，火焰傷害強，射擊速率一般,,,,,,hv_TEXT_unit_ui_group_t2_VM.loc.tsv
ui_unit_groupings_tooltip_3k_dlc06_unit_juggernaut_blackt3,近距，火焰傷害強，射擊速率一般,True,"Short Range, Powerful Flame Damage, Average Reload",MappedByText,,,近距，火焰傷害強，射擊速率一般,近距，火焰傷害強，射擊速率一般,,,,,,hv_TEXT_unit_ui_group_t3_VM.loc.tsv
