Key,English,MappedZhcn,SourceZhcn,VanillaZhcn,IascusZhcn,ProcrastinatorZhcn,DiffZhcn,DiffZhtw,MappedZhtw,SourceZhtw,VanillaZhtw,IascusZhtw,ProcrastinatorZhtw
unit_abilities_tooltip_text_hv_historical_ability_water_03,Organise your troops into a solid wall to deter horses. It's a simple but effective tactic.,将士兵组成人墙来抵御马匹。此战术简单有效。,MappedByPattern,,将士兵组成人墙来抵御马匹。此战术简单有效。,以其人之道，还治其人之身。,True,True,將士兵組成人墻來抵禦馬匹。此戰術簡單有效。,MappedByPattern,,將士兵組成人墻來抵禦馬匹。此戰術簡單有效。,以其人之道，還治其人之身。
unit_abilities_tooltip_text_hv_hit_effect_firelance,The roar of gunpowder is more terrifying than any man or beast.,火药的轰鸣声比任何人兽都更可畏。,MappedByText,,火药的轰鸣声比任何人兽都更可畏。,震天动地，烈火燎原，人岂能不惧？,True,True,火藥的轟鳴聲比任何人獸都更可畏。,MappedByText,,火藥的轟鳴聲比任何人獸都更可畏。,震天動地，烈火燎原，人豈能不懼？
unit_abilities_tooltip_text_hv_hit_effect_trident,"Certain polearms, such as the Ji, can parry incoming attacks.",像戟这样的长柄武器可以阻挡对方的攻击。,MappedByText,,像戟这样的长柄武器可以阻挡对方的攻击。,如枪与戟这样的长柄武器可以格挡对方的攻击。,True,True,像戟這樣的長柄武器可以阻擋對方的攻擊。,MappedByText,,像戟這樣的長柄武器可以阻擋對方的攻擊。,如槍與戟這樣的長柄武器可以格擋對方的攻擊。
unit_abilities_tooltip_text_hv_hit_effect_whistle,It causes fear.,引发恐慌。,MappedByText,,引发恐慌。,游击骚扰，引发恐慌。,True,True,引發恐慌。,MappedByText,,引發恐慌。,遊擊騷擾，引發恐慌。
unit_ability_types_localised_description_3k_main_ability_breakthrough_in_concentration,Spearhead,讨贼先锋,Vanilla,讨贼先锋,,破茧,True,True,突擊先鋒,Vanilla,突擊先鋒,,破繭
unit_ability_types_localised_description_3k_main_ability_dignity_of_the_empress,Dignity,自重,Vanilla,自重,,庄严,True,True,氣度不凡,Vanilla,氣度不凡,,莊嚴
unit_ability_types_localised_description_3k_main_ability_lady_dong_cruel_command,Cruel Command,强令,MappedByPattern,,,宁舍尔命，也得保障夫人毫发无伤。,True,True,強令,MappedByPattern,,,寧舍爾命，也得保障夫人毫髮無傷。
unit_ability_types_localised_description_hv_ability_aggressive_anger,Brute Power,蛮力,MappedByPattern,,愈战愈怒,怒猊,True,True,蠻力,MappedByPattern,,愈戰愈怒,怒猊
unit_ability_types_localised_description_hv_ability_battle_trance,Battle Trance,乱战,MappedByText,,乱战,魂荡,True,True,亂戰,MappedByText,,亂戰,魂蕩
unit_ability_types_localised_description_hv_ability_blade_mastery,Blade Mastery,剑术专精,MappedByPattern,,剑术大师,盖世,True,True,劍術專精,MappedByPattern,,劍術大師,蓋世
unit_ability_types_localised_description_hv_ability_bleed,Sinister Strike,影袭,MappedByPattern,,险恶一击,霆击,True,True,險惡一擊,MappedByPattern,,險惡一擊,霆擊
unit_ability_types_localised_description_hv_ability_blood_thirst,Blood Thirst,嗜血成性,MappedByText,,嗜血成性,嗜血,True,True,嗜血成性,MappedByText,,嗜血成性,嗜血
unit_ability_types_localised_description_hv_ability_burning,Burning Soul,炎魂,MappedByPattern,炎魂,炎魂,热血,True,True,燃燒元神,MappedByPattern,燃燒元神,燃燒元神,熱血
unit_ability_types_localised_description_hv_ability_calm_down,Make Calm Down,镇静,MappedByPattern,,镇静,将才,True,True,鎮靜,MappedByPattern,,鎮靜,將才
unit_ability_types_localised_description_hv_ability_captain_active,Commanding Shout,训令,Vanilla,训令,训令,军令,True,True,號令吶喊,Vanilla,號令吶喊,號令吶喊,軍令
unit_ability_types_localised_description_hv_ability_captain_passive,A Secret Plan,一条密计,MappedByText,,一条密计,密计,True,True,一條密計,MappedByText,,一條密計,密計
unit_ability_types_localised_description_hv_ability_commanding_shout,Commanding Shout,训令,Vanilla,训令,训令,战嚎,True,True,號令吶喊,Vanilla,號令吶喊,號令吶喊,戰嚎
unit_ability_types_localised_description_hv_ability_defense_mastery_melee,Mastery of Defensive Melee,近战防御大师,Vanilla,近战防御大师,近战防御大师,覆盂,True,True,精通近戰防禦,Vanilla,精通近戰防禦,精通近戰防禦,覆盂
unit_ability_types_localised_description_hv_ability_defense_mastery_ranged,Mastery of Ranged Defence,远程防御大师,Vanilla,远程防御大师,远程防御大师,覆盂,True,True,精通遠程防禦,Vanilla,精通遠程防禦,精通遠程防禦,覆盂
unit_ability_types_localised_description_hv_ability_desperate_resistance,Desperate Stand,背水一战,MappedByText,,背水一战,好胜,True,True,背水一戰,MappedByText,,背水一戰,好勝
unit_ability_types_localised_description_hv_ability_desperate_savior,Second Wind,重振旗鼓,MappedByText,,重振旗鼓,争强,True,True,重振旗鼓,MappedByText,,重振旗鼓,爭強
unit_ability_types_localised_description_hv_ability_dragon_rising,Dragon Rising,觉醒之龙,MappedByText,,觉醒之龙,御林,True,True,覺醒之龍,MappedByText,,覺醒之龍,御林
unit_ability_types_localised_description_hv_ability_eight_talent_defence,Martial Prowess,精通武艺,MappedByText,,精通武艺,能武,True,True,精通武藝,MappedByText,,精通武藝,能武
unit_ability_types_localised_description_hv_ability_energy_of_blackmountain,Energy of Black Mountain,黑山之能,MappedByText,,黑山之能,鳌掷,True,True,黑山之能,MappedByText,,黑山之能,鰲擲
unit_ability_types_localised_description_hv_ability_enlightenment,Enlightenment,开化,Vanilla,开化,开化,保佑,True,True,得道,Vanilla,得道,得道,保佑
unit_ability_types_localised_description_hv_ability_fearless_charge,Fearless Charge,无畏冲锋,MappedByText,,无畏冲锋,奋勇,True,True,無畏衝鋒,MappedByText,,無畏衝鋒,奮勇
unit_ability_types_localised_description_hv_ability_ferocity,Ferocity,凶猛残暴,MappedByText,,凶猛残暴,誓死,True,True,凶猛殘暴,MappedByText,,凶猛殘暴,誓死
unit_ability_types_localised_description_hv_ability_furious_charge,Bulldoze,横冲直撞,MappedByText,,横冲直撞,豨勇,True,True,橫衝直撞,MappedByText,,橫衝直撞,豨勇
unit_ability_types_localised_description_hv_ability_guardian,Guardian,卫足,MappedByPattern,卫御甲,卫御甲,金鼓,True,True,衛足,MappedByPattern,護衛,護衛,金鼓
unit_ability_types_localised_description_hv_ability_importunity,Importunity,坚韧不屈,MappedByText,,坚韧不屈,坚韧,True,True,堅韌不屈,MappedByText,,堅韌不屈,堅韌
unit_ability_types_localised_description_hv_ability_lucky_shot,Lucky Shot,幸运一击,MappedByText,,幸运一击,丰筋,True,True,幸運一擊,MappedByText,,幸運一擊,豐筋
unit_ability_types_localised_description_hv_ability_messenger_recovery,Faith of the Messengers,使者信念,MappedByText,,使者信念,信念,True,True,使者信念,MappedByText,,使者信念,信念
unit_ability_types_localised_description_hv_ability_moment_of_courage,Moment of Courage,一时之勇,MappedByText,,一时之勇,敢勇,True,True,一時之勇,MappedByText,,一時之勇,敢勇
unit_ability_types_localised_description_hv_ability_mortal_strike,Mortal Strike,致命一击,MappedByPattern,,致命一击,浴血,True,True,致命一擊,MappedByPattern,,致命一擊,浴血
unit_ability_types_localised_description_hv_ability_protection_of_blackmountain,Protection of Black Mountain,黑山之佑,MappedByText,,黑山之佑,拜鬼,True,True,黑山之佑,MappedByText,,黑山之佑,拜鬼
unit_ability_types_localised_description_hv_ability_pulverize,Pulverize,粉碎一击,MappedByText,,粉碎一击,碎骨,True,True,粉碎一擊,MappedByText,,粉碎一擊,碎骨
unit_ability_types_localised_description_hv_ability_rage_of_blackmountain,Rage of Black Mountain,黑山之怒,MappedByText,,黑山之怒,渴骥,True,True,黑山之怒,MappedByText,,黑山之怒,渴驥
unit_ability_types_localised_description_hv_ability_rage_of_hooves,Hooves of Rage,怒蹄,MappedByText,,怒蹄,良驹,True,True,怒蹄,MappedByText,,怒蹄,良駒
unit_ability_types_localised_description_hv_ability_retreat_cover,Retreat Cover,掩护撤退,MappedByText,,掩护撤退,守望,True,True,掩護撤退,MappedByText,,掩護撤退,守望
unit_ability_types_localised_description_hv_ability_second_chance,Second Chance,余烬复燃,MappedByText,,余烬复燃,复燃,True,True,餘燼復燃,MappedByText,,餘燼復燃,復燃
unit_ability_types_localised_description_hv_ability_sniper_position,Sniper Position,狙击位置,MappedByText,,狙击位置,狙击,True,True,狙擊位置,MappedByText,,狙擊位置,狙擊
unit_ability_types_localised_description_hv_ability_storm_of_swords,A Storm of Swords,剑刃风暴,MappedByPattern,,剑刃风暴,舞爪,True,True,劍刃風暴,MappedByPattern,,劍刃風暴,舞爪
unit_ability_types_localised_description_hv_ability_strength_of_blackmountain,Strength of Black Mountain,黑山之力,MappedByText,,黑山之力,移山,True,True,黑山之力,MappedByText,,黑山之力,移山
unit_ability_types_localised_description_hv_ability_strength_of_the_land,Strength of the Land,地力,Vanilla,地力,地力,地动,True,True,大地之力,Vanilla,大地之力,大地之力,地動
unit_ability_types_localised_description_hv_ability_striking_tide,Striking Tide,刀浪澎湃,MappedByText,,刀浪澎湃,刀浪,True,True,刀浪澎湃,MappedByText,,刀浪澎湃,刀浪
unit_ability_types_localised_description_hv_ability_stubborn,Stubborn,冥顽不灵,Vanilla,冥顽不灵,冥顽不灵,有素,True,True,頑固執拗,Vanilla,頑固執拗,頑固執拗,有素
unit_ability_types_localised_description_hv_ability_tactical_move,Tactical Advance,战术前进,MappedByText,,战术前进,健步,True,True,戰術前進,MappedByText,,戰術前進,健步
unit_ability_types_localised_description_hv_ability_tactical_stance_defensive,Defensive Stance,防御姿态,MappedByText,,防御姿态,鸣金,True,True,防禦姿態,MappedByText,,防禦姿態,鳴金
unit_ability_types_localised_description_hv_ability_tactical_stance_offensive,Offensive Stance,进攻姿态,MappedByText,,进攻姿态,吹角,True,True,進攻姿態,MappedByText,,進攻姿態,吹角
unit_ability_types_localised_description_hv_ability_whitewater,Whitewater,习谋,Vanilla,习谋,习谋,神迹,True,True,激流湧升,Vanilla,激流湧升,激流湧升,神蹟
unit_ability_types_localised_description_hv_ability_wind_of_north,Wind of the North,北风,MappedByText,,北风,能苦,True,True,北風,MappedByText,,北風,能苦
unit_ability_types_localised_description_hv_ability_wisdom_of_the_waterfall,Wisdom of the Waterfall,飞泉之智,MappedByPattern,,飞泉之智,远瞩,True,True,飛泉之智,MappedByPattern,,飛泉之智,遠矚
unit_ability_types_localised_description_hv_ability_wuhuan_riding,Wuhuan Riding Skill,乌桓骑术,MappedByText,,乌桓骑术,善骑,True,True,烏桓騎術,MappedByText,,烏桓騎術,善騎
unit_ability_types_localised_description_hv_ability_young_blood,Young Blood,血气方刚,MappedByText,,血气方刚,方刚,True,True,血氣方剛,MappedByText,,血氣方剛,方剛
unit_ability_types_localised_description_hv_ability_yuan_officer_passive,Bolster,支持,MappedByText,,支持,联手,True,True,支持,MappedByText,,支持,聯手
unit_ability_types_localised_description_hv_ability_zhou_the_youth,Zhou the Youth,美周郎,MappedByPattern,,美周郎,周郎,True,True,美周郎,MappedByPattern,,美周郎,周郎
unit_ability_types_localised_description_hv_formation_pike_wall_eight_talents,Pike Wall - Ji Guards of the Eight Talents,八才戟卫戟墙,MappedByPattern,,八才戟卫戟墙,八才戟阵,True,True,八才戟衛戟墻,MappedByPattern,,八才戟衛戟墻,八才戟陣
unit_ability_types_localised_description_hv_formation_pike_wall_white_feather,Pike Wall - White Feathers,白毦兵戟墙,MappedByPattern,,白毦兵戟墙,白毦枪阵,True,True,白毦兵戟墻,MappedByPattern,,白毦兵戟墻,白毦槍陣
unit_ability_types_localised_description_hv_formation_shield_wall_danyang,Shield Wall (Mobile) - Danyang,丹阳盾墙阵（可机动）,MappedByPattern,,丹阳盾阵,丹阳盾墙阵,True,True,丹陽盾陣（可機動）,MappedByPattern,,丹陽盾陣,丹陽盾牆陣
unit_ability_types_localised_description_hv_formation_shock_loose,Loose and Charge,疏阵冲锋,MappedByPattern,,疏阵冲锋,散阵,True,True,疏陣衝鋒,MappedByPattern,,疏陣衝鋒,散陣
unit_ability_types_localised_description_hv_formation_shock_loose_cavalry,Loose and Charge (Cavalry),骑兵疏阵冲锋,MappedByPattern,,骑兵疏阵冲锋,骑兵散阵,True,True,騎兵疏陣衝鋒,MappedByPattern,,騎兵疏陣衝鋒,騎兵散陣
unit_ability_types_localised_description_hv_formation_shock_loose_cavalry_no_requirement,Loose and Charge (Cavalry),骑兵疏阵冲锋,MappedByPattern,,骑兵疏阵冲锋,骑兵散阵,True,True,騎兵疏陣衝鋒,MappedByPattern,,騎兵疏陣衝鋒,騎兵散陣
unit_ability_types_localised_description_hv_formation_spear_wall_danyang,Shield Wall (Mobile) (Spear) - Danyang,丹阳矛盾墙阵（可机动）,MappedByPattern,,丹阳枪盾阵,丹阳枪盾墙阵,True,True,丹陽槍盾陣（可機動）,MappedByPattern,,丹陽槍盾陣,丹陽槍盾牆陣
