Text,Count,MappedByText,MappedByPattern,File
"[[b]]Lady Wu[[/b]]\\nEmpress Wulie\\n\\nGeneral type: {{tr:3k_general_type_earth}}\\n\\n[[col:flavour]][[i]]No matter how brave the warrior, they cannot hope to match the power of her dignity and generosity.[[/col]][[/i]]",1,,,hv_TEXT_frontend_features.loc.tsv
[[b]]Local Nobles[[/b]]\\n[[col:scope_description]]Add-on building[[/col]]\\n\\n[[col:green]]+[[/col]] Available Local Noble units \\n [[col:green]]+[[/col]] Replenishment \\n [[col:red]]+[[/col]] Corruption \\n\\n [[col:flavour]][[i]]The local elites. They can be helpful or harmful to you.[[/col]][[/i]],1,,,hv_TEXT_frontend_features.loc.tsv
[[b]]Loyalty to the Han[[/b]]\\n[[col:scope_description]]Path to victory[[/col]]\\n\\n[[col:red]]Requires high prestige for creating an emperor seat[[/col]]\\nCan gain prestige with imperial favours\\n\\n[[col:flavour]][[i]]Ambition is tamed by respect and loyalty towards the Han and its emperors.[[/col]][[/i]],1,[[b]]忠于汉室[[/b]]\\n[[col:scope_description]]制胜之道[[/col]]\\n\\n[[col:red]]需要高威望来称帝[[/col]]\\n如获天子宠信则可获得威望\\n\\n[[col:flavour]][[i]]尽忠职守，效忠汉帝，不敢心怀异志[[/col]][[/i]],,hv_TEXT_frontend_features.loc.tsv
[[b]]Lu Zheng[[/b]]\\nScout of Taiyuan\\n\\nGeneral type: {{tr:3k_general_type_water}}\\n\\n[[col:flavour]][[i]]She transforms the sound of her bow and movement of her troops into a violent and beautiful song and dance.[[/col]][[/i]],3,[[b]]陆政[[/b]]\\n晋阳女贼\\n\\n将领类型：{{tr:3k_general_type_water}}\\n\\n[[col:flavour]][[i]]狡黠之徒，矢不虚发，乃魁首之腕。[[/col]][[/i]],,hv_TEXT_frontend_features.loc.tsv
"[[b]]Luo Jun[[/b]]\\nGuardian of the People\\n\\nGeneral type: {{tr:3k_general_type_wood}}\\n\\n[[col:flavour]][[i]]""There is nothing to be gained from oppressing the people; they, ultimately, will decide our legacy.""[[/col]][[/i]]",3,[[b]]骆俊[[/b]]\\n百姓卫士\\n\\n将领类型：{{tr:3k_general_type_wood}}\\n\\n[[col:flavour]][[i]]「施压于民，绝无益处。水能载舟，亦能覆舟。」[[/col]][[/i]],,hv_TEXT_frontend_features.loc.tsv
"[[b]]Lü Ji[[/b]]\\nDaughter of the Dragon\\n\\nGeneral type: {{tr:3k_general_type_wood}}\\n\\n[[col:flavour]][[i]]Much is expected from the Warrior Without Equal’s daughter, but the ravishing Lü Ji fights with both the skill and ferocity to live up to the Lü name.[[/col]][[/i]]",2,,,hv_TEXT_frontend_features.loc.tsv
[[b]]MELEE EVASION[[/b]]\\n\\n Increases the chance of evading melee damage from front and side. The enemy's charge bonus decreases it.,1,[[b]]近战回避[[/b]]\\n\\n此能力值会提高闪避正面与侧面近战伤害的机率。敌人的冲锋加成会降低此能力值。,,hv_TEXT_etc.loc.tsv
[[b]]MELEE HIT BONUS[[/b]]\\n\\n Increases a unit's hit chance at all times by decreasing the enemy's melee evasion.,1,[[b]]近战命中加成[[/b]]\\n\\n通过降低敌人的近战回避，增加部队在任何时候的命中率。,,hv_TEXT_etc.loc.tsv
"[[b]]Ma Yunlu[[/b]]\\nPrincess Dun Huang\\n\\nGeneral type: {{tr:3k_general_type_metal}}\\n\\n[[col:flavour]][[i]]Ma Yunlu prefers small elite units than a large force. For her well equipped and highly skilled troops, she spares no expense.[[/col]][[/i]]",3,[[b]]马云禄[[/b]]\\n敦煌公主\\n\\n将领类型：{{tr:3k_general_type_metal}}\\n\\n[[col:flavour]][[i]]马云禄深知兵在精而不在多，为了部队执锐披坚她总是不惜血本。[[/col]][[/i]],,hv_TEXT_frontend_features.loc.tsv
"[[b]]Mercenary Outpost[[/b]]\\n[[col:scope_description]]Add-on building[[/col]]\\n\\n[[col:yellow]]Grants access to Mercenaries[[/col]]\\n[[col:green]]+[[/col]] Income from commerce\\n[[col:green]]+[[/col]] Replenishment\\n\\n[[col:flavour]][[i]]Without inheriting authority, wealth's greatest use is for attaining power, so the brave can serve China regardless of their heritage.[[/col]][[/i]]",1,[[b]]佣兵序列[[/b]]\\n[[col:scope_description]]附加建筑[[/col]]\\n\\n[[col:yellow]]可以招募佣兵[[/col]]\\n[[col:green]]提升[[/col]]商业产值\\n[[col:green]]增加[[/col]]补员\\n\\n[[col:flavour]][[i]]若不考虑权势传承，金钱最大的用途便是扩充兵力，如此一来勇士才能无牵无挂为天下效命[[/col]][[/i]],,hv_TEXT_frontend_features.loc.tsv
[[b]]Military supplies[[/b]] allow an army to stay in fighting condition and will have an impact on [[b]]replenishment[[/b]] and [[b]]morale[[/b]].,1,,,hv_TEXT_frontend_features.loc.tsv
[[b]]Nanman[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Initial unit available[[/col]]\\n• Followers of the Flame\\n• Tiger Slingers\\n• Tiger Warriors\\n\\n[[col:flavour]][[i]]The courageous warriors of Southern China are finally ready to carve out their place in the world.[[/col]][[/i]],1,[[b]]南蛮[[/b]]\\n[[col:scope_description]]基本军队[[/col]]\\n\\n[[col:yellow]]起始可用兵种[[/col]]\\n•火神信徒\\n•猛虎投石兵\\n•猛虎战士\\n\\n[[col:flavour]][[i]]南中勇士各个袒臂挥拳，要去开疆辟土。[[/col]][[/i]] ,,hv_TEXT_frontend_features.loc.tsv
"[[b]]Nanman[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Initial unit available[[/col]]\\n• Nanzhong Spearmen\\n• Nanzhong Champions\\n• Nanzhong Elephants\\n\\n[[col:flavour]][[i]]Finally, the courageous warriors of Southern China are ready to carve out a their place in the world.[[/col]][[/i]]",1,[[b]]南蛮[[/b]]\\n[[col:scope_description]]基本军队[[/col]]\\n\\n[[col:yellow]]起始可用兵种[[/col]]\\n•南中矛兵\\n•南中精锐\\n•南中象兵\\n\\n[[col:flavour]][[i]]南中勇士各个袒臂挥拳，要去开疆辟土。[[/col]][[/i]],,hv_TEXT_frontend_features.loc.tsv
[[b]]Nanman[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Initial unit available[[/col]]\\n• Ravine Warriors\\n• Southern Elephants\\n• War Elephants\\n\\n[[col:flavour]][[i]]The courageous warriors of Southern China are finally ready to carve out their place in the world.[[/col]][[/i]],1,[[b]]南蛮[[/b]]\\n[[col:scope_description]]基本军队[[/col]]\\n\\n[[col:yellow]]起始可用兵种[[/col]]\\n•八纳洞兵\\n•南蛮象兵\\n•战象\\n\\n[[col:flavour]][[i]]南中勇士各个袒臂挥拳，要去开疆辟土。[[/col]][[/i]],,hv_TEXT_frontend_features.loc.tsv
[[b]]Nanman[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Initial unit available[[/col]]\\n• Wuling Fighters\\n• Wuling Slingers\\n• Might of the Valley\\n\\n[[col:flavour]][[i]]The courageous warriors of Southern China are finally ready to carve out their place in the world.[[/col]][[/i]],1,[[b]]南蛮[[/b]]\\n[[col:scope_description]]基本军队[[/col]]\\n\\n[[col:yellow]]起始可用兵种[[/col]]\\n•武陵战士\\n•武陵投石兵\\n•五溪蛮兵\\n\\n[[col:flavour]][[i]]南中勇士各个袒臂挥拳，要去开疆辟土。[[/col]][[/i]],,hv_TEXT_frontend_features.loc.tsv
"[[b]]Pang De[[/b]]\\nWhite Horse General\\n\\nGeneral type: {{tr:3k_general_type_wood}}\\n\\n[[col:flavour]][[i]]Pang De is an unrelenting force, whose avowed enemies know they must face him sooner or later.[[/col]][[/i]]",3,[[b]]庞德[[/b]]\\n白马将军\\n\\n将领类型：{{tr:3k_general_type_wood}}\\n\\n[[col:flavour]][[i]]庞德戒昭果毅，敌者必讨[[/col]][[/i]],,hv_TEXT_frontend_features.loc.tsv
"[[b]]Qu Gong[[/b]]\\nOne-Eyed Bandit\\n\\nGeneral type: {{tr:3k_general_type_wood}}\\n\\n[[col:flavour]][[i]]When your eye for banditry and mischief is this good, you don’t need both eyes.[[/col]][[/i]]",3,[[b]]瞿恭[[/b]]\\n独眼山贼\\n\\n将领类型：{{tr:3k_general_type_wood}}\\n\\n[[col:flavour]][[i]]只有一只眼睛都可以如此为非作歹，难道还需要另外一只不成？[[/col]][[/i]],,hv_TEXT_frontend_features.loc.tsv
"[[b]]Sell Horses[[/b]]\\n[[col:scope_description]]Economic assignment[[/col]]\\n\\n[[col:green]]+[[/col]] Income from commerce\\n\\n[[col:flavour]][[i]]Your attendant will sell the horses you've bred, for a fine sum.[[/col]][[/i]]",1,,,hv_TEXT_frontend_features.loc.tsv
[[b]]Stratocracy[[/b]] is this faction's unique resource.\\n\\n[[i]][[col:flavour]] An inevitable rule to stabilize the turmoil. [[/col]],1,[[b]]军政[[/b]]是此派系的独特资源。\\n\\n[[i]][[col:flavour]]严政方能定乱。[[/col]],,hv_TEXT_frontend_features.loc.tsv
[[b]]Trophies[[/b]] can be displayed in the [[b]]trophy cabinet[[/b]]. Each [[b]]trophy[[/b]] provides a bonus whilst it is on display.,1,,,hv_TEXT_frontend_features.loc.tsv
"[[b]]Wu Anguo[[/b]]\\nOne Armed Bear\\n\\nGeneral type: {{tr:3k_general_type_wood}}\\n\\n[[col:flavour]][[i]]Although he lost one hand, he was one of the few who survived from duel with Lubu.[[/col]][[/i]]",4,[[b]]武安国[[/b]]\\n独臂虎熊\\n\\n将领类型：{{tr:3k_general_type_wood}}\\n\\n[[col:flavour]][[i]]虽然武安国痛失一臂，但却是少数几个与吕布决斗后幸存下来的人之一。[[/col]][[/i]],,[05]__MTU_sys__Frontend_ui_description.loc.tsv
"[[b]]Yan Xiang[[/b]]\\nSagacious Seer\\n\\nGeneral type: {{tr:3k_general_type_water}}\\n\\n[[col:flavour]][[i]]Blessed with prodigious foresight, Yan Xiang forsees perils and pitfalls long before they arise.[[/col]][[/i]]",1,,,hv_TEXT_frontend_features.loc.tsv
[[b]]Yellow Turban[[/b]] factions are seen as outlaws and diplomacy with them is normally [[b]]restricted[[/b]]. Zhang Yan can [[b]]improve relations[[/b]] with Yellow Turbans and can align himself with them.,1,,,hv_TEXT_frontend_features.loc.tsv
[[b]]Yellow Turbans[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Initial unit available[[/col]]\\n• {{tr:hv_unit_ytr_archery_masters}}\\n\\n[[col:flavour]][[i]]The wind of change that will transform China![[/col]][[/i]],1,[[b]]黄巾军[[/b]]\\n[[col:scope_description]]基本军队[[/col]]\\n\\n[[col:yellow]]起始可用兵种[[/col]]\\n•{{tr:hv_unit_ytr_archery_masters}}\\n\\n[[col:flavour]][[i]]苍天已死，黄天当立！[[/col]][[/i]],,hv_TEXT_frontend_features.loc.tsv
[[b]]Yellow Turbans[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Initial unit available[[/col]]\\n• {{tr:hv_unit_ytr_guardians_of_the_land}}\\n• {{tr:hv_unit_ytr_the_lands_chosen}}\\n\\n[[col:flavour]][[i]]The wind of change that will transform China![[/col]][[/i]],1,[[b]]黄巾军[[/b]]\\n[[col:scope_description]]基本军队[[/col]]\\n\\n[[col:yellow]]起始可用兵种[[/col]]\\n•{{tr:hv_unit_ytr_guardians_of_the_land}}\\n\\n[[col:flavour]][[i]]苍天已死，黄天当立！[[/col]][[/i]],,hv_TEXT_frontend_features.loc.tsv
[[b]]Yellow Turbans[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Initial unit available[[/col]]\\n• {{tr:hv_unit_ytr_youxia}}\\n\\n[[col:flavour]][[i]]The wind of change that will transform China![[/col]][[/i]],1,[[b]]黄巾军[[/b]]\\n[[col:scope_description]]基本军队[[/col]]\\n\\n[[col:yellow]]起始可用兵种[[/col]]\\n•{{tr:hv_unit_ytr_youxia}}\\n\\n[[col:flavour]][[i]]苍天已死，黄天当立！[[/col]][[/i]],,hv_TEXT_frontend_features.loc.tsv
"[[b]]Yuan Anyang[[/b]]\\nPrincess Zhong\\n\\nGeneral type: {{tr:3k_general_type_water}}\\n\\n[[col:flavour]][[i]]The beauty and qualities of Yuan Anyang, a princess of the Kingdom of Zhong, are known throughout the land.[[/col]][[/i]]",3,[[b]]袁氏[[/b]]\\n仲氏公主\\n\\n将领类型：{{tr:3k_general_type_water}}\\n\\n[[col:flavour]][[i]]仲氏公主袁氏的美貌与贤良人尽皆知。[[/col]][[/i]],,hv_TEXT_frontend_features.loc.tsv
"[[b]]Zhang Xun[[/b]]\\nGeneral-in-Chief of Zhong\\n\\nGeneral type: {{tr:3k_general_type_earth}}\\n\\n[[col:flavour]][[i]]As the leading general of the Kingdom of Zhong, Zhang Xun commands the formidable army of the Yuan family.[[/col]][[/i]]",2,,,hv_TEXT_frontend_features.loc.tsv
"[[b]]Zheng Lan[[/b]]\\nQueen of Black Mountain\\n\\nGeneral type: {{tr:3k_general_type_metal}}\\n\\n[[col:flavour]][[i]]An ambitious woman, whose reasons to marry Zhang Yan are as mysterious as herself.[[/col]][[/i]]",3,[[b]]郑兰[[/b]]\\n黑山母主\\n\\n将领类型：{{tr:3k_general_type_metal}}\\n\\n[[col:flavour]][[i]]虽为女贼，其鸿鹄之志却比肩世间枭雄。[[/col]][[/i]],,hv_TEXT_frontend_features.loc.tsv
[[col:flavour]]Local Noble's Estate[[/col]],1,,,hv_TEXT_building.loc.tsv
[[col:green]]Immune to Fear and Terror[[/col]],1,[[col:green]]免疫惊吓和惊骇[[/col]],,!hv_TEXT_system.loc.tsv
[[col:scope_description]](adjacent all {{tr:map_regions}})[[/col]],1,[[col:scope_description]]（相邻各{{tr:map_regions}}）[[/col]],,hv_TEXT_effects_building.loc.tsv
[[col:scope_description]](adjacent {{tr:map_provinces}})[[/col]],1,,,hv_TEXT_effect_scope.loc.tsv
[[col:scope_description]](enemies in local {{tr:map_region}})[[/col]],1,[[col:scope_description]]（本{{tr:map_region}}内的敌军）[[/col]],,hv_TEXT_effect_scope.loc.tsv
[[col:scope_description]](faction leader)[[/col]],1,[[col:scope_description]]（派系领袖）[[/col]],,hv_TEXT_effect_scope.loc.tsv
[[col:scope_description]](own army when commanding)[[/col]],2,[[col:scope_description]]（指挥时自军队）[[/col]],,hv_TEXT_effect_scope.loc.tsv
[[col:scope_description]](when this character's rank is 1 or higher)[[/col]],2,[[col:scope_description]]（此人等级1以上时）[[/col]],,hv_TEXT_effect_scope.loc.tsv
[[col:scope_description]](when this character's rank is 11 or higher)[[/col]],1,[[col:scope_description]]（此人等级11以上时）[[/col]],,hv_TEXT_effect_scope.loc.tsv
[[col:scope_description]](when this character's rank is 7 or higher)[[/col]],1,[[col:scope_description]]（此人等级7以上时）[[/col]],,hv_TEXT_effect_scope.loc.tsv
[[i]]Interethnic Relations[[/i]],1,,,hv_TEXT_effects_building.loc.tsv
[[i]]Support garrison and army[[/i]],2,,,hv_TEXT_effects_building.loc.tsv
[[img:ui/skins/default/character_bust_element_earth.png]][[/img]] Earth,1,,[[img:ui/skins/default/character_bust_element_earth.png]][[/img]] 土,hv_TEXT_unit_text_replacements.loc.tsv
[[img:ui/skins/default/character_bust_element_fire.png]][[/img]] Fire,1,,[[img:ui/skins/default/character_bust_element_fire.png]][[/img]] 火,hv_TEXT_unit_text_replacements.loc.tsv
[[img:ui/skins/default/character_bust_element_metal.png]][[/img]] Metal,1,,[[img:ui/skins/default/character_bust_element_metal.png]][[/img]] 金,hv_TEXT_unit_text_replacements.loc.tsv
[[img:ui/skins/default/character_bust_element_water.png]][[/img]] Water,1,,[[img:ui/skins/default/character_bust_element_water.png]][[/img]] 水,hv_TEXT_unit_text_replacements.loc.tsv
[[img:ui/skins/default/character_bust_element_wood.png]][[/img]] Wood,1,,[[img:ui/skins/default/character_bust_element_wood.png]][[/img]] 木,hv_TEXT_unit_text_replacements.loc.tsv
long_description,17,长描述,,hv_TEXT_building.loc.tsv
qiang_01_long_description,1,,,hv_TEXT_building.loc.tsv
qiang_01_short_description,1,,,hv_TEXT_building.loc.tsv
qiang_02_long_description,1,,,hv_TEXT_building.loc.tsv
qiang_02_short_description,1,,,hv_TEXT_building.loc.tsv
short_description,17,短描述,,hv_TEXT_building.loc.tsv
work in process,113,未完成,,hv_TEXT_unit_desc.loc.tsv
work in process \\n\\n (Please submit your ideas through the trom channel of MTU discord.),111,未完成\\n\\n（请于MTU的Discord里TROM频道提出建议）,,hv_TEXT_unit_long_desc.loc.tsv
wuhuan_01_long_description,1,,,hv_TEXT_building.loc.tsv
wuhuan_01_short_description,1,,,hv_TEXT_building.loc.tsv
wuhuan_02_long_description,1,,,hv_TEXT_building.loc.tsv
wuhuan_02_short_description,1,,,hv_TEXT_building.loc.tsv
xiongnu_01_long_description,1,,,hv_TEXT_building.loc.tsv
xiongnu_01_short_description,1,,,hv_TEXT_building.loc.tsv
xiongnu_02_long_description,1,,,hv_TEXT_building.loc.tsv
xiongnu_02_short_description,1,,,hv_TEXT_building.loc.tsv
{{tr:3k_dlc07_hv_unit_northern_elite_2h_sword_infantry}},1,,{{tr:3k_dlc07_hv_unit_northern_elite_2h_sword_infantry}},hv_TEXT_unit_name.loc.tsv
{{tr:3k_dlc07_unit_earth_northern_sabre_cavalry}},1,,{{tr:3k_dlc07_unit_earth_northern_sabre_cavalry}},hv_TEXT_unit_name.loc.tsv
{{tr:3k_dlc07_unit_earth_northern_veteran_sabre_cavalry}},1,,{{tr:3k_dlc07_unit_earth_northern_veteran_sabre_cavalry}},hv_TEXT_unit_name.loc.tsv
{{tr:3k_dlc07_unit_earth_tiger_cubs}},1,,{{tr:3k_dlc07_unit_earth_tiger_cubs}},hv_TEXT_unit_name.loc.tsv
{{tr:3k_dlc07_unit_fire_northern_lancer_cavalry}},1,,{{tr:3k_dlc07_unit_fire_northern_lancer_cavalry}},hv_TEXT_unit_name.loc.tsv
{{tr:3k_dlc07_unit_fire_northern_veteran_lancers}},1,,{{tr:3k_dlc07_unit_fire_northern_veteran_lancers}},hv_TEXT_unit_name.loc.tsv
{{tr:3k_dlc07_unit_metal_northern_sabre_infantry}},1,,{{tr:3k_dlc07_unit_metal_northern_sabre_infantry}},hv_TEXT_unit_name.loc.tsv
{{tr:3k_dlc07_unit_metal_northern_veteran_sabre_infantry}},1,,{{tr:3k_dlc07_unit_metal_northern_veteran_sabre_infantry}},hv_TEXT_unit_name.loc.tsv
{{tr:3k_dlc07_unit_water_dongzhoubing_marksmen}},1,,{{tr:3k_dlc07_unit_water_dongzhoubing_marksmen}},hv_TEXT_unit_name.loc.tsv
{{tr:3k_dlc07_unit_water_northern_mounted_archers}},1,,{{tr:3k_dlc07_unit_water_northern_mounted_archers}},hv_TEXT_unit_name.loc.tsv
{{tr:3k_dlc07_unit_wood_dongzhoubing_defenders}},1,,{{tr:3k_dlc07_unit_wood_dongzhoubing_defenders}},hv_TEXT_unit_name.loc.tsv
{{tr:3k_dlc07_unit_wood_northern_ji_infantry}},1,,{{tr:3k_dlc07_unit_wood_northern_ji_infantry}},hv_TEXT_unit_name.loc.tsv
{{tr:3k_dlc07_unit_wood_northern_spear_guards}},1,,{{tr:3k_dlc07_unit_wood_northern_spear_guards}},hv_TEXT_unit_name.loc.tsv
{{tr:3k_dlc07_unit_wood_northern_veteran_ji_infantry}},1,,{{tr:3k_dlc07_unit_wood_northern_veteran_ji_infantry}},hv_TEXT_unit_name.loc.tsv
{{tr:3k_dlc07_unit_wood_northern_veteran_spears}},1,,{{tr:3k_dlc07_unit_wood_northern_veteran_spears}},hv_TEXT_unit_name.loc.tsv
{{tr:hv_unit_azure_dragons}},1,,{{tr:hv_unit_azure_dragons}},hv_TEXT_unit_name.loc.tsv
{{tr:hv_unit_azure_dragons}} for recruitment: %+n,1,,可招募的{{tr:hv_unit_azure_dragons}}：%+n,hv_TEXT_effects_unit_cap.loc.tsv
{{tr:hv_unit_bandits_2h_spear_cavalry}},1,,{{tr:hv_unit_bandits_2h_spear_cavalry}},hv_TEXT_unit_name.loc.tsv
{{tr:hv_unit_bandits_2h_spear_cavalry}} for recruitment: %+n,1,,可招募的{{tr:hv_unit_bandits_2h_spear_cavalry}}：%+n,hv_TEXT_effects_unit_cap.loc.tsv
{{tr:hv_unit_bandits_2h_spear_infantry}},1,,{{tr:hv_unit_bandits_2h_spear_infantry}},hv_TEXT_unit_name.loc.tsv
{{tr:hv_unit_bandits_2h_spear_infantry}} for recruitment: %+n,1,,可招募的{{tr:hv_unit_bandits_2h_spear_infantry}}：%+n,hv_TEXT_effects_unit_cap.loc.tsv
{{tr:hv_unit_bandits_archers}},1,,{{tr:hv_unit_bandits_archers}},hv_TEXT_unit_name.loc.tsv
{{tr:hv_unit_bandits_archers}} for recruitment: %+n,1,,可招募的{{tr:hv_unit_bandits_archers}}：%+n,hv_TEXT_effects_unit_cap.loc.tsv
{{tr:hv_unit_bandits_axe_infantry}},1,,{{tr:hv_unit_bandits_axe_infantry}},hv_TEXT_unit_name.loc.tsv
{{tr:hv_unit_bandits_axe_infantry}} for recruitment: %+n,1,,可招募的{{tr:hv_unit_bandits_axe_infantry}}：%+n,hv_TEXT_effects_unit_cap.loc.tsv
{{tr:hv_unit_bandits_captain}},1,,{{tr:hv_unit_bandits_captain}},hv_TEXT_unit_name.loc.tsv
{{tr:hv_unit_bandits_children_of_the_forest}},1,,{{tr:hv_unit_bandits_children_of_the_forest}},hv_TEXT_unit_name.loc.tsv
{{tr:hv_unit_bandits_children_of_the_forest}} for recruitment: %+n,1,,可招募的{{tr:hv_unit_bandits_children_of_the_forest}}：%+n,hv_TEXT_effects_unit_cap.loc.tsv
{{tr:hv_unit_bandits_drifting_warmongers}},1,,{{tr:hv_unit_bandits_drifting_warmongers}},hv_TEXT_unit_name.loc.tsv
{{tr:hv_unit_bandits_drifting_warmongers}} for recruitment: %+n,1,,可招募的{{tr:hv_unit_bandits_drifting_warmongers}}：%+n,hv_TEXT_effects_unit_cap.loc.tsv
{{tr:hv_unit_bandits_elite_blood_seekers}},1,,{{tr:hv_unit_bandits_elite_blood_seekers}},hv_TEXT_unit_name.loc.tsv
{{tr:hv_unit_bandits_elite_blood_seekers}} for recruitment: %+n,1,,可招募的{{tr:hv_unit_bandits_elite_blood_seekers}}：%+n,hv_TEXT_effects_unit_cap.loc.tsv
{{tr:hv_unit_bandits_elite_cunning_monkeys}},1,,{{tr:hv_unit_bandits_elite_cunning_monkeys}},hv_TEXT_unit_name.loc.tsv
{{tr:hv_unit_bandits_elite_cunning_monkeys}} for recruitment: %+n,1,,可招募的{{tr:hv_unit_bandits_elite_cunning_monkeys}}：%+n,hv_TEXT_effects_unit_cap.loc.tsv
{{tr:hv_unit_bandits_elite_fire_fiends}},1,,{{tr:hv_unit_bandits_elite_fire_fiends}},hv_TEXT_unit_name.loc.tsv
{{tr:hv_unit_bandits_elite_iron_walls}},1,,{{tr:hv_unit_bandits_elite_iron_walls}},hv_TEXT_unit_name.loc.tsv
{{tr:hv_unit_bandits_elite_iron_walls}} for recruitment: %+n,1,,可招募的{{tr:hv_unit_bandits_elite_iron_walls}}：%+n,hv_TEXT_effects_unit_cap.loc.tsv
{{tr:hv_unit_bandits_elite_jia_long}},1,,{{tr:hv_unit_bandits_elite_jia_long}},hv_TEXT_unit_name.loc.tsv
{{tr:hv_unit_bandits_elite_jia_long}} for recruitment: %+n,1,,可招募的{{tr:hv_unit_bandits_elite_jia_long}}：%+n,hv_TEXT_effects_unit_cap.loc.tsv
{{tr:hv_unit_bandits_elite_ren_xia}},1,,{{tr:hv_unit_bandits_elite_ren_xia}},hv_TEXT_unit_name.loc.tsv
{{tr:hv_unit_bandits_elite_ren_xia}} for recruitment: %+n,1,,可招募的{{tr:hv_unit_bandits_elite_ren_xia}}：%+n,hv_TEXT_effects_unit_cap.loc.tsv
