Text,Count,Mapped by text,Mapped by pattern,File
{{tr:hv_unit_elite_heavy_bow_archers}},1,,{{tr:hv_unit_elite_heavy_bow_archers}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_elite_heavy_bow_archers}} for recruitment: %+n,1,,{{tr:hv_unit_elite_heavy_bow_archers}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_elite_ji_infantry}},1,,{{tr:hv_unit_elite_ji_infantry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_elite_ji_infantry}} for recruitment: %+n,1,,{{tr:hv_unit_elite_ji_infantry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_elite_rep_crossbowmen}},1,,{{tr:hv_unit_elite_rep_crossbowmen}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_elite_rep_crossbowmen}} for recruitment: %+n,1,,{{tr:hv_unit_elite_rep_crossbowmen}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_elite_spearmen}},1,,{{tr:hv_unit_elite_spearmen}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_elite_spearmen}} for recruitment: %+n,1,,{{tr:hv_unit_elite_spearmen}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_elite_sword_cavalry}},1,,{{tr:hv_unit_elite_sword_cavalry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_elite_sword_cavalry}} for recruitment: %+n,1,,{{tr:hv_unit_elite_sword_cavalry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_elite_swordsmen}},1,,{{tr:hv_unit_elite_swordsmen}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_elite_swordsmen}} for recruitment: %+n,1,,{{tr:hv_unit_elite_swordsmen}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_enforcer_archer_cavalry}},1,,{{tr:hv_unit_enforcer_archer_cavalry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_enforcer_archer_cavalry}} for recruitment: %+n,1,,{{tr:hv_unit_enforcer_archer_cavalry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_fellows_of_the_oath}},1,,{{tr:hv_unit_fellows_of_the_oath}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_fellows_of_the_oath}} for recruitment: %+n,1,,{{tr:hv_unit_fellows_of_the_oath}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_goshawk_cavalry}},1,,{{tr:hv_unit_goshawk_cavalry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_goshawk_cavalry}} for recruitment: %+n,1,,{{tr:hv_unit_goshawk_cavalry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_guanxibing_spearmen}},1,,{{tr:hv_unit_guanxibing_spearmen}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_guanxibing_swordsmen}},1,,{{tr:hv_unit_guanxibing_swordsmen}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_han_captain}},1,,{{tr:hv_unit_han_captain}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_han_volunteer_rep_crossbowmen}},1,,{{tr:hv_unit_han_volunteer_rep_crossbowmen}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_han_volunteer_rep_crossbowmen}} for recruitment: %+n,1,,{{tr:hv_unit_han_volunteer_rep_crossbowmen}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_han_volunteer_spearmen}},1,,{{tr:hv_unit_han_volunteer_spearmen}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_han_volunteer_spearmen}} for recruitment: %+n,1,,{{tr:hv_unit_han_volunteer_spearmen}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_handmaid_guard}},1,,{{tr:hv_unit_handmaid_guard}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_handmaid_guard}} for recruitment: %+n,1,,{{tr:hv_unit_handmaid_guard}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_hebei_spearmen}},1,,{{tr:hv_unit_hebei_spearmen}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_hebei_spearmen}} for recruitment: %+n,1,,{{tr:hv_unit_hebei_spearmen}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_hebei_sword_cavalry}},1,,{{tr:hv_unit_hebei_sword_cavalry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_hebei_sword_cavalry}} for recruitment: %+n,1,,{{tr:hv_unit_hebei_sword_cavalry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_hidden_2h_spearmen}},1,,{{tr:hv_unit_hidden_2h_spearmen}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_hidden_2h_spearmen}} for recruitment: %+n,1,,{{tr:hv_unit_hidden_2h_spearmen}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_hidden_assault_infantry}},1,,{{tr:hv_unit_hidden_assault_infantry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_hidden_assault_infantry}} for recruitment: %+n,1,,{{tr:hv_unit_hidden_assault_infantry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_hidden_snakes}},1,,{{tr:hv_unit_hidden_snakes}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_hidden_snakes}} for recruitment: %+n,1,,{{tr:hv_unit_hidden_snakes}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_imperial_guards}},1,,{{tr:hv_unit_imperial_guards}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_iron_fists_of_the_bandit_queen}},1,,{{tr:hv_unit_iron_fists_of_the_bandit_queen}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_iron_fists_of_the_bandit_queen}} for recruitment: %+n,1,,{{tr:hv_unit_iron_fists_of_the_bandit_queen}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_ironfist_barded_2h_spear_cavalry}},1,,{{tr:hv_unit_ironfist_barded_2h_spear_cavalry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_ironfist_barded_2h_spear_cavalry}} for recruitment: %+n,1,,{{tr:hv_unit_ironfist_barded_2h_spear_cavalry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_jade_dragons}},1,,{{tr:hv_unit_jade_dragons}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_jade_dragons}} for recruitment: %+n,1,,{{tr:hv_unit_jade_dragons}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_jei_fan_infantry}},1,,{{tr:hv_unit_jei_fan_infantry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_jei_fan_infantry}} for recruitment: %+n,1,,{{tr:hv_unit_jei_fan_infantry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_ji_guards_of_the_eight_talents}},1,,{{tr:hv_unit_ji_guards_of_the_eight_talents}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_jianan_archers}},1,,{{tr:hv_unit_jianan_archers}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_jianan_archers}} for recruitment: %+n,1,,{{tr:hv_unit_jianan_archers}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_jianan_crossbowmen_cavalry}},1,,{{tr:hv_unit_jianan_crossbowmen_cavalry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_jianan_crossbowmen_cavalry}} for recruitment: %+n,1,,{{tr:hv_unit_jianan_crossbowmen_cavalry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_jianan_crossbowmen}},1,,{{tr:hv_unit_jianan_crossbowmen}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_jianan_crossbowmen}} for recruitment: %+n,1,,{{tr:hv_unit_jianan_crossbowmen}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_jianan_hand_ji_infantry}},1,,{{tr:hv_unit_jianan_hand_ji_infantry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_jianan_hand_ji_infantry}} for recruitment: %+n,1,,{{tr:hv_unit_jianan_hand_ji_infantry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_jianan_rep_crossbowmen}},1,,{{tr:hv_unit_jianan_rep_crossbowmen}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_jianan_rep_crossbowmen}} for recruitment: %+n,1,,{{tr:hv_unit_jianan_rep_crossbowmen}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_jingchou_buqu_2h_axemen}},1,,{{tr:hv_unit_jingchou_buqu_2h_axemen}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_jingchou_buqu_2h_axemen}} for recruitment: %+n,1,,{{tr:hv_unit_jingchou_buqu_2h_axemen}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_jingchou_buqu_2h_spear_cavalry}},1,,{{tr:hv_unit_jingchou_buqu_2h_spear_cavalry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_jingchou_buqu_2h_spear_cavalry}} for recruitment: %+n,1,,{{tr:hv_unit_jingchou_buqu_2h_spear_cavalry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_jingchou_buqu_2h_spearmen}},1,,{{tr:hv_unit_jingchou_buqu_2h_spearmen}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_jingchou_buqu_2h_spearmen}} for recruitment: %+n,1,,{{tr:hv_unit_jingchou_buqu_2h_spearmen}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_jingchou_buqu_archers}},1,,{{tr:hv_unit_jingchou_buqu_archers}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_jingchou_buqu_archers}} for recruitment: %+n,1,,{{tr:hv_unit_jingchou_buqu_archers}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_jingchou_buqu_axemen}},1,,{{tr:hv_unit_jingchou_buqu_axemen}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_jingchou_buqu_axemen}} for recruitment: %+n,1,,{{tr:hv_unit_jingchou_buqu_axemen}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_jingchou_buqu_caltrop_infantry}},1,,{{tr:hv_unit_jingchou_buqu_caltrop_infantry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_jingchou_buqu_caltrop_infantry}} for recruitment: %+n,1,,{{tr:hv_unit_jingchou_buqu_caltrop_infantry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_jingchou_buqu_sabre_cavalry}},1,,{{tr:hv_unit_jingchou_buqu_sabre_cavalry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_jingchou_buqu_sabre_cavalry}} for recruitment: %+n,1,,{{tr:hv_unit_jingchou_buqu_sabre_cavalry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_juggernaut}},1,,{{tr:hv_unit_juggernaut}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_juggernaut}} for recruitment: %+n,1,,{{tr:hv_unit_juggernaut}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_local_noble_buqu_archers}},1,,{{tr:hv_unit_local_noble_buqu_archers}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_local_noble_buqu_archers}} for recruitment: %+n,1,,{{tr:hv_unit_local_noble_buqu_archers}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_local_noble_buqu_infantry}},1,,{{tr:hv_unit_local_noble_buqu_infantry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_local_noble_buqu_infantry}} for recruitment: %+n,1,,{{tr:hv_unit_local_noble_buqu_infantry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_local_noble_buqu_raider_cavalry}},1,,{{tr:hv_unit_local_noble_buqu_raider_cavalry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_local_noble_buqu_raider_cavalry}} for recruitment: %+n,1,,{{tr:hv_unit_local_noble_buqu_raider_cavalry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_local_noble_buqu_spearmen}},1,,{{tr:hv_unit_local_noble_buqu_spearmen}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_local_noble_buqu_spearmen}} for recruitment: %+n,1,,{{tr:hv_unit_local_noble_buqu_spearmen}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_local_noble_elite_archers}},1,,{{tr:hv_unit_local_noble_elite_archers}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_local_noble_elite_archers}} for recruitment: %+n,1,,{{tr:hv_unit_local_noble_elite_archers}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_mercenary_archers}},1,,{{tr:hv_unit_mercenary_archers}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_mercenary_archers}} for recruitment: %+n,1,,{{tr:hv_unit_mercenary_archers}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_mercenary_captain}},1,,{{tr:hv_unit_mercenary_captain}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_mercenary_cavalry}},1,,{{tr:hv_unit_mercenary_cavalry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_mercenary_cavalry}} for recruitment: %+n,1,,{{tr:hv_unit_mercenary_cavalry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_mercenary_infantry}},1,,{{tr:hv_unit_mercenary_infantry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_mercenary_infantry}} for recruitment: %+n,1,,{{tr:hv_unit_mercenary_infantry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_militia_2h_axemen}},1,,{{tr:hv_unit_militia_2h_axemen}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_militia_2h_axemen}} for recruitment: %+n,1,,{{tr:hv_unit_militia_2h_axemen}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_militia_archers}},1,,{{tr:hv_unit_militia_archers}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_militia_archers}} for recruitment: %+n,1,,{{tr:hv_unit_militia_archers}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_militia_black_mountain_outlaws}},1,,{{tr:hv_unit_militia_black_mountain_outlaws}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_militia_black_mountain_outlaws}} for recruitment: %+n,1,,{{tr:hv_unit_militia_black_mountain_outlaws}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_militia_ji_infantry}},1,,{{tr:hv_unit_militia_ji_infantry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_militia_ji_infantry}} for recruitment: %+n,1,,{{tr:hv_unit_militia_ji_infantry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_militia_sabre_infantry}},1,,{{tr:hv_unit_militia_sabre_infantry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_militia_sabre_infantry}} for recruitment: %+n,1,,{{tr:hv_unit_militia_sabre_infantry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_militia_scout_cavalry}},1,,{{tr:hv_unit_militia_scout_cavalry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_militia_scout_cavalry}} for recruitment: %+n,1,,{{tr:hv_unit_militia_scout_cavalry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_militia_taishan_outlaws}},1,,{{tr:hv_unit_militia_taishan_outlaws}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_militia_taishan_outlaws}} for recruitment: %+n,1,,{{tr:hv_unit_militia_taishan_outlaws}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_militia_white_tiger_outlaws}},1,,{{tr:hv_unit_militia_white_tiger_outlaws}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_militia_white_tiger_outlaws}} for recruitment: %+n,1,,{{tr:hv_unit_militia_white_tiger_outlaws}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_multiple_bolt_crossbow}},2,,{{tr:hv_unit_multiple_bolt_crossbow}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_multiple_bolt_crossbow}} for recruitment: %+n,1,,{{tr:hv_unit_multiple_bolt_crossbow}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_nanman_axe_defectors}},1,,{{tr:hv_unit_nanman_axe_defectors}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_nanman_axe_defectors}} for recruitment: %+n,1,,{{tr:hv_unit_nanman_axe_defectors}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_nanman_cavalry_defectors}},1,,{{tr:hv_unit_nanman_cavalry_defectors}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_nanman_cavalry_defectors}} for recruitment: %+n,1,,{{tr:hv_unit_nanman_cavalry_defectors}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_nanman_crossbow_defectors}},1,,{{tr:hv_unit_nanman_crossbow_defectors}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_nanman_crossbow_defectors}} for recruitment: %+n,1,,{{tr:hv_unit_nanman_crossbow_defectors}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_nanman_southern_foreign_rangers}},1,,{{tr:hv_unit_nanman_southern_foreign_rangers}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_nanman_southern_foreign_rangers}} for recruitment: %+n,1,,{{tr:hv_unit_nanman_southern_foreign_rangers}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_nanman_southern_foreign_warriors}},1,,{{tr:hv_unit_nanman_southern_foreign_warriors}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_nanman_southern_foreign_warriors}} for recruitment: %+n,1,,{{tr:hv_unit_nanman_southern_foreign_warriors}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_nanman_southern_shield_bearers}},1,,{{tr:hv_unit_nanman_southern_shield_bearers}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_nanman_southern_shield_bearers}} for recruitment: %+n,1,,{{tr:hv_unit_nanman_southern_shield_bearers}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_nanman_spear_defectors}},1,,{{tr:hv_unit_nanman_spear_defectors}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_nanman_spear_defectors}} for recruitment: %+n,1,,{{tr:hv_unit_nanman_spear_defectors}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_nomad_gang_cavalry}},1,,{{tr:hv_unit_nomad_gang_cavalry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_nomad_gang_cavalry}} for recruitment: %+n,1,,{{tr:hv_unit_nomad_gang_cavalry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_northern_mace_cavalry}},1,,{{tr:hv_unit_northern_mace_cavalry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_northern_mace_cavalry}} for recruitment: %+n,1,,{{tr:hv_unit_northern_mace_cavalry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_northern_spear_cavalry}},1,,{{tr:hv_unit_northern_spear_cavalry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_northern_spear_cavalry}} for recruitment: %+n,1,,{{tr:hv_unit_northern_spear_cavalry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_onyx_dragons}},1,,{{tr:hv_unit_onyx_dragons}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_onyx_dragons}} for recruitment: %+n,1,,{{tr:hv_unit_onyx_dragons}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_palace_guards}},1,,{{tr:hv_unit_palace_guards}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_pearl_dragons}},1,,{{tr:hv_unit_pearl_dragons}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_pearl_dragons}} for recruitment: %+n,1,,{{tr:hv_unit_pearl_dragons}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_porcupine_crossbowmen}},1,,{{tr:hv_unit_porcupine_crossbowmen}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_porcupine_crossbowmen}} for recruitment: %+n,1,,{{tr:hv_unit_porcupine_crossbowmen}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_protectors_of_heaven_might}},1,,{{tr:hv_unit_protectors_of_heaven_might}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_protectors_of_heaven_might}} for recruitment: %+n,1,,{{tr:hv_unit_protectors_of_heaven_might}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_protectors_of_heaven}},1,,{{tr:hv_unit_protectors_of_heaven}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_protectors_of_heaven}} for recruitment: %+n,1,,{{tr:hv_unit_protectors_of_heaven}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_qiang_archers}},1,,{{tr:hv_unit_qiang_archers}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_qiang_archers}} for recruitment: %+n,1,,{{tr:hv_unit_qiang_archers}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_qiang_axemen}},1,,{{tr:hv_unit_qiang_axemen}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_qiang_axemen}} for recruitment: %+n,1,,{{tr:hv_unit_qiang_axemen}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_qiang_elite_ranger_cavalry}},1,,{{tr:hv_unit_qiang_elite_ranger_cavalry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_qiang_elite_ranger_cavalry}} for recruitment: %+n,1,,{{tr:hv_unit_qiang_elite_ranger_cavalry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_qiang_elite_warrior_cavalry}},1,,{{tr:hv_unit_qiang_elite_warrior_cavalry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_qiang_elite_warrior_cavalry}} for recruitment: %+n,1,,{{tr:hv_unit_qiang_elite_warrior_cavalry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_qiang_javelineer}},1,,{{tr:hv_unit_qiang_javelineer}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_qiang_javelineer}} for recruitment: %+n,1,,{{tr:hv_unit_qiang_javelineer}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_qiang_ji_infantry}},1,,{{tr:hv_unit_qiang_ji_infantry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_qiang_ji_infantry}} for recruitment: %+n,1,,{{tr:hv_unit_qiang_ji_infantry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_qiang_spear_cavalry}},1,,{{tr:hv_unit_qiang_spear_cavalry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_qiang_spear_cavalry}} for recruitment: %+n,1,,{{tr:hv_unit_qiang_spear_cavalry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_qingzhou_2h_axe_infantry}},1,,{{tr:hv_unit_qingzhou_2h_axe_infantry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_qingzhou_2h_axe_infantry}} for recruitment: %+n,1,,{{tr:hv_unit_qingzhou_2h_axe_infantry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_qingzhou_hand_ji_infantry}},1,,{{tr:hv_unit_qingzhou_hand_ji_infantry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_qingzhou_hand_ji_infantry}} for recruitment: %+n,1,,{{tr:hv_unit_qingzhou_hand_ji_infantry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_qingzhou_raider_cavalry}},1,,{{tr:hv_unit_qingzhou_raider_cavalry}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_qingzhou_raider_cavalry}} for recruitment: %+n,1,,{{tr:hv_unit_qingzhou_raider_cavalry}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_rapid_tigers}},1,,{{tr:hv_unit_rapid_tigers}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_rapid_tigers}} for recruitment: %+n,1,,{{tr:hv_unit_rapid_tigers}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_shanyue_javelineer}},1,,{{tr:hv_unit_shanyue_javelineer}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_shanyue_javelineer}} for recruitment: %+n,1,,{{tr:hv_unit_shanyue_javelineer}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_shanyue_remnants}},1,,{{tr:hv_unit_shanyue_remnants}},text/_hvo/hv_TEXT_unit_name.loc
{{tr:hv_unit_shanyue_remnants}} for recruitment: %+n,1,,{{tr:hv_unit_shanyue_remnants}}部署量：%+n,text/_hvo/hv_TEXT_effects_unit_cap.loc
{{tr:hv_unit_shanyue_warriors}},1,,{{tr:hv_unit_shanyue_warriors}},text/_hvo/hv_TEXT_unit_name.loc
