Short Key,Key,Text,Tooltip,File
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_crossbow_infantry_earthwatert3,Crossbow Infantry (Elite),FALSE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_axe_infantry_firemetalt3,"Average Hit Rate, High Armour-Piercing Damage",FALSE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_2h_blunt_firemetalt3,"Low Hit Rate, High Armour-Piercing Damage, Break Enemy's Shield",FALSE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_dw_blunt_firemetalt3,"High Hit Rate, High Armour-Piercing Damage",FALSE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_artillery_earthwatert3,"Long Range, Siege",FALSE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_machine_crossbow_earthwatert3,"Long Range, Anti-Cavalry",FALSE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_crossbow_infantry_earthwatert3,"Long Range, High Armour-Piercing Damage, Slow Reload",FALSE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_cavalry_earthfiret3,Spear Cavalry (Elite),FALSE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_spear_cavalry_earthfiret3,"Flank, Charge, Chase",FALSE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_halberd_blackt3,Halberd Infantry (Elite),TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_2h_halberd_blackt3,"Anti-Cavalry, High Armour-Piercing Damage, Break Enemy's Shield",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_combined_long_blackt3,Combined Weapons Infantry (Elite),TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_combined_long_blackt3,"Using Various Weapons, Multi-Role",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_gunpowder_infantry_blackt3,Gunpowder Infantry (Elite),TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_gunpowder_infantry_blackt3,Morale Shock Projectile,TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_animal_handlers_blackt3,Animal Handlers (Elite),TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_animal_handlers_blackt3,Using Furious Beast,TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_javelin_throwers_blackt3,Javelin Throwers (Elite),TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_javelin_throwers_blackt3,"Short Range, High Armour-Piercing Damage, Average Reload",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3.loc
,ui_unit_groupings_onscreen_3k_main_unit_glaive_infantry_metalt3,Glaive Infantry (Elite),FALSE,text/_hvo/hv_TEXT_unit_ui_group_t3_VM.loc
,ui_unit_groupings_onscreen_3k_main_unit_axe_cavalry_eartht3,Hafted Weapon Cavalry (Elite),FALSE,text/_hvo/hv_TEXT_unit_ui_group_t3_VM.loc
,ui_unit_groupings_onscreen_3k_main_unit_crossbow_infantry_watert3,Crossbow Infantry (Elite),FALSE,text/_hvo/hv_TEXT_unit_ui_group_t3_VM.loc
,ui_unit_groupings_onscreen_3k_main_unit_polearm_cavalry_firet3,Ji Cavalry (Elite),FALSE,text/_hvo/hv_TEXT_unit_ui_group_t3_VM.loc
,ui_unit_groupings_onscreen_3k_dlc06_unit_juggernaut_blackt3,Juggernaut (Elite),FALSE,text/_hvo/hv_TEXT_unit_ui_group_t3_VM.loc
,ui_unit_groupings_onscreen_3k_main_unit_polearm_infantry_metalt3,Ji Infantry (Elite),FALSE,text/_hvo/hv_TEXT_unit_ui_group_t3_VM.loc
,ui_unit_groupings_onscreen_3k_main_unit_glaive_infantry_woodt3,Glaive Infantry (Elite),FALSE,text/_hvo/hv_TEXT_unit_ui_group_t3_VM.loc
,ui_unit_groupings_onscreen_3k_dlc06_unit_elephant_watert3,Elephants (Elite),FALSE,text/_hvo/hv_TEXT_unit_ui_group_t3_VM.loc
,ui_unit_groupings_onscreen_3k_main_unit_crossbow_repeating_infantry_watert3,Crossbow Infantry (Elite),FALSE,text/_hvo/hv_TEXT_unit_ui_group_t3_VM.loc
,ui_unit_groupings_onscreen_3k_main_unit_axe_infantry_metalt3,Hafted Weapon Infantry (Elite),FALSE,text/_hvo/hv_TEXT_unit_ui_group_t3_VM.loc
,ui_unit_groupings_onscreen_3k_dlc06_unit_javelin_throwers_watert3,Javelin Throwers (Elite),FALSE,text/_hvo/hv_TEXT_unit_ui_group_t3_VM.loc
,ui_unit_groupings_onscreen_3k_dlc06_unit_slingers_watert3,Slingers (Elite),FALSE,text/_hvo/hv_TEXT_unit_ui_group_t3_VM.loc
,ui_unit_groupings_onscreen_3k_main_unit_artillery_watert3,Artillery (Elite),FALSE,text/_hvo/hv_TEXT_unit_ui_group_t3_VM.loc
,ui_unit_groupings_onscreen_3k_dlc06_unit_blowpipes_watert3,Blowpipes (Elite),FALSE,text/_hvo/hv_TEXT_unit_ui_group_t3_VM.loc
,ui_unit_groupings_onscreen_3k_dlc06_unit_animal_handlers_metalt3,Animal Handlers (Elite),FALSE,text/_hvo/hv_TEXT_unit_ui_group_t3_VM.loc
,ui_unit_groupings_onscreen_3k_main_unit_sword_cavalry_eartht3,Sword Cavalry (Elite),FALSE,text/_hvo/hv_TEXT_unit_ui_group_t3_VM.loc
,ui_unit_groupings_onscreen_3k_main_unit_sword_infantry_metalt3,Sword Infantry (Elite),FALSE,text/_hvo/hv_TEXT_unit_ui_group_t3_VM.loc
,ui_unit_groupings_onscreen_3k_main_unit_spear_infantry_woodt3,Spear Infantry (Elite),FALSE,text/_hvo/hv_TEXT_unit_ui_group_t3_VM.loc
,ui_unit_groupings_onscreen_3k_main_unit_crossbow_cavalry_watert3,Crossbow Cavalry (Elite),FALSE,text/_hvo/hv_TEXT_unit_ui_group_t3_VM.loc
,ui_unit_groupings_onscreen_3k_dlc04_unit_machine_crossbow_watert3,Crossbow Artillery (Elite),FALSE,text/_hvo/hv_TEXT_unit_ui_group_t3_VM.loc
,ui_unit_groupings_onscreen_3k_main_unit_glavie_bow_infantry_woodt3,Combined Weapons Infantry (Elite),FALSE,text/_hvo/hv_TEXT_unit_ui_group_t3_VM.loc
,ui_unit_groupings_onscreen_3k_main_unit_ranged_infantry_watert3,Bow Infantry (Elite),FALSE,text/_hvo/hv_TEXT_unit_ui_group_t3_VM.loc
,ui_unit_groupings_onscreen_3k_main_unit_polearm_infantry_woodt3,Ji Infantry (Elite),FALSE,text/_hvo/hv_TEXT_unit_ui_group_t3_VM.loc
,ui_unit_groupings_onscreen_3k_main_unit_spear_cavalry_firet3,Spear Cavalry (Elite),FALSE,text/_hvo/hv_TEXT_unit_ui_group_t3_VM.loc
,ui_unit_groupings_onscreen_3k_main_unit_ranged_cavalry_watert3,Bow Cavalry (Elite),FALSE,text/_hvo/hv_TEXT_unit_ui_group_t3_VM.loc
,ui_unit_groupings_onscreen_3k_dlc06_unit_elephant_firet3,Elephants (Elite),FALSE,text/_hvo/hv_TEXT_unit_ui_group_t3_VM.loc
,ui_unit_groupings_onscreen_3k_dlc06_unit_animal_handlers_watert3,Animal Handlers (Elite),FALSE,text/_hvo/hv_TEXT_unit_ui_group_t3_VM.loc
#VALUE!,,,FALSE,text/_hvo/hv_TEXT_unit_ui_group_t3_VM.loc
,ui_unit_groupings_tooltip_3k_dlc04_unit_machine_crossbow_watert3,"Very Long Range, High Armour-Piercing Damage, Very Slow Reload",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3_VM.loc
,ui_unit_groupings_tooltip_3k_dlc06_unit_animal_handlers_metalt3,Using Furious Beast,TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3_VM.loc
,ui_unit_groupings_tooltip_3k_dlc06_unit_animal_handlers_watert3,Using Furious Beast,TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3_VM.loc
,ui_unit_groupings_tooltip_3k_dlc06_unit_blowpipes_watert3,"Short Range, Low Armour-Piercing Damage, Fast Reload",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3_VM.loc
,ui_unit_groupings_tooltip_3k_dlc06_unit_elephant_firet3,Powerful Charge,TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3_VM.loc
,ui_unit_groupings_tooltip_3k_dlc06_unit_elephant_watert3,Powerful Charge,TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3_VM.loc
,ui_unit_groupings_tooltip_3k_dlc06_unit_javelin_throwers_watert3,"Short Range, High Armour-Piercing Damage, Average Reload",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3_VM.loc
,ui_unit_groupings_tooltip_3k_dlc06_unit_juggernaut_blackt3,"Short Range, Powerful Flame Damage, Average Reload",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3_VM.loc
,ui_unit_groupings_tooltip_3k_dlc06_unit_slingers_watert3,"Average Range, Low Armour-Piercing Damage, Fast Reload",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3_VM.loc
,ui_unit_groupings_tooltip_3k_main_unit_artillery_watert3,"Very Long Range, High Armour-Piercing Damage, Very Slow Reload",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3_VM.loc
,ui_unit_groupings_tooltip_3k_main_unit_axe_cavalry_eartht3,"Flank, Charge, Chase",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3_VM.loc
,ui_unit_groupings_tooltip_3k_main_unit_axe_infantry_metalt3,"Average Hit Rate, High Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3_VM.loc
,ui_unit_groupings_tooltip_3k_main_unit_crossbow_cavalry_watert3,"Skirmish, Chase",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3_VM.loc
,ui_unit_groupings_tooltip_3k_main_unit_crossbow_infantry_watert3,"Long Range, High Armour-Piercing Damage, Slow Reload",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3_VM.loc
,ui_unit_groupings_tooltip_3k_main_unit_crossbow_repeating_infantry_watert3,"Short Range, Low Armour-Piercing Damage, Supress, Slow Reload",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3_VM.loc
,ui_unit_groupings_tooltip_3k_main_unit_glaive_infantry_metalt3,"Average Hit Rate, Multi-Role",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3_VM.loc
,ui_unit_groupings_tooltip_3k_main_unit_glaive_infantry_woodt3,"Average Hit Rate, Multi-Role",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3_VM.loc
,ui_unit_groupings_tooltip_3k_main_unit_glavie_bow_infantry_woodt3,"Average Hit Rate, Multi-Role",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3_VM.loc
,ui_unit_groupings_tooltip_3k_main_unit_polearm_cavalry_firet3,"Anti-Cavalry, Average Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3_VM.loc
,ui_unit_groupings_tooltip_3k_main_unit_polearm_infantry_metalt3,"Anti-Cavalry, Average Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3_VM.loc
,ui_unit_groupings_tooltip_3k_main_unit_polearm_infantry_woodt3,"Anti-Cavalry, Average Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3_VM.loc
,ui_unit_groupings_tooltip_3k_main_unit_ranged_cavalry_watert3,"Skirmish, Chase",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3_VM.loc
,ui_unit_groupings_tooltip_3k_main_unit_ranged_infantry_watert3,"Long Range, Low Armour-Piercing Damage, Fast Reload",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3_VM.loc
,ui_unit_groupings_tooltip_3k_main_unit_spear_cavalry_firet3,"Flank, Charge, Chase",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3_VM.loc
,ui_unit_groupings_tooltip_3k_main_unit_spear_infantry_woodt3,"Anti-Cavalry, Low Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3_VM.loc
,ui_unit_groupings_tooltip_3k_main_unit_sword_cavalry_eartht3,"Flank, Charge, Chase",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3_VM.loc
,ui_unit_groupings_tooltip_3k_main_unit_sword_infantry_metalt3,"Average Hit Rate, Average Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_t3_VM.loc
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_staff_firewoodt1ytr,Staff Infantry (Militia),FALSE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_infantry_metaleartht1ytr,Hafted Weapon Infantry (Militia),FALSE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_2h_blunt_firewoodt2ytr,Hafted Weapon Infantry (Buqu),FALSE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_dw_sword_firewoodt2ytr,Dual Wield Sword Infantry (Buqu),FALSE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_combined_glaive_firewoodt2ytr,Combined Weapons Infantry (Buqu),FALSE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_combined_blunt_firewoodt2ytr,Hafted Weapon Infantry (Buqu),FALSE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_infantry_metaleartht2ytr,Sword Infantry (Buqu),FALSE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_glaive_infantry_metaleartht2ytr,Glaive Infantry (Buqu),FALSE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_crossbow_repeating_infantry_woodwatert2ytr,Crossbow Infantry (Buqu),FALSE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_ranged_cavalry_woodwatert2ytr,Bow Cavalry (Buqu),FALSE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_combined_long_woodwatert2ytr,Combined Weapons Infantry (Buqu),FALSE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_infantry_firewoodt3ytr,Sword Infantry (Elite),FALSE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_cavalry_firewoodt3ytr,Spear Cavalry (Elite),FALSE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_ranged_infantry_firewoodt3ytr,Bow Infantry (Elite),FALSE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_ranged_infantry_metaleartht3ytr,Bow Infantry (Elite),FALSE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_sword_cavalry_metaleartht3ytr,Sword Cavalry (Elite),FALSE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_infantry_woodwatert3ytr,Hafted Weapon Infantry (Royal Guard),FALSE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_polearm_infantry_woodwatert3ytr,Ji Infantry (Elite),FALSE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_crossbow_infantry_woodwatert3ytr,Crossbow Infantry (Elite),FALSE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_infantry_firewoodt4ytr,Hafted Weapon Infantry (Royal Guard),FALSE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_dw_sword_metaleartht4ytr,Dual Wield Sword Infantry (Royal Guard),FALSE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_cavalry_woodwatert4ytr,Spear Cavalry (Royal Guard),FALSE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_dw_hand_ji_firewoodt4ytr,Dual Wield Hand-Ji Infantry (Royal Guard),FALSE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_dw_sword_cavalry_metaleartht4ytr,Dual Wield Sword Cavalry (Royal Guard),FALSE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
#VALUE!,,,FALSE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_2h_staff_firewoodt1ytr,"Very High Hit Rate, Very Low Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_axe_infantry_metaleartht1ytr,"Average Hit Rate, High Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_2h_blunt_firewoodt2ytr,"Low Hit Rate, High Armour-Piercing Damage, Break Enemy's Shield",TRUE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_dw_sword_firewoodt2ytr,"High Hit Rate, Average Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_combined_glaive_firewoodt2ytr,"Using Various Weapons, Multi-Role",TRUE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_combined_blunt_firewoodt2ytr,"Low Hit Rate, High Armour-Piercing Damage, Break Enemy's Shield",TRUE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_sword_infantry_metaleartht2ytr,"Average Hit Rate, Average Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_glaive_infantry_metaleartht2ytr,"Average Hit Rate, Multi-Role",TRUE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_crossbow_repeating_infantry_woodwatert2ytr,"Short Range, Low Armour-Piercing Damage, Supress, Slow Reload",TRUE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_ranged_cavalry_woodwatert2ytr,"Skirmish, Chase",TRUE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_combined_long_woodwatert2ytr,"Using Various Weapons, Multi-Role",TRUE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_sword_infantry_firewoodt3ytr,"Average Hit Rate, Average Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_spear_cavalry_firewoodt3ytr,"Flank, Charge, Chase",TRUE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_ranged_infantry_firewoodt3ytr,"Long Range, Low Armour-Piercing Damage, Fast Reload",TRUE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_ranged_infantry_metaleartht3ytr,"Long Range, Low Armour-Piercing Damage, Fast Reload",TRUE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_sword_cavalry_metaleartht3ytr,"Flank, Charge, Chase",TRUE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_axe_infantry_woodwatert3ytr,"Average Hit Rate, High Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_polearm_infantry_woodwatert3ytr,"Anti-Cavalry, Average Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_crossbow_infantry_woodwatert3ytr,"Long Range, High Armour-Piercing Damage, Slow Reload",TRUE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_axe_infantry_firewoodt4ytr,"Average Hit Rate, High Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_dw_sword_metaleartht4ytr,"High Hit Rate, Average Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_spear_cavalry_woodwatert4ytr,"Flank, Charge, Chase",TRUE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_dw_hand_ji_firewoodt4ytr,"High Hit Rate, Average Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_dw_sword_cavalry_metaleartht4ytr,"Flank, Charge, Chase",TRUE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_axe_infantry_firewoodt3ytr,Hafted Weapon Infantry (Elite),FALSE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_dw_sword_metaleartht3ytr,Dual Wield Sword Infantry (Elite),FALSE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_spear_cavalry_woodwatert3ytr,Spear Cavalry (Elite),FALSE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_dw_hand_ji_firewoodt3ytr,Dual Wield Hand-Ji Infantry (Elite),FALSE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ui_unit_groupings_onscreen_hv_unit_ui_grouping_dw_sword_cavalry_metaleartht3ytr,Dual Wield Sword Cavalry (Elite),FALSE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_axe_infantry_firewoodt3ytr,"Average Hit Rate, High Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_dw_sword_metaleartht3ytr,"High Hit Rate, Average Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_spear_cavalry_woodwatert3ytr,"Flank, Charge, Chase",TRUE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_dw_hand_ji_firewoodt3ytr,"High Hit Rate, Average Armour-Piercing Damage",TRUE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ui_unit_groupings_tooltip_hv_unit_ui_grouping_dw_sword_cavalry_metaleartht3ytr,"Flank, Charge, Chase",TRUE,text/_hvo/hv_TEXT_unit_ui_group_ytr.loc
,ceo_nodes_title_hv_ancillary_liu_limin_huilans_armour_unique,Lady Liu's Robes,TRUE,text/_hvo/z_dummy_hv_TEXT_non_deployable.loc
,ceo_nodes_description_hv_ancillary_liu_limin_huilans_armour_unique,"Luxurious robes, fit for those who do not tread the battlefield.",TRUE,text/_hvo/z_dummy_hv_TEXT_non_deployable.loc
,ceo_nodes_title_hv_ceo_node_career_non_deployable_liu_limin,Devoted Mother,TRUE,text/_hvo/z_dummy_hv_TEXT_non_deployable.loc
,ceo_nodes_description_hv_ceo_node_career_non_deployable_liu_limin,Lady Liu always cares about her family.,TRUE,text/_hvo/z_dummy_hv_TEXT_non_deployable.loc
,ceo_nodes_title_hv_ceo_node_career_non_deployable_type_1,Hostess,TRUE,text/_hvo/z_dummy_hv_TEXT_non_deployable.loc
,ceo_nodes_description_hv_ceo_node_career_non_deployable_type_1,A quiet but enthusiastic supporter.,TRUE,text/_hvo/z_dummy_hv_TEXT_non_deployable.loc
,ceo_nodes_title_hv_ceo_node_career_non_deployable_type_2,Confucianist,TRUE,text/_hvo/z_dummy_hv_TEXT_non_deployable.loc
,ceo_nodes_description_hv_ceo_node_career_non_deployable_type_2,Argumentative and annoying scholars.,TRUE,text/_hvo/z_dummy_hv_TEXT_non_deployable.loc
,ceo_nodes_title_hv_ceo_node_career_non_deployable_type_3,Landlord,TRUE,text/_hvo/z_dummy_hv_TEXT_non_deployable.loc
,ceo_nodes_description_hv_ceo_node_career_non_deployable_type_3,"For farmers, they are higher than the emperor.",TRUE,text/_hvo/z_dummy_hv_TEXT_non_deployable.loc
,ceo_nodes_title_hv_ceo_node_career_non_deployable_type_4,Council Proctor,TRUE,text/_hvo/z_dummy_hv_TEXT_non_deployable.loc
,ceo_nodes_description_hv_ceo_node_career_non_deployable_type_4,Those who intervene instead of the lord.,TRUE,text/_hvo/z_dummy_hv_TEXT_non_deployable.loc
,ceo_nodes_title_hv_ceo_node_career_non_deployable_type_5,Local Celebrity,TRUE,text/_hvo/z_dummy_hv_TEXT_non_deployable.loc
,ceo_nodes_description_hv_ceo_node_career_non_deployable_type_5,Always surrounded by people.,TRUE,text/_hvo/z_dummy_hv_TEXT_non_deployable.loc
,ceo_nodes_title_hv_ceo_node_career_non_deployable_type_6,Scribe,TRUE,text/_hvo/z_dummy_hv_TEXT_non_deployable.loc
,ceo_nodes_description_hv_ceo_node_career_non_deployable_type_6,They get everything down to a note.,TRUE,text/_hvo/z_dummy_hv_TEXT_non_deployable.loc
,ui_character_assignments_localised_title_hv_ui_info_assignment_replenishment_garrison,Army Reinforcement,TRUE,text/_hvo/z_dummy_hv_TEXT_non_deployable.loc
